Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove
85300096			2.5	-1									85300097					1		
85300098			2.5	-1									85300099					1		
85300094			2.5	-1									85300095					1		
85300092			2.5	-1									85300093					1		
85310096			2.5	-1									85310097					1		
85310098			2.5	-1									85310099					1		
85310094			2.5	-1									85310095					1		
85310092			2.5	-1									85310093					1		
85320096			2.5	-1									85320097					1		
85320098			2.5	-1									85320099					1		
85320094			2.5	-1									85320095					1		
85320092			2.5	-1									85320093					1		
85330096			2.5	-1									85330097					1		
85330098			2.5	-1									85330099					1		
85330094			2.5	-1									85330095					1		
85330092			2.5	-1									85330093					1		
85340096			2.5	-1									85340097					1		
85340098			2.5	-1									85340099					1		
85340094			2.5	-1									85340095					1		
85340092			2.5	-1									85340093					1		
85500096			2.5	-1									85500097					1		
85500098			2.5	-1									85500099					1		
85500094			2.5	-1									85500095					1		
85500092			2.5	-1									85500093					1		
85510096			2.5	-1									85510097					1		
85510098			2.5	-1									85510099					1		
85510094			2.5	-1									85510095					1		
85510092			2.5	-1									85510093					1		
85520096			2.5	-1									85520097					1		
85520098			2.5	-1									85520099					1		
85520094			2.5	-1									85520095					1		
85520092			2.5	-1									85520093					1		
85530096			2.5	-1									85530097					1		
85530098			2.5	-1									85530099					1		
85530094			2.5	-1									85530095					1		
85530092			2.5	-1									85530093					1		
85540096			2.5	-1									85540097					1		
85540098			2.5	-1									85540099					1		
85540094			2.5	-1									85540095					1		
85540092			2.5	-1									85540093					1		
