Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove	EndMagic	ShowType
130400			0	-1				1	0	1304000			130400000					1				
130401			0	-1				1	0	1304010			130401000					1				
130402			0	-1				1	0	1304020			130402000					1				
130403			0	-1				1	0	1304030			130403000					1				
130404			0	8				1	0	1304040	1304040							1				
130405			0	-1				1	0	1304050			130405000					1				
130406			0	-1				1	0	1304060			130406000					1				
130407			0	-1				1	0	1304070			130407000					1				
130408			0	0				1	0	1304080			130408000					1				
130409			0	0				1	0	1304090												
130432			0	0				1	0	1304320	1000760							1				
130433			0	0				1	0	1304330	1304330		130433000					1				
130434			0	0				1	0	1304340	1304340		130434000					1				
130441			0	0				1	0	1304410												
130442			0	-1				-1	0	1304420|8	1304420	10|15	130442000	FxTongyongBati	HitCase			1				
130443			0	-1				-1	0	1304430|8	1304430	10|15	130443000					1				
130444			0	0				-1	0	1304440	1304430|1304420|1304450							1				
130445			0	-1				-1	0	1304450	1304450		130445000					1				
130446			0	2				1	0	1304460|17|5|10	1304460		130446000									
130447			0	0.1				1	0	1304470	1304470							1				
130448			0	1.7				1	0	1304480|1			130448000									
130449			0	3.3				1	0	1304490|1			130449000									
130454			0	0.1				1	0	1304540			130454000					1				
130455			0	0.1				1	0	1304550			130455000					1				
130456			0	1				1	0	1304560	1304560		130456000					1				
130457			0	0				1	0	1304570	1304560							1				
130458			0	3				1	0	1304580			130458000					1				
130459			0	3				1	0	1304590			130459000					1				
130460			0	0.2				1	0	1304600	1304600							1				
130461			0	0.2				1	0	1304610	1304600|1304610							1				
130462			0	0.2				1	0	1304620	1304600|1304610|1304620							1				
130463			0	1				1	0	1304630								1				
130464			0	0.1				1	0	1304640												
130465			0	0				1	0	1304650												
130466			0	0				1	0	1304660												
130467			0	0.2				1	0	1304670	1304670							1				
130468			0	0.1				1	0	1304680	1304670|1304680							1				
130469			0	0.15				1	0	1304690	1304670|1304680|1304690							1				
130470			0	1				1	0	1304700								1				
130471			0	0.1				1	0	1304710												
130472			0	0				1	0	1304720												
130473			0	0				1	0	1304730												
130474			0	0.2				1	0	1304740	1304740							1				
130475			0	0.1				1	0	1304750	1304740|1304750							1				
130476			0	0.15				1	0	1304760	1304740|1304750|1304760							1				
130477			0	1				1	0	1304770								1				
130478			0	0.1				1	0	1304780												
130479			0	0				1	0	1304790												
130480			0	1.4				1	0	1304800	1304800		130480000					1				
130481			0	-1				-1	0	1304810	1304810							1				
130482			0	0				-1	0	1304820	1304810							1				
130483			0	3				1	0	1304830			130483000					1				
130484			0	0				1	0	1304840												
130485			0	0.5				1	0	1304850|1	1304850		130485000					1				
130486			0	0.5				1	0	1304860|1	1304850|1304860		130486000					1				
130487			0	0.5				1	0	1304870|1	1304850|1304860|1304870		130487000					1				
130488			0	0				1	0	1304880			130488000					1				
130489			0	0.8				-1	0	1304890			130489000					1				
130490			0	1.65				1	0	1304900|402			130490000					1				
130491			0	-1				1	0	1304910|403			130491000					1				
130492			0	3.65				1	0	1304920|401			130492000					1				
130493			0	3				1	0	1304930|402			130493000					1				
130494			0	0				1	0	1304940			130494000									
130495			0	0				1	0	1304950			130495000									
130496			0	0				1	0	1304960			130496000									
139400			0	0				1	0	1394000												
139401			0	0				1	0	1394010			139401000					1				
139402			0	-1				1	0	1394020			139402000					1				
139403			0	0				1	0	1394030	1394020							1				
139404			0	-1				1	0	1394040				FxR2PulaoAtk40WpBase	Bone002			1				
139405			0	0				1	0	1394050			139405000					1				
139406			0	0				1	0	1394060			139406000					1				
139407			0	0				1	0	1394070			139407000					1				
139408			0	0				1	0	1394080												
139409			0	0				1	0	1394090			139409000					1				
139410			0	0				1	0	1394100			139410000					1				
139411			0	0				1	0	1394110			139411000					1				
139412			0	0				1	0	1394120			139412000					1				
139413			0	0				1	0	1394130			139413000					1				
139414			0	-1				1	0	1394140				FxR2PulaoAtk40WpLoop	Bone002			1				
139415			0	0.1				1	0	1394150	1394150		139415000					1				
139416			0	-1				1	0	1394160			139416000					1				
139417			0	-1				1	0	1394170			139417000					1				
139418			0	-1				1	0	1394180			139418000					1				
139419			0	-1				1	0	1394190|8		10|15	139419000					1				
139420			0	-1				1	0	1394200	1394200		139420000					1				
139421			0	-1				1	0	1394210|1000			139421000									
139423			0	-1				1	0	1394230			139423000									
139424			0	0				1	0	1394240	1394190											
139425			0	-1				1	0	1394250	17	17	139425000									
139426			0	-1				1	0	1394260	1000	1000	139426000									
139427			0	-1				1	0	1394270			139427000									
139428			0	-1				1	0	1394280			139428000									
139429			0	-1				1	0	1394290			139429000									
139430			0	-1				1	0	1394300			139430000					1				
139431			0	-1				1	0	1394310			139431000					1				
139432			0	0				1	0	1394320			139432000					1				
139433			0	-1				1	0	1394330			139433000					1				
139434			0	-1				1	0	1394340			139434000					1				
139435			0	-1				1	0	1394350			139435000									
139436			0	-1				1	0	1394360			139436000					1				
139437			0	0				1	0	1394370			139437000					1				
139438			0	-1				1	0	1394380|101|100|6			139438000					1				
139439			0	-1				1	0	1394390			139439000					1				
139440			0	-1				1	0	1394400			139440000					1				
139441			0	-1				1	0	1394410			139441000									
139442			0	0.5				1	0	1394420			139442000	FxTongyongJiagong	HitCase			1				
139443			0	0.5				1	0	1394430			139443000					1				
139444			0	0				1	0	1394440			139444000					1				
139445			0	0				1	0	1394450			139445000					1				
139446			0	-1				1	0	1394460			139446000					1				
139447			0	0				1	0	1394470	1394470		139447000					1				
139448			0	0				1	0	1394480												
139449			0	-1				1	0	1394490			139449000									
139450			0	-1				1	0	1394500			139450000									
139451			0	-1				1	0	1394510			139451000									
139452			0	-1				1	0	1394520|411			139452000	FxR2PulaoPinzhiGuadianBip001RForearm	Bip001RForearm							
139453			0	0				1	0	1394530												
139454			0	0				1	0	1394540												
139455			0	0				1	0	1394550			139455000					1				
139456			0	-1				1	0	1394560			139456000					1				
139457			0	-1				1	0	1394570												
139458			0	-1				1	0	1394580				FxR2PulaoAtk40WpTrail	Weaponbone							
139459			0	1				1	0	1394590	1394590			FxR2PulaoAtk40WpAttack	Weaponbone							
139460			0	2				1	0	1394600	1394600			FxR2PulaoAtkZWHit	Root			1				
139461			0	0				1	0	1394610			139461000					1				
139462			0	0				1	0	1394620			139462000					1				
139463			0	-1				1	0	1394630	1394630		139463000									
139464			0	2				1	0	1394640|8	1394640	10|15	139464000					1				
139465			0	2				1	0	1394650|8	1394650	10|15	139465000					1				
139466			0	0				1	0	1394660								1				
139467			0	-1				1	0	1394670|8		10|15	139467000					1				
139469			0	3				1	0	1394690												
139470			0	1.5				1	0	1394700	1394700		139470000					1				
139471			0	1.5				1	0	1394710	1394700		139471000					1				
139472			0	1				1	0	1394720	1394710		139472000					1				
139473			0	1.5				1	0	1394730	1394700							1				
139474			0	1.3				1	0	1394740			139474000					1				
139475			0	1.3				1	0	1394750			139475000					1				
139476			0	0				1	0	1394760												
139477			0	0				1	0	1394770	1394740|1394750											
139478			0	0				1	0	1394780	1304890											
139479			0	0.7				1	0	1394790			139479000									
139480			0	0.1				1	0	1394800			139480000									
139481			0	0.1				1	0	1394810			139481000					1				
139482			0	0.1				1	0	1394820			139482000					1				
139483			0	0.2				1	0	1394830			139483000					1				
139484			0	0.2				1	0	1394840	1394840		139484000					1				
139485			0	0				1	0	1394850	1394850		139485000									
139486			0	6				1	0	1394860			139486000									
139487			0	6				1	0	1394870			139487000									
139489			0	0				1	0	1394890			139489000									
139490			0	0				1	0	1394900			139490000									
139491			0	0				1	0	1394910			139491000									
139492			0	3				1	0	1394920			139492000									
139493			0	0				1	0	1394930			139493000									
139494			0	-1				1	0	1394940			139494000									
139495			0	-1				1	0	1394950			139495000									
139496			0	-1				1	0	1394960			139496000									
139497			0	0				1	0	1394970			139497000									
139498			0	0				1	0	1394980												
139499			0	-1				1	0	1394990			139499000									
138401			0	0				1	0	1384010			138401000									
138402			0	0				1	0	1384020												
138403			0	0				1	0	1384030			138403000									
138407			0	5				1	0	1384070				FxR2PulaoExecteStar	WeaponCaughtCase							
138408			0	0.25				1	0	1384080			138408000									
138409			0	0				1	0	1384090												
138410			0	-1				1	0	1384100			138410000									
138411			0	0				1	0	1384110			138411000									
138412			0	-1				1	0	1384120			138412000									
138414			0	0				1	0	1384140												
138415			0	-1				1	0	1384150			138415000									
138416			0	-1				1	0	1384160			138416000									
138417			0	-1				1	0	1384170												
138418			0	0				1	0	1384180			138418000									
138419			0	-1				1	0	1384190			138419000									
138420			0	-1				1	0	1384200												
138421			0	15				1	0	1384210|101|100|6	1384210		138421000	FxTongyongXianfeng	Root							
138422			0	15				1	0	1384220|111|110|100|6	1384220		138422000									
138433			0	0				1	0	1384330			138433000									
138439			0	1.5				1	0	1384390								1				
138440			0	3				1	0	1384400	1384400							1				
138441			0	-1				1	0	1384410			138441000									
138442			0	-1				1	0	1384420			138442000					1				
138451			0	0.2				1	0	1384510	1384510		138451000					1				
