Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove
93050096			2	-1									93050097					1		
93050098			2	-1									93050099					1		
93050094			2	-1									93050095					1		
93050092			2	-1									93050093					1		
93060096			2	-1									93060097					1		
93060098			2	-1									93060099					1		
93060094			2	-1									93060095					1		
93060092			2	-1									93060093					1		
97600096			2	-1									97600097					1		
97600098			2	-1									97600099					1		
97600094			2	-1									97600095					1		
97600092			2	-1									97600093					1		
97610096				-1									97610097					1		
97610098			0	-1									97610099					1		
97610094			0	-1									97610095					1		
97610092			0	-1									97610093					1		
97620096				-1									97620097					1		
97620098			0	-1									97620099					1		
97620094			0	-1									97620095					1		
97620092			0	-1									97620093					1		
93080096			2	-1									93080097					1		
93080098			2	-1									93080099					1		
93080094			2	-1									93080095					1		
93080092			2	-1									93080093					1		
93090096			2	-1									93090097					1		
93090098			2	-1									93090099					1		
93090094			2	-1									93090095					1		
93090092			2	-1									93090093					1		
93120096			2	-1									93120097					1		
93120098			2	-1									93120099					1		
93120094			2	-1									93120095					1		
93120092			2	-1									93120093					1		
93170096			2	-1									93170097					1		
93170098			2	-1									93170099					1		
93170094			2	-1									93170095					1		
93170092			2	-1									93170093					1		
