Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove
93100096			2	-1									93100097					1		
93100098			2	-1									93100099					1		
93100094			2	-1									93100095					1		
93100092			2	-1									93100093					1		
93160096			1	-1									93160097					1		
93160098			1	-1									93160099					1		
93160094			1	-1									93160095					1		
93160092			1	-1									93160093					1		
93180096			1.6	-1									93180097					1		
93180098			1.6	-1									93180099					1		
93180094			1.6	-1									93180095					1		
93180092			1.6	-1									93180093					1		
93190096			1.4	-1									93190097					1		
93190098			1.4	-1									93190099					1		
93190094			1.4	-1									93190095					1		
93190092			1.4	-1									93190093					1		
93150096				-1									93150097					1		
93150098				-1									93150099					1		
93150094				-1									93150095					1		
93150092				-1									93150093					1		
93210096			1.6	-1									93210097					1		
93210098			1.6	-1									93210099					1		
93210094			1.6	-1									93210095					1		
93210092			1.6	-1									93210093					1		
93230096			1.4	-1									93230097					1		
93230098			1.4	-1									93230099					1		
93230094			1.4	-1									93230095					1		
93230092			1.4	-1									93230093					1		
93250096			2.5	-1									93250097					1		
93250098			2.5	-1									93250099					1		
93250094			2.5	-1									93250095					1		
93250092			2.5	-1									93250093					1		
93310096			2	-1									93310097					1		
93310098			2	-1									93310099					1		
93310094			2	-1									93310095					1		
93310092			2	-1									93310093					1		
