Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove
999911			0	-1				1	0	9999110			999911000							
999912			0	20				1	0	9999120			999912000							
999913			0	15				1	0	9999130			999913000	FxLstDebuff	HitCase					
999914			0	-1				1	0	9999140			999914000							
999915			0	-1				1	0	9999150			999915000							
999916			0	-1				1	0	9999160			999916000							
999917			0	-1				1	0	9999170			999917000							
999918			0	-1				1	0	9999180			999918000							
999919			0	1				1	0	9999190			999919000							
999920			0	5				1	0	9999200										
999921			0	20				1	0	9999210			999921000	FxCizhuiBilei	HitCase					
999922			0	-1				1	0	9999220			999922000							
999923			0	15				1	0	9999230			999923000							
999924			0	0				1	0	9999240			999924000							
999925			0	-1				1	0	9999250										
999926			0	-1				1	0	9999260			999926000							
999927			0	-1				1	0	9999270			999927000							
999928			0	-1				1	0	9999280										
999929			0	30				1	0	9999290			999929000							
999930			0	-1				1	0	9999300			999930000							
999931			0	-1				1	0	9999310			999931000							
999932			0	-1				1	0	9999320			999932000							
999933			0.1	-1				1	0	9999330			999933000							
999934			0	3				1	0	9999340			999934000							
999935			0	-1				1	0	9999350	7703150	7703150								
999936			0	-1				1	0	9999360			999936000							
999937			0	0.2				1	0	9999370			999937000							
999938			0	0.5				-1	0	9999380			999938000					1		
999939			0	0				1	0	9999390			999939000							
999943			0	-1				1	0	9999430			999943000							
