Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove	EndMagic	ShowType
99110096				-1									99110097					1				
99110098				-1									99110099					1				
99110094				-1									99110095					1				
99110092				-1									99110093					1				
991680096				-1									991680097					1				
991680098				-1									991680099					1				
991680094				-1									991680095					1				
991680092				-1									991680093					1				
991690096				-1									991690097					1				
991690098				-1									991690099					1				
991690094				-1									991690095					1				
991690092				-1									991690093					1				
