Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove
90980096				-1									90980097					1		
90980098				-1									90980099					1		
90980094				-1									90980095					1		
90980092				-1									90980093					1		
93010096			2	-1									93010097					1		
93010098			2	-1									93010099					1		
93010094			2	-1									93010095					1		
93010092			2	-1									93010093					1		
93020096			1.767	-1									93020097					1		
93020098			1.767	-1									93020099					1		
93020094			1.767	-1									93020095					1		
93020092			1.767	-1									93020093					1		
93030096			2.033	-1									93030097					1		
93030098			2.033	-1									93030099					1		
93030094			2.033	-1									93030095					1		
93030092			2.033	-1									93030093					1		
93040096			2.033	-1									93040097					1		
93040098			2.033	-1									93040099					1		
93040094			2.033	-1									93040095					1		
93040092			2.033	-1									93040093					1		
93070096			1.7	-1									93070097					1		
93070098			1.7	-1									93070099					1		
93070094			1.7	-1									93070095					1		
93070092			1.7	-1									93070093					1		
93130096				-1									93130097					1		
93130098				-1									93130099					1		
93130094				-1									93130095					1		
93130092				-1									93130093					1		
93200096				-1									93200097					1		
93200098				-1									93200099					1		
93200094				-1									93200095					1		
93200092				-1									93200093					1		
