Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove	EndMagic	ShowType
930501			0	-1				1	0	9305010			930501000									
930502			0	-1				1	0	9305020			930502000									
930503			0	-1				1	0	9305030			930503000									
930504			0	0				1	0	9305040	9305020											
930505			0	0				1	0	9305050	9305030											
930506			0	-1				1	0	9305060												
930507			0	-1				1	0	9305070												
930508			0	-1				1	0	9305080												
930509			0	-1				1	0	9305090												
930510			0	-1				1	0	9305100												
930511			0	-1				1	0	9305110			930511000									
930512			0	0				1	0	9305120			930512000									
930513			0	-1				1	0	9305130			930513000									
930514			0	-1				1	0	9305140												
930516			0	-1				1	0	9305160			930516000									
930517			0	-1				1	0	9305170			930517000									
930518			0	-1				1	0	9305180			930518000									
930519			0	3				1	0	9305190			930519000									
930520			0	-1				1	0	9305200			930520000									
930521			0	0				1	0	9305210			930521000									
930522			0	1.5				1	0	9305220				FxMo1CyborgsoldierAtk03Xuli								
930523			0	-1				1	0	9305230			930523000									
930531			0	1				1	0	9305310			930531000									
930532			0	-1				1	0	9305320			930532000									
930533			0	-1				1	0	9305330			930533000									
930535			0	0.2				1	0	9305350												
930536			0	3				1	0	9305360			930536000									
930537			2	-1				1	0	9305370			930537000									
930538			2	-1				1	0	9305380			930538000									
930539			2	-1				1	0	9305390	9308130	9308130	930539000									
930540			2	-1				1	0	9305400			930540000									
930541			0	5				1	0	9305410			930541000									
930542			0	5				1	0	9305420			930542000									
930543			0	-1				1	0	9305430			930543000									
930544			0	-1				1	0	9305440			930544000									
930545			0	-1				1	0	9305450												
930546			0	-1				1	0	9305460												
930547			0	-1				1	0	9305470												
930548			0	-1				1	0	9305480			930548000									
930549			0	-1				1	0	9305490			930549000									
930550			0	-1				1	0	9305500												
930551			0.5	-1				1	0	9305510			930551000									
930552			0.5	-1				1	0	9305520			930552000									
930553			0	-1				1	0	9305530			930553000									
930555			0	-1				1	0	9305550												
930556			0	1				-1	0	9305560			930556000									
930557			0	-1				1	0	9305570				FxMe1WutailongIdile01	BodyEffectCase4							
930558			0	10				1	0	9305580			930558000									
930559			0	-1				1	0	9305590												
930561			0	-1				1	0	9305610												
930562			0	-1				1	0	9305620												
930563			0	-1				1	0	9305630												
930564			0	-1				1	0	9305640			930564000									
930565			0	-1				1	0	9305650			930565000									
930566			0	-1				1	0	9305660			930566000									
930567			0	-1				1	0	9305670				FxMb1HamuleiteAtk51Scene								
930568			0	0.2				1	0	9305680			930568000									
930569			0	-1				1	0	9305690			930569000									
930570			0.2	-1				1	0	9305700			930570000									
930571			0	0.5				1	0	9305710			930571000									
930572			0	0.5				1	0	9305720			930572000									
930573			20	-1				1	0	9305730			930573000									
930574			0	4				1	0	9305740			930574000									
