Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove	EndMagic	ShowType
844001			0	-1				1	0	8440010			844001000					1				
844002			0	-1				1	0	8440020|844001								1				
844003			0	0.1				1	0	8440030			844003000					1				
844004			0	0				1	0	8440040	8440120							1				
844005			0	0				1	0	8440050	844001							1				
844006			0	0				-1	0	8440060			844006000					1				
844007			0	0				1	0	8440070			844007000					1				
844008			0	5				1	0	8440080	8440080|8440090			FxMb1MotherDaoHit	HitCase			1				
844009			0	5				1	0	8440090	8440080|8440090			FxMb1MotherDaoHit02	HitCase			1				
844010			0	-1				1	0	8440100			844010000					1				
844011			0	0				1	0	8440110			844011000					1				
844012			0	-1				1	0	8440120|1000								1				
844013			0	-1				1	0	8440130	8440130		844013000					1				
844014			0	0				1	0	8440140	8440130							1				
844015			0	-1				1	0	8440150	8440150		844015000									
844016			0	0				1	0	8440160	8440150|8441250											
844017			0	0				1	0	8440170	8440010							1				
844018			0	0				1	0	8440180			844018000					1				
844019			0	0				1	0	8440190	844002							1				
844020			0	-1				1	0	8440200			844020000					1				
844021			0	-1				1	0	8440210	8440210			FxMb1MotherChain				1				
844022			0	-1				1	0	8440220|844002				FxMb1MotherChainBone02900	bone02900			1				
844023			0	0				1	0	8440230	8440220							1				
844024			0	-1				1	0	8440240|844002				FxMb1MotherChainBone082	Bone082			1				
844025			0	0				1	0	8440250	8440240							1				
844026			0	-1				1	0	8440260|844002				FxMb1MotherChainBone092	Bone092			1				
844027			0	0				1	0	8440270	8440260							1				
844028			0	-1				1	0	8440280|844002			844028000					1				
844029			0	-1				1	0	8440290	8440290			FxMb1MotherChainDeath				1				
844030			0	-1				1	0	8440300|844002			844030000					1				
844031			0	-1				1	0	8440310|844002			844031000					1				
844032			0	35				1	0	8440320	8440320							1				
844033			0	-1				1	0	8440330|844002			844033000					1				
844034			0	-1				1	0	8440340|844002			844034000					1				
844035			0	-1				1	0	8440350|844002			844035000					1				
844036			0	-1				1	0	8440360|844002								1				
844038			0	0				1	0	8440380	8440390							1				
844039			0	-1				1	0	8440390				FxMb1MotherWarming				1				
844040			0	-1				1	0	8440400	8440400		844040000					1				
844041			0	0				-1	0	8440410	8440410|8440650		844041000					1				
844042			0	-1				1	0	8440420	8440420		844042000					1				
844043			0	0				1	0	8440430	8440430		844043000					1				
844045			0	0.1				1	0	8440450	8440450		844045000					1				
844046			0	-1				1	0	8440460	8440460		844046000									
844047			0	0				1	0	8440470	8440460											
844049			0	1				1	0	8440490								1				
844050			0	0				1	0	8440500			844050000					1				
844051			0	-1				1	0	8440510	8440510		844051000	FxMb1MotherAtk36Debuff	HitCase			1				
844052			0	-1				1	0	8440520	8440520		844052000					1				
844053			0	0				1	0	8440530	8440520							1				
844054			0	-1				1	0	8440540			844054000					1				
844055			0	0				1	0	8440550			844055000					1				
844056			0	0				1	0	8440560			844056000					1				
844057			0	0				1	0	8440570			844057000					1				
844058			0	-1				1	0	8440580			844058000					1				
844059			0	0				1	0	8440590			844059000					1				
844060			0	7.467				-1	0	8440600			844060000					1				
844061			0	0				1	0	8440610	8440870							1				
844062			0	0				1	0	8440620			844062000					1				
844063			0	-1				1	0	8440630			844063000					1				
844064			0	-1				1	0	8440640			844064000					1				
844065			0	0				-1	0	8440650	8440410|8440650|1000		844065000					1				
844066			0	0				1	0	8440660	8440620|8440630|8440640|8440930							1				
844067			0	0				1	0	8440670	8440900							1				
844068			0	0				1	0	8440680	8440940|8440950							1				
844069			0	0				1	0	8440690	8440700							1				
844070			0	-1				1	0	8440700				FxMb1MotherTrail	HitCase			1				
844071			0	0				1	0	8440710	8440720|8441310							1				
