Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove	EndMagic	ShowType
9988				-1									99880									
9971				-1									99710									
9972				-1									99720									
9050				-1									90500									
9047				-1									90470									
9048				-1									90480									
9049				-1									90490									
9060				-1									90600									
9061				-1									90610									
9062				-1									90620									
9063				-1									90630									
9064				-1									90640									
9065				-1									90650									
9067				-1									90670									
9068				-1									90680									
8360				-1									83600									
9071				-1									90710									
9072				-1									90720									
9073				-1									90730									
9075				-1									90750									
8390				-1									83900									
8400				-1									84000									
8420				-1									84200									
8421				-1									84210									
8430				-1									84300									
8431				-1									84310									
9095				-1									90950									
