Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove	EndMagic	ShowType
470000			0	-1				1	0	4700000			470000000									
470001			0	0				1	0	4700010			470001000									
470003			0	-1				1	0	4700030			470003000									
470004			0	0				1	0	4700040			470004000									
470006			0	-1				1	0	4700060			470006000									
470007			0	0				1	0	4700070			470007000									
470009			0	-1				1	0	4700090			470009000									
470010			0	0				1	0	4700100			470010000									
470012			0	-1				1	0	4700120			470012000									
470013			0	0				1	0	4700130			470013000									
470015			0	-1				1	0	4700150			470015000									
470016			0	0				1	0	4700160			470016000									
470018			0	-1				1	0	4700180			470018000									
470019			0	0				1	0	4700190			470019000									
470020			0	0				1	0	4700200	1000760	1000760	470020000									
470021			0	-1				1	0	4700210			470021000									
470022			0	0				1	0	4700220			470022000									
470023			0	0				1	0	4700230	1000760	1000760	470023000									
470024			0	-1				1	0	4700240			470024000									
470025			0	0				1	0	4700250			470025000									
470026			0	0				1	0	4700260	1000760	1000760	470026000									
470027			0	-1				1	0	4700270			470027000									
470028			0	0				1	0	4700280			470028000									
470029			0	0				1	0	4700290	1000760	1000760	470029000									
470030			0	-1				1	0	4700300			470030000									
470031			0	0				1	0	4700310			470031000									
470032			0	6				1	0	4700320			470032000	FxTongyongBati	HitCase							
470034			0	-1				1	0	4700340			470034000									
470035			0	0				1	0	4700350			470035000									
470036			0	8				1	0	4700360			470036000	FxTongyongBati	HitCase							
470038			0	-1				1	0	4700380			470038000									
470039			0	0				1	0	4700390			470039000									
470040			0	10				1	0	4700400			470040000	FxTongyongBati	HitCase							
470042			0	-1				1	0	4700420			470042000									
470043			0	0				1	0	4700430			470043000									
470044			0	12				1	0	4700440			470044000	FxTongyongBati	HitCase							
470046			0	-1				1	0	4700460			470046000									
470047			0	0				1	0	4700470			470047000									
470048			0	6				1	0	4700480			470048000	FxTongyongShihua								
470049			0	6				1	0	4700490			470049000	FxTongyongJianfang	HitCase							
470050			0	-1				1	0	4700500			470050000									
470051			0	0				1	0	4700510			470051000									
470052			0	8				1	0	4700520			470052000	FxTongyongShihua								
470053			0	6				1	0	4700530			470053000	FxTongyongJianfang	HitCase							
470054			0	-1				1	0	4700540			470054000									
470055			0	0				1	0	4700550			470055000									
470056			0	10				1	0	4700560			470056000	FxTongyongShihua								
470057			0	6				1	0	4700570			470057000	FxTongyongJianfang	HitCase							
470058			0	-1				1	0	4700580			470058000									
470059			0	0				1	0	4700590			470059000									
470060			0	12				1	0	4700600			470060000	FxTongyongShihua								
470061			0	6				1	0	4700610			470061000	FxTongyongJianfang	HitCase							
470062			0	-1				1	0	4700620			470062000									
470063			0	2.5				1	0	4700630			470063000									
470065			0	-1				1	0	4700650			470065000									
470066			0	3				1	0	4700660			470066000									
470068			0	-1				1	0	4700680			470068000									
470069			0	3.5				1	0	4700690			470069000									
470071			0	-1				1	0	4700710			470071000									
470072			0	4				1	0	4700720			470072000									
470074			0	-1				1	0	4700740			470074000									
470075			0	5				1	0	4700750			470075000	FxTongyongJiagong	HitCase							
470076			0	3				18	0	4700760			470076000									
470077			0	-1				1	0	4700770			470077000									
470078			0	5				1	0	4700780			470078000	FxTongyongJiagong	HitCase							
470079			0	3				18	0	4700790			470079000									
470080			0	-1				1	0	4700800			470080000									
470081			0	5				1	0	4700810			470081000	FxTongyongJiagong	HitCase							
470082			0	3				18	0	4700820			470082000									
470083			0	-1				1	0	4700830			470083000									
470084			0	5				1	0	4700840			470084000	FxTongyongJiagong	HitCase							
470085			0	3				18	0	4700850			470085000									
470086			0	-1				1	0	4700860			470086000									
470087			0	6				1	0	4700870			470087000									
470089			0	-1				1	0	4700890			470089000									
470090			0	7				1	0	4700900			470090000									
470092			0	-1				1	0	4700920			470092000									
470093			0	8				1	0	4700930			470093000									
470095			0	-1				1	0	4700950			470095000									
470096			0	10				1	0	4700960			470096000									
470098			0	-1				1	0	4700980			470098000									
470099			0	10				1	0	4700990			470099000	FxTongyongJiagong	HitCase							
470102			0	-1				1	0	4701020			470102000									
470103			0	10				1	0	4701030			470103000	FxTongyongJiagong	HitCase							
470106			0	-1				1	0	4701060			470106000									
470107			0	0				1	0	4701070			470107000	FxTongyongJiagong	HitCase							
470110			0	-1				1	0	4701100			470110000									
470111			0	0				1	0	4701110			470111000	FxTongyongJiagong	HitCase							
470114			0	-1				1	0	4701140			470114000									
470115			0	0				1	0	4701150			470115000									
470116			0	6				1	0	4701160			470116000	FxTongyongWudi	HitCase							
470117			0	6				1	0	4701170			470117000									
470119			0	0				1	0	4701190			470119000									
470120			0	0				1	0	4701200			470120000									
470121			0	7				1	0	4701210			470121000	FxTongyongWudi	HitCase							
470122			0	7				1	0	4701220			470122000									
470124			0	-1				1	0	4701240			470124000									
470125			0	0				1	0	4701250			470125000									
470126			0	8				1	0	4701260			470126000	FxTongyongWudi	HitCase							
470127			0	8				1	0	4701270			470127000									
470129			0	-1				1	0	4701290			470129000									
470130			0	0				1	0	4701300			470130000									
470131			0	10				1	0	4701310			470131000	FxTongyongWudi	HitCase							
470132			0	10				1	0	4701320			470132000									
470134			0	-1				1	0	4701340			470134000									
470135			0	0				1	0	4701350			470135000									
470136			0	5				1	0	4701360			470136000									
470137			0	0				1	0	4701370			470137000	FxCizhuiFusu	HitCase							
470138			0	5				1	0	4701380			470138000	FxEquipHudun	HitCase							
470140			0	-1				1	0	4701400			470140000									
470141			0	0				1	0	4701410			470141000									
