Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove	EndMagic	ShowType
430101			0	-1				1	0	4301010			430101000									
430126			0	-1				1	0	4301260|4100120				FxPet3xiaooffBuff06	Dummy001							
440101			0	-1				1	0	4401010			440101000									
440102			0	-1				1	0	4401020			440102000									
440104			0	0				1	0	4401040			440104000									
440120			0	2	17			1	0	4401200|17|5|10	4201200		440120000	FxTongyongYunxuan	MarkCase							
440126			0	10				1	0	4401260|110|100|6	4401260|4401270|4401280|4401290|4401300		440126000	FxPet3XiaoonDunwuli	Root							
440127			0	10				1	0	4401270|110|100|6	4401260|4401270|4401280|4401290|4401300		440127000	FxPet3XiaoonDunHuo	Root							
440128			0	10				1	0	4401280|110|100|6	4401260|4401270|4401280|4401290|4401300		440128000	FxPet3XiaoonDunLei	Root							
440129			0	10				1	0	4401290|110|100|6	4401260|4401270|4401280|4401290|4401300		440129000	FxPet3XiaoonDunBing	Root							
440130			0	10				1	0	4401300|110|100|6	4401260|4401270|4401280|4401290|4401300		440130000	FxPet3XiaoonDunAn	Root							
440131			0	-1				1	0	4401310				FxPet3XiaoonAtk11Wuli	Root							
440132			0	-1				1	0	4401320				FxPet3XiaoonAtk11Huo	Root							
440133			0	-1				1	0	4401330				FxPet3XiaoonAtk11Lei	Root							
440134			0	-1				1	0	4401340				FxPet3XiaoonAtk11Bing	Root							
440135			0	-1				1	0	4401350				FxPet3XiaoonAtk11An	Root							
440136			0	0				1	0	4401360	4201310|4201320|4201330|4201340|4201350											
440137			0	3				1	0	4401370	4401370		440137000	FxTongyongBati	HitCase							
440138			0	5				1	0	4401380	4401380		440138000	FxTongyongBati	HitCase							
440140			0	5	17			1	0	4401400|17|5|10	4201400		440140000	FxTongyongYunxuan	MarkCase							
440141			0	0				1	0	4401410				FxPet3XiaoonDunwuliXiaoshi	Root							
440142			0	0				1	0	4401420				FxPet3XiaoonDunHuoXiaoshi	Root							
440143			0	0				1	0	4401430				FxPet3XiaoonDunLeiXiaoshi	Root							
440144			0	0				1	0	4401440				FxPet3XiaoonDunBingXiaoshi	Root							
440145			0	0				1	0	4401450				FxPet3XiaoonDunAnXiaoshi	Root							
440151			0	-1				1	0	4401510			440151000									
440152			0	-1				1	0	4401520				FxPet3XiaoonBiaojiAn	Root							
440153			0	-1				1	0	4401530			440153000									
440154			0	0				1	0	4401540			440154000	FxPet3XiaoonBiaojiAnOut	Root							
430181			0	-1				1	0	4301810|101|100|6			430181000									
430182			0	-1				1	0	4301820	4301820		430182000									
430183			0	5				4	0	4301830|101|100|6			430183000									
430184			0	-1				1	0	4301840|101|100|6			430184000									
430187			0	5				1	0	4301870|101|100|6	4301870		430187000									
430192			0	-1				1	0	4301920												
430193			0	-1				1	0	4301930												
430195			0	-1				1	0	4301950|101|100|6			430195000									
430196			0	-1				1	0	4301960			430196000									
430197			0	-1				1	0	4301970			430197000									
430198			0	-1				1	0	4301980			430198000									
430199			0	-1				1	0	4301990			430199000									
410500			0	-1				1	0	4105000			410500000									
420500			0	0				1	0	4205000			420500000									
420501			0	-1				1	0	4205010	4205020		420501000									
420502			0	-1				1	0	4205020	4205010		420502000									
420503			0	-1				1	0	4205030	4205030		420503000									
420504			0	-1				1	0	4205040	4205050|4205060|4205070		420504000									
420505			0	-1				1	0	4205050	4205040|4205060|4205070		420505000									
420506			0	-1				1	0	4205060	4205040|4205050|4205070		420506000									
420507			0	-1				1	0	4205070	4205040|4205050|4205060		420507000									
420508			0	-1				1	0	4205080	4205080		420508000									
420509			0	-1				1	0	4205090			420509000									
420510			0	-1				1	0	4205100			420510000									
420521			0	1.25				1	0	4205210	4205210		420521000	FxR2WanshiBingdong				1				
420522			0	5				1	0	4205220			420522000	FxR2WanshiBingdong				1				
410523			0	-1				1	0	4105230|101|100|6			410523000									
410524			0	-1				1	0	4105240			410524000									
410525			0	-1				1	0	4105250			410525000									
410526			0	-1				1	0	4105260			410526000									
410527			0	-1				1	0	4105270			410527000									
410528			0	-1				1	0	4105280|101|100|6			410528000									
410529			0	5				3	0	4105290|101|100|6			410529000									
410530			0	-1				1	0	4105300|101|100|6			410530000									
410531			0	-1				1	0	4105310	4105310		410531000					1				
410533			0	-1				1	0	4105330	4105340|4105350|4105360|4105370|4105380|4105390|4105400|4105410			FxPet2BeionAtk12Shuzi1	Bip002							
410534			0	-1				1	0	4105340	4105330|4105350|4105360|4105370|4105380|4105390|4105400|4105410			FxPet2BeionAtk12Shuzi2	Bip002							
410535			0	-1				1	0	4105350	4105330|4105340|4105360|4105370|4105380|4105390|4105400|4105410			FxPet2BeionAtk12Shuzi3	Bip002							
410536			0	-1				1	0	4105360	4105340|4105350|4105330|4105370|4105380|4105390|4105400|4105410			FxPet2BeionAtk12Shuzi4	Bip002							
410537			0	-1				1	0	4105370	4105340|4105350|4105360|4105330|4105380|4105390|4105400|4105410			FxPet2BeionAtk12Shuzi5	Bip002							
410538			0	-1				1	0	4105380	4105340|4105350|4105360|4105370|4105330|4105390|4105400|4105410			FxPet2BeionAtk12Shuzi6	Bip002							
