Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove	EndMagic	ShowType
97640096			2	-1									97640097					1				
97640098			2	-1									97640099					1				
97640094			2	-1									97640095					1				
97640092			2	-1									97640093					1				
97650096			2	-1									97650097					1				
97650098			2	-1									97650099					1				
97650094			2	-1									97650095					1				
97650092			2	-1									97650093					1				
93300096			2	-1									93300097					1				
93300098			2	-1									93300099					1				
93300094			2	-1									93300095					1				
93300092			2	-1									93300093					1				
93320096			2.1	-1									93320097					1				
93320098			2.1	-1									93320099					1				
93320094			2.1	-1									93320095					1				
93320092			2.1	-1									93320093					1				
93340096			2	-1									93340097					1				
93340098			2	-1									93340099					1				
93340094			2	-1									93340095					1				
93340092			2	-1									93340093					1				
93350096			2	-1									93350097					1				
93350098			2	-1									93350099					1				
93350094			2	-1									93350095					1				
93350092			2	-1									93350093					1				
81720096				-1									81720097					1				
81720098				-1									81720099					1				
81720094				-1									81720095					1				
81720092				-1									81720093					1				
93360096				-1									93360097					1				
93360098				-1									93360099					1				
93360094				-1									93360095					1				
93360092				-1									93360093					1				
97660096			2	-1									97660097					1				
97660098			2	-1									97660099					1				
97660094			2	-1									97660095					1				
97660092			2	-1									97660093					1				
