Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove	EndMagic	ShowType
8530				-1									85300									
8531				-1									85310									
8534				-1									85340									
8550				-1									85500									
8551				-1									85510									
8553				-1									85530									
8535				-1									85350									
8536				-1									85360									
8557				-1									85570									
8558				-1									85580									
