Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove
90960096				-1									90960097					1		
90960098				-1									90960099					1		
90960094				-1									90960095					1		
90960092				-1									90960093					1		
90970096				-1									90970097					1		
90970098				-1									90970099					1		
90970094				-1									90970095					1		
90970092				-1									90970093					1		
90990096				-1									90990097					1		
90990098				-1									90990099					1		
90990094				-1									90990095					1		
90990092				-1									90990093					1		
