Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove
84820096				-1									84820097					1		
84820098				-1									84820099					1		
84820094				-1									84820095					1		
84820092				-1									84820093					1		
84850096				-1									84850097					1		
84850098				-1									84850099					1		
84850094				-1									84850095					1		
84850092				-1									84850093					1		
84830096				-1									84830097					1		
84830098				-1									84830099					1		
84830094				-1									84830095					1		
84830092				-1									84830093					1		
