Id	Name	SkillType	CastTime	AfterTime	Animation	StandStage	CastMagicIds	FinalMagicIds	Cd	DistNoTarget	SkillMoveType	DistAbort	SkillMoveTrackDistance	MissileLockTarget	SkillFaceType	DodgeLimitTime	SkillPriority	Snapshot	SkillAnimationPriority	CoexistSkills
103301	普攻1	1	0.7	1.3	Attack01					10	5		2	0	4					
103302	普攻2	1	0.6	1.8	Attack02					10	5		2	0	4					
103303	普攻3	1	0.8	1.9	Attack03					10	5		2	0	4					
103304	普攻4	1	1	1.7	Attack04					10	5		2	0	4					
103305	普攻5	1	0.95	2.5	Attack05		108357			10	5		2	0	4					
103306	普攻6	1	0.65	2.83	Attack06					10	5		2	0	4					
103307	普攻7		0	1						10	2		2	0	0					
103308	红1	11	1.1	1.567	Attack21					10	5		2	0	4					
103309	红2	12	1.1	1.567	Attack21					10	5		2	0	4					
103310	红3	13	1.1	1.567	Attack21					10	5		2	0	4					
103311	蓝1	21	0.7	1.533	Attack11					10	5		2	0	4					
103312	蓝2	22	0.7	1.533	Attack11					10	5		2	0	4					
103313	蓝3	23	0.7	1.533	Attack11		108360			10	5		2	0	4					
103314	黄1（默认）	31	0.75	1.733	Attack31			109319		10	5		2	0	4					
103315	黄2（默认）	32	0.75	1.733	Attack31			109319		10	5		2	0	4					
103316	黄3（默认）	33	0.75	1.733	Attack31			109319		10	5		2	0	4					
103317	闪避1	5	0.4	1.6	Move1		108322|100090	100094		10	4		2	0	0	0.4				
103318	闪避2	6	0.5	1.6	Move2		108323|100090	100094		10	4		2	0	0	0.5				
103319	吟唱准备	40	1.5	1.03	Attack40		103342|109349|109364|108311|108324|108333|108345	103343|109350|108312|108324|108325|108346		10	5		2	0	4					
103320	超维吟唱红1	41	2	0.667	Attack12		103382|109332|103342|109349|103365|108311	103393|103343|109350|109360|108312		10	5		2	0	4					
103321	超维吟唱红2	41	2	1.33	Attack13		103383|103342|109349|103365|108311	103343|109350|109360|108312		10	5		2	0	4					
103322	超维吟唱红3释放	42	1.5	1.23	Attack22		103384|103342|109349|109352|109345|109336|103381|103365|108311|108313	103343|109350|108312|103375		10	5		2	0	4					
103323	超维吟唱蓝1	41	2	0.667	Attack12		103382|109334|103342|109349|103365|108311	103394|103343|109350|109360|108312		10	5		2	0	4					
103324	超维吟唱蓝2	41	2	1.33	Attack13		103383|103342|109349|103365|108311	103343|109350|109360|108312		10	5		2	0	4					
103325	超维吟唱蓝3释放	42	1.5	1.23	Attack22		103384|103342|109349|109352|109345|109336|103381|103365|108311|108313	103343|109350|108312		10	5		2	0	4					
103326	超维吟唱黄1	41	2	0.667	Attack12		103382|109333|103342|109349|103365|108311	103395|103343|109350|109360|108312		10	5		2	0	4					
103327	超维吟唱黄2	41	2	1.33	Attack13		103383|103342|109349|103365|108311	103343|109350|109360|108312		10	5		2	0	4					
103328	超维吟唱黄3释放	42	1.5	1.23	Attack22		103384|103342|109349|109352|109345|109336|103381|103365|108311|108313	103343|109350|108312		10	5		2	0	4					
103329	胜利	8	100	1	Win					10	2		2	0	0					
103330	胜利2	8	100	1						10	2		2	0	0					
103331	出生动作	4	0	5.7	Born					10	2		2	0	0					
103332	出场技	3	0.9	1.2	Attack21					10	2		2	0	0					
103333	交互动作	9	0	100	Save					10	2		2	0	0					
103334	大招	2	1.8	0.56	Attack50		109325|100091|109336|109326|109346|109354|109370|108335|108337|108339|108352	100092|109338|109355		10	0		2	0	1					
103335	QTE	7	2.16	0	AttackQte		100091	100092		10	0		2	0	0					
103336	黄1（右）	31	0.75	1.9	Attack32			109319		10	5		2	0	4					
103337	黄2（右）	32	0.75	1.9	Attack32			109319		10	5		2	0	4					
103338	黄3（右）	33	0.75	1.9	Attack32			109319		10	5		2	0	4					
103339	黄1（左）	31	0.7	1.9	Attack33			109319		10	5		2	0	4					
103340	黄2（左）	32	0.7	1.9	Attack33			109319		10	5		2	0	4					
103341	黄3（左）	33	0.7	1.9	Attack33			109319		10	5		2	0	4					
103342	混沌吟唱释放	42	1.2	2.967	Attack41		103384|109336|103342|109345|109349|109352|108311|108313	103381|103343|109350|108312		10	5		2	0	4					
103343	必杀吟唱1	41	1.76	0	Attack51		109335|103342|109349|108311	103343|109350|109360|108312		10	5		2	0	4					
103344	必杀吟唱2	41	2	0	Attack52		109335|103342|109349|108311	103343|109350|109360|108312		10	5		2	0	4					
103345	必杀吟唱3	41	1.83	0	Attack53		109335|103342|109349|108311	103343|109350|109360|108312		10	5		2	0	4					
103346	必杀释放	2	3.1	1.5	Attack54		100091|109347|109356|109364|109369|108308|108340|108353	109304|100092|109355|109359|108336|108338		10	2		2	0	4					
109301	浮游炮飞羽右		0.1	1						10	2		2	0	0					
108301	浮游炮飞羽左		0.1	1						10	2		2	0	0					
