Id	Name	SkillType	CastTime	AfterTime	Animation	StandStage	CastMagicIds	FinalMagicIds	Cd	DistNoTarget	SkillMoveType	DistAbort	SkillMoveTrackDistance	MissileLockTarget	SkillFaceType	DodgeLimitTime	SkillPriority	Snapshot	SkillAnimationPriority	CoexistSkills
410601	出生	61	2	0	Born		410006			10	2		2	0	0					
410602	召唤	62	0	0	Attack01		410009	410005		10	2		2	0	0					
410603	废弃	62	0.25	0	Attack01					10	2		2	0	0					
410604	召回	64	0.8	0	Attack02		410013|410006	410010		10	2		2	0	0					
410605	就绪	60	2	0	Attack51					10	2		2	0	0					
410606	休闲待机1	65	2.9	0	Attack41					10	2		2	0	0					
410607	休闲待机2	65	2.9	0	Attack41					10	2		2	0	0					
410608	警示待机	65	2.7	0	Attack43					10	2		2	0	0					
420601	出生	60	0	0.1	Born					10	2		2	0	0					
420602	周身AOE物理	63	1.6	0	Attack11		410004|420645	410003|410017		10	4		2	0	4					
420603	周身AOE火	63	1.6	0	Attack11		410004|420645	410003|410017		10	4		2	0	4					
420604	周身AOE雷	63	1.6	0	Attack11		410004|420645	410003|410017		10	4		2	0	4					
420605	周身AOE冰	63	1.6	0	Attack11		410004|420645	410003|410017		10	4		2	0	4					
420606	周身AOE暗	63	1.6	0	Attack11		410004|420645	410003|410017		10	4		2	0	4					
420607	远程AOE物理	63	1.6	0	Attack11		410004|420645	410003|410017		10	4		2	0	4					
420608	远程AOE火	63	1.6	0	Attack11		410004|420645	410003|410017		10	4		2	0	4					
420609	远程AOE雷	63	1.6	0	Attack11		410004|420645	410003|410017		10	4		2	0	4					
420610	远程AOE冰	63	1.6	0	Attack11		410004|420645	410003|410017		10	4		2	0	4					
420611	远程AOE暗	63	1.6	0	Attack11		410004|420645	410003|410017		10	4		2	0	4					
420612	烬燃远程火	63	1.6	0	Attack11		410004|420645	410003|410017		10	4		2	0	4					
420613	烬燃周身火	63	1.6	0	Attack11		410004|420645	410003|410017		10	4		2	0	4					
