Id	Name	SkillType	CastTime	AfterTime	Animation	StandStage	CastMagicIds	FinalMagicIds	Cd	DistNoTarget	SkillMoveType	DistAbort	SkillMoveTrackDistance	MissileLockTarget	SkillFaceType	DodgeLimitTime	SkillPriority	Snapshot	SkillAnimationPriority	CoexistSkills
130101	普攻1	1	0.5	2.55	Attack01					10	2		2	0	0					
130102	普攻2	1	0.8	2.65	Attack02					10	2		2	0	0					
130103	普攻3	1	0.6	2.65	Attack03					10	2		2	0	0					
130104	普攻4	1	1.5	4.1	Attack04		130180	130183		10	2		2	0	0					
130105	普攻5	1	0.95	3.05	Attack05					10	2		2	0	0					
130106	突进普攻	1	0.5	2.55	Attack01					10	2		2	0	0					
130107	红球1消	11	0.85	2.3	Attack11		130145	130146		10	2		2	0	0		2		2	
130108	红球2消	12	0.85	2.3	Attack11		130145	130146		10	2		2	0	0		2		2	
130109	红球3消	13	0.85	2.3	Attack11		130145	130146		10	2		2	0	0		2		2	
130110	蓝球1消	21	0.6	3.45	Attack21		130145	130146		10	2		2	0	0		2		2	
130111	蓝球2消	22	0.6	3.45	Attack21		130145	130146		10	2		2	0	0		2		2	
130112	蓝球3消	23	0.6	3.45	Attack21		130145	130146		10	2		2	0	0		2		2	
130113	黄球1消	31	0.75	2.85	Attack31		130129|130145	130130|130146		10	2		0	0	5		2		2	
130114	黄球2消	32	0.75	2.85	Attack31		130129|130145	130130|130146		10	2		0	0	5		2		2	
130115	黄球3消	33	0.75	2.85	Attack31		130129|130145	130130|130146		10	2		0	0	5		2		2	
130116	大招	2	1.2	0	Attack51		100091	100092|130148		10	2		2	0	0					
130117	闪避	5	0.4	2.3	Move1		100090	100094		10	2		2	0	0	0.5				
130118	后闪	6	0.4	3.05	Move2		100090	100094		10	2		2	0	0	0.5				
130119	出生动作	4	0	3.9	Born					10	2		2	0	0					
130120	出场技	3	0.85	2.3	Attack11		130145	130146		10	2		2	0	0					
130121	胜利	8	100	0	Win		130135			10	2		2	0	0					
130122	胜利2	8	100	0	Win					10	2		2	0	0					
130123	援助技能	7	1.7	0	AttackQte		100091	100092		10	2		2	0	0					
130124	交互动作	9	0	100	Save					10	2		2	0	0					
130125	和谐	40	0	1						10	2		2	0	0					
130126	不谐	40	0	1						10	2		2	0	0					
130127	特殊1	41	0.7	1	Attack42					10	5		2	0	4			1		
130128	特殊2	42	0.5	1	Attack43					10	5		2	0	4			1		
130129	退出被动	43	0.7	2.55	Attack45		100091	100092|130183|130185|130187		10	2		2	0	0					
130130	核心闪避	5	0.8	1.5	Move1		130180|130181|130182|100090|130167	130185|130187|100094		10	5		2	0	3	0.8				
130131	特殊红球1消	11	0	0						10	2		2	0	0		1		1	130107|130108|130109|130110|130111|130112|130113|130114|130115
130132	特殊红球2消	12	0	0						10	2		2	0	0		1		1	130107|130108|130109|130110|130111|130112|130113|130114|130115
130133	特殊红球3消	13	0	0						10	2		2	0	0		1		1	130107|130108|130109|130110|130111|130112|130113|130114|130115
130134	特殊蓝球1消	21	0	0						10	2		2	0	0		1		1	130107|130108|130109|130110|130111|130112|130113|130114|130115
130135	特殊蓝球2消	22	0	0						10	2		2	0	0		1		1	130107|130108|130109|130110|130111|130112|130113|130114|130115
130136	特殊蓝球3消	23	0	0						10	2		2	0	0		1		1	130107|130108|130109|130110|130111|130112|130113|130114|130115
130137	前闪见切	51	1	2.2	Executioner01		130180|130181|130182|130167	138135		10	2		1	0	4					
130138	后闪见切	52	1	2.2	Executioner01		130180|130181|130182|130167	138135		10	2		1	0	4					
130139	处决	53	2.6	1.8	Executioner04			138135		10	2		2	0	0					
130140	大招中见切	51	1	1.6	Executioner03		138133|130180|130181|130182|130167	138135|138155		10	2		1	0	4					
130141	大招中处决	53	2.6	1.8	Executioner05		138133	138135|138155|130154		10	2		2	0	0					
130142	强化处决多个	53	2.6	1.8	Executioner04			138135		10	2		2	0	0					
130143	强化大招中处决多个	53	2.6	1.8	Executioner05		138133	138135|138155|130154		10	2		2	0	0					
