Id	Name	SkillType	CastTime	AfterTime	Animation	StandStage	CastMagicIds	FinalMagicIds	Cd	DistNoTarget	SkillMoveType	DistAbort	SkillMoveTrackDistance	MissileLockTarget	SkillFaceType	DodgeLimitTime	SkillPriority	Snapshot	SkillAnimationPriority	CoexistSkills
848201	次元斩		7.6	0	Attack04		478087|478186	478155|478041|478208|478187		10	2				4					
848202	刀锋魅影一		3.6	0	Attack08		478087	478155		10	2				4					
848203	普攻一		4.27	0	Attack01		478087	478155		10	2				4					
848204	体术攻击		4.5	0	Attack16		478087	478155|848126|848124		10	2				4					
848205	跳砸		9.6	0	Attack17		478087|478186	848126|478155|848124|478187		10	2				4					
848206	远离+引导		2.9	0	Attack19			478155		10	2				4					
848207	刀锋魅影二		2.9	0	Attack09			478155|848126|848124		10	2				4					
848208	普攻二		2.6	0	Attack04			478155		10	2				4					
848209	普攻三		3.6	0	Attack02		478087	478155|478235		10	2				4					
848210	普攻四		2.8	0	Attack03			478155|478235		10	2				4					
848211	处决		3	0	Attack05			478155		10	2				4					
848212	九字切一		3.16	0	Attack05			478006|478155		10	2				4					
848213	九字切二		2.17	0	Attack06		478087	478155		10	2				4					
848214	侧闪-左		1.23	0	Attack22		478087	478155		10	2				4					
848215	侧闪-右		1.23	0	Attack21		478087	478155		10	2				4					
848216	后退		0.86	0	Attack15		478087	478155		10	2				4					
848217	后跳		2	0	Attack14		478087|478186	478155|478187		10	2				4					
848218	处决		5	0	Attack10			478155		10	2				4					
848219	九字切三		2.17	0	Attack06		478087|478186	478155|478187		10	2				4					
848220	缩圈普攻一		4.27	0	Attack01		478087	478155|478235		10	2				4					
848221	缩圈普攻四		2.8	0	Attack03			478155|478235		10	2				4					
848222	缩圈体术攻击		4.5	0	Attack16		478087	478155|848126|848124		10	2				4					
848223	缩圈跳砸		9.6	0	Attack17		478186	848126|478155|848124|478187		10	2				4					
848224	闪现普攻一起手		4.5	0	Attack01		478087	478155|478235		10	2				4					
848225	闪现普攻一		4.5	0	Attack01			478155|478235		10	2				4					
848226	闪现体术攻击起手		4.5	0	Attack16		478087	478155|848126|848124|478235		10	2				4					
848227	闪现体术攻击		4.5	0	Attack16			478155|848126|848124		10	2				4					
848228	侧闪-左		1.23	0	Attack22			478155		10	2				4					
848229	侧闪-右		1.23	0	Attack21			478155		10	2				4					
848230	闪现刀锋魅影二起手		2.9	0	Attack09		478087	478155		10	2				4					
848231	闪现刀锋魅影二		2.9	0	Attack09			478155|848126|848124		10	2				4					
848232	后退		0.86	0	Attack15			478155		10	2				4					
848233	缩圈左闪		1.23	0	Attack22			478155		10	2				4					
848234	缩圈右闪		1.23	0	Attack21			478155		10	2				4					
