Id	Name	SkillType	CastTime	AfterTime	Animation	StandStage	CastMagicIds	FinalMagicIds	Cd	DistNoTarget	SkillMoveType	DistAbort	SkillMoveTrackDistance	MissileLockTarget	SkillFaceType	DodgeLimitTime	SkillPriority	Snapshot	SkillAnimationPriority	CoexistSkills
847001	滑板男孩的技能1-戳刺		3.1	0	Attack01					10	2				4					
847002	滑板男孩的技能2-交叉双劈		3.9	0	Attack02					10	2				4					
847003	滑板男孩的技能3-戳刺突进	51	4	0	Attack03					10	2				4					
847004	滑板男孩的技能4-后跳		2.9	0	Attack04		847019|909611			10	2				4					
847005	滑板男孩的技能5-组合大剑裂地斩		4.83	0	Attack05		909611	909715		10	2				4					
847006	滑板男孩的技能6-转身2段飞刃		4.433333333	0	Attack19					10	2				4					
847007	滑板男孩的技能7-防御姿态IN		2.4	0	Attack07		847002|909611|847008			10	2				4					
847008	滑板男孩的技能8-防御姿态LOOP		5	0	Attack08		847003|847004	847011		10	2				4					
847009	滑板男孩的技能9-远程防反		3.56	0	Attack09			847006|847009|847010|909715		10	2				4					
847010	滑板男孩的技能10-左侧受击防反		3.1	0	Attack10			847006|847009|847010|909715		10	2				4					
847011	滑板男孩的技能11-右侧受击防反		3	0	Attack11			847006|847009|847010|909715		10	2				4					
847012	滑板男孩的技能12-反击特殊受击		6.57	0	Attack12		847020	847021		10	2				4					
847013	滑板男孩的技能13-防御姿态OUT		1.16	0	Attack15		847014	847009|909715		10	2				4					
847014	滑板男孩的技能14-后跳无前摇（连裂地斩专用）		2.63	0	Attack14		847001|909611|847014			10	2				4					
847015	滑板男孩的技能15-关卡用水面移动		9999	0	Attack96					10	2				4					
847016	滑板男孩的技能16-关卡用远距离攻击慢		4.17	0	Attack97					10	2				4					
847017	滑板男孩的技能17-关卡用远距离攻击快		1.77	0	Attack98					10	2				4					
847018	滑板男孩的技能18—防御姿态挑衅		2.33	0	Attack18		847015			10	2				4					
847019	滑板男孩的技能19-1戳刺连招		2.53	0.3	Attack01		847016			10	2				4					
847020	滑板男孩的技能20-2交叉双劈连招		2.63	0.8	Attack02		847017			10	2				4					
847021	滑板男孩的技能21-转身飞刃连招		3.47	0.7	Attack06		847018	909715		10	2				4					
847022	滑板男孩的技能22-远程防反（独狼版）		3.56	0	Attack09					10	2				4					
847023	滑板男孩的技能23-左侧受击防反（独狼版）		3.1	0	Attack10					10	2				4					
847024	滑板男孩的技能24-右侧受击防反（独狼版）		3	0	Attack11					10	2				4					
847025	滑板男孩的技能25-关卡用跳跃		3.33	0	Attack95					10	2				4					
847601	滑板男孩的技能1-戳刺		3.1	0	Attack01					10	2				4					
847602	滑板男孩的技能2-交叉双劈		3.9	0	Attack02					10	2				4					
847603	滑板男孩的技能3-戳刺突进		4	0	Attack03					10	2				4					
847604	滑板男孩的技能4-后跳		2.9	0	Attack04		847619|909611			10	2				4					
847605	滑板男孩的技能5-组合大剑裂地斩		4.83	0	Attack05		909611	909715		10	2				4					
847606	滑板男孩的技能6-转身2段飞刃	51	4.433333333	0	Attack19					10	2				4					
847607	滑板男孩的技能7-防御姿态IN		2.4	0	Attack07		847602|909611|847608			10	2				4					
847608	滑板男孩的技能8-防御姿态LOOP		5	0	Attack08		847603|847604	847611		10	2				4					
847609	滑板男孩的技能9-远程防反		3.56	0	Attack09		847607|847612	847606|847609|847610|909715		10	2				4					
847610	滑板男孩的技能10-左侧受击防反		3.1	0	Attack10		847607|847612	847606|847609|847610|909715		10	2				4					
847611	滑板男孩的技能11-右侧受击防反		3	0	Attack11		847607|847612	847606|847609|847610|909715		10	2				4					
847612	滑板男孩的技能12-反击特殊受击		6.57	0	Attack12		847620	847621		10	2				4					
847613	滑板男孩的技能13-防御姿态OUT		1.16	0	Attack15		847614	847609|909715		10	2				4					
847614	滑板男孩的技能14-后跳无前摇（连裂地斩专用）		2.63	0	Attack14		847601|909611|847614			10	2				4					
847615	滑板男孩的技能15-关卡用水面移动		9999	0	Attack96					10	2				4					
847616	滑板男孩的技能16-关卡用远距离攻击慢		4.17	0	Attack97					10	2				4					
847617	滑板男孩的技能17-关卡用远距离攻击快		1.77	0	Attack98					10	2				4					
847618	滑板男孩的技能18—防御姿态挑衅		2.33	0	Attack18		847615			10	2				4					
847619	滑板男孩的技能19-1戳刺连招		2.53	0.3	Attack01		847616			10	2				4					
847620	滑板男孩的技能20-2交叉双劈连招		2.63	0.8	Attack02		847617			10	2				4					
847621	滑板男孩的技能21-转身飞刃连招		3.47	0.7	Attack06		847618	909715		10	2				4					
847622	滑板男孩的技能22-远程防反（独狼版）		3.56	0	Attack09					10	2				4					
847623	滑板男孩的技能23-左侧受击防反（独狼版）		3.1	0	Attack10					10	2				4					
847624	滑板男孩的技能24-右侧受击防反（独狼版）		3	0	Attack11					10	2				4					
847625	滑板男孩的技能25-关卡用跳跃		3.33	0	Attack95					10	2				4					
847101	GIEGIE的技能1-升龙拳		3.7	0	Attack01					10	6				4					
847102	GIEGIE的技能2-跳跃砸击		4.7	0	Attack02		847020	847021		10	6				4					
847103	GIEGIE的技能3-右侧曲线突进		2.7	0	Attack03		847108|847020	847021		10	6				4					
847104	GIEGIE的技能4-Z型闪		5.1	0	Attack04		847020	847021		10	6				4					
847105	GIEGIE的技能5-协同反超算NO.2-1后跳+攻击		4.46	0	Attack03		847020	847021		10	6				4					
847106	GIEGIE的技能6-后跳		1.5	0	Attack06		847020	847021		10	2				4					
847107	GIEGIE的技能7-协同反超算NO.1-1后跳		1.933333333	0	Attack06		847113|847020	847021		10	6				4					
847108	GIEGIE的技能8—闪现out		1.866666667	0	Attack08		847020	847021		10	2				4					
847109	GIEGIE的技能9—闪现in		1.8	0	Attack07		847020	847125|847021		10	2				4					
847110	GIEGIE的技能10-小后撤		0.6	0	Attack52		847080|847020			10	2				4					
847111	GIEGIE的技能11		5.633333333	0	Attack18					10	2				4					
847112	GIEGIE的技能12-支援用闪现out		0.8	0	Attack08		847020	847128|847021		10	2				4					
847113	GIEGIE的技能13-山字突袭用闪现IN		1.8	0	Attack07		847129|847020	847125		10	2				4					
847114	GIEGIE的技能14-山字突袭用闪现OUT		1.2	0	Attack08			847021		10	2				4					
847115	GIEGIE的技能15-协同反超算NO.4-1后跳		0.8	0	Attack06		847114|847020	847021		10	6				4					
847116	GIEGIE的技能16		5.633333333	0	Attack18					10	2				4					
847117	GIEGIE的技能17		5.633333333	0	Attack18					10	2				4					
847118	GIEGIE的技能18-冲刺突进+地狱之手		4.6	0	Attack18		847020	847021		10	6				4					
847119	GIEGIE的技能19-闪现下砸攻击		2	0	Attack19		847020	847021		10	2				4					
847120	GIEGIE的技能20-支援用闪现下砸攻击		3.266666667	0	Attack19		847127|847020	847021		10	2				4					
847121	GIEGIE的技能21-山字突袭男		8.333333333	0	Attack21		847210|847020	847232|847021		10	6				4					
847122	GIEGIE的技能22		5.633333333	0	Attack18					10	2				4					
