Id	Name	SkillType	CastTime	AfterTime	Animation	StandStage	CastMagicIds	FinalMagicIds	Cd	DistNoTarget	SkillMoveType	DistAbort	SkillMoveTrackDistance	MissileLockTarget	SkillFaceType	DodgeLimitTime	SkillPriority	Snapshot	SkillAnimationPriority	CoexistSkills
130601	普攻1	1	0.3	2.4	Attack01					10	2		0.8	0	0					
130602	普攻2	1	0.5	2.133	Attack02					10	2		2	0	4					
130603	普攻3(与4合并了，废弃)	1	0.4	1.6	Attack04			130613		10	2		2	0	2					
130604	普攻4	1	0.9	1.7	Attack04					10	2		2	0	0					
130605	普攻5	1	1.25	2.25	Attack05					10	2		2	0	0					
130606	普攻6	1	1.2	2.5	Attack06					10	2		2	0	0					
130607	红1	11	0.6	2.967	Attack11			130667|130616		10	6		2	0	4					
130608	红2	12	0.6	2.967	Attack11			130667|130616		10	6		2	0	4					
130609	红3	13	1.8	2	Attack12		130643|130655	130667|130616|130650|130644		10	6		2	0	4					
130610	蓝1	21	0.55	2.45	Attack21					10	2		2	0	0					
130611	蓝2	22	0.55	2.45	Attack21					10	2		2	0	0					
130612	蓝3	23	1.8	2	Attack22		130643|130655	130650|130644		10	2		2	0	0					
130613	黄1	31	0.5	3.133	Attack31			130638|930478		10	2		2	0	0					
130614	黄2	32	0.5	3.133	Attack31			130638|930478		10	2		2	0	0					
130615	黄3	33	1.8	2	Attack32		130643|130655	130638|130650|130644|930478		10	2		2	0	0					
130616	前闪	5	0.5	1.267	Move1		100090|130637|130659	100094		10	2		2	0	0	0.4				
130617	后闪	6	0.5	2.267	Move2		100090|130637|130659	100094		10	2		2	0	0	0.5				
130618	红派生	41	1.3	2.367	Attack41		130644	130659|930448|930449|930361|930365|930367|930478		10	6		0.8	0	1					
130619	蓝派生	42	1.3	1.967	Attack42		130644	130659|930448|930449|930361|930365|930367|930478		10	6		0.8	0	1					
130620	黄派生	43	1.3	2.533	Attack43		130644	130659|930448|930449|930361|930365|930367|930478		10	2		1	0	1					
130621	QTE	7	1.5	0	AttackQte		100091	100092		10	2		2	0	0					
130622	大招	2	3.7	1.7	Attack51		100091|130665|130666|130659	100092|130667|119316|930478		10	0		2	0	0					
130623	出场技	3	0.6	2.967	Attack11			130667|130616		10	6		2	0	4					
130624	出生动作	4	0	5.667	Born		930495|130678	930496		10	2		2	0	0					
130625	胜利1	8	100	0	Win		930495|130679	930496		10	2		2	0	0					
130626	胜利2	8	100	0	Win2					10	2		2	0	0					
130627	交互动作	9	0	100	Save					10	2		2	0	0					
130628	前闪见切	51	1.6	1.9	Executioner01		930456	200810		10	6		2	0	4					
130629	后闪见切	52	1.6	1.9	Executioner02		930456	200810		10	6		2	0	4					
130630	处决	53	2.46	1.84	Executioner03			200810|119316		10	6		2	0	4					
130631	虚弱状态普攻		2	0.333	Attack01					10	2		2	0	0					
130632	虚弱状态倒地		999	0	Attack04					10	2		2	0	0					
130633	蹲姿进入		1.933	0	Attack97					10	2		2	0	0					
130634	蹲姿循环		999	0	Attack98					10	2		2	0	0					
130635	坡道下滑		5	0	Attack99					10	2		2	0	0					
