Id	Name	SkillType	CastTime	AfterTime	Animation	StandStage	CastMagicIds	FinalMagicIds	Cd	DistNoTarget	SkillMoveType	DistAbort	SkillMoveTrackDistance	MissileLockTarget	SkillFaceType	DodgeLimitTime	SkillPriority	Snapshot	SkillAnimationPriority	CoexistSkills
130201	普攻1	1	0.45	1.15	Attack01					10	2		2	0	0					
130202	普攻2	1	0.65	2.5	Attack02					10	2		2	0	0					
130203	普攻3	1	0.7	2.8	Attack03					10	2		2	0	0					
130204	普攻4	1	0.65	1.75	Attack04					10	2		2	0	0					
130205	连段技1	1	0.7	1.55	Attack05					10	2		2	0	0					
130206	连段技2	1	0.5	1.85	Attack06		130218|130219|130214	130217|130215		10	2		2	0	0					
130207	连段技3	1	0.8	1.7	Attack07					10	2		2	0	0					
130208	常态球（红球）	13	0.85	1.85	Attack11					10	2		2	0	4					
130209	常态球（蓝球）	23	0.65	1.15	Attack21					10	2		2	0	0					
130210	常态球（黄球）	33	0.7	1.15	Attack31		130214	130215		10	2		2	0	4					
130211	大招	2	1.55	2.45	Attack51		100091	100092		10	2		2	0	0					
130212	大招普攻1	1	0.5	1.5	Attack41					10	2		2	0	0					
130213	大招普攻2	1	0.5	1.85	Attack42					10	2		2	0	0					
130214	大招普攻3	1	0.8	1.65	Attack43					10	2		2	0	0					
130215	大招普攻4	1	0.6	1.85	Attack44					10	2		2	0	0					
130216	大招球（红球）	11	1.25	1.9	Attack13		130214	130215		10	2		2	0	4					
130217	大招球（蓝球）	21	1.1	1.75	Attack23		130214	130215		10	2		2	0	4					
130218	大招球（黄球）	31	0.85	1.65	Attack33		130214	130215		10	2		2	0	4					
130219	胜利	8	100	0	Win					10	2		2	0	0					
130220	出生动作	4	0	5.15	Born					10	2		2	0	0					
130221	胜利2	8	100	0	Win2					10	2		2	0	0					
130222	出场技	3	0.7	1.15	Attack31					10	2		2	0	0					
130223	QTE	7	1.75	0	AttackQte		130218|130219|100091	100092		10	2		2	0	0					
130224	闪避	5	0.4	1.25	Move1		100090	100094		10	2		2	0	0	0.4				
130225	默认向后闪避	6	0.4	1.15	Move2		100090	100094		10	2		2	0	0	0.4				
130226	交互动作	9	0	100	Save					10	2		2	0	0					
130227	普攻1（突进）	1	0.45	1.15	Attack01					10	2		2	0	0					
130228	大招普攻1（突进）	1	0.5	1.5	Attack41					10	2		2	0	0					
130229	表演死亡动作	42	999	0	Death					10	2		2	0	0					
130230	大招超算球（蓝球）（废弃）	23	1.1	1.75	Attack23					10	2		2	0	0					
130231	大招超算球（黄球）（废弃）	33	0.85	1.65	Attack33					10	2		2	0	0					
130232	连段技（闪避后）	1	0.5	1.85	Attack06		130218|130219|130214	130217|130215		10	2		2	0	0					
130233	常态球（红球）连段	13	0.65	1.75	Attack12					10	2		2	0	4					
130234	常态球（蓝球）连段	23	0.55	1.55	Attack22					10	2		2	0	0					
130235	常态球（黄球）连段	33	0.6	1.65	Attack32					10	2		2	0	4					
130236	罗兰处决1	41	2.25	1.05	Attack61		130264			10	2		2	0	0					
130237	罗兰处决2	41	2.6	0.7	Attack62		130265			10	2		2	0	0					
130238	大招普攻5	1	0.5	2.45	Attack45					10	2		2	0	0					
130239	大招闪避特殊技	41	0.65	3	Attack46		130214	130215		10	2		2	0	0					
130240	前闪见切	51	1.4	3.267	Executioner01			200810		10	2		2	0	4					
130241	后闪见切	52	1.4	3.267	Executioner02			200810		10	2		2	0	4					
130242	处决	53	2.6	2.867	Executioner03			200810|130239		10	2		2	0	0					
130243	前闪见切可转向	51	1.4	3.267	Executioner01			200810		10	2		2	0	4					
130244	后闪见切可转向	52	1.4	3.267	Executioner02			200810		10	2		2	0	4					
130245	来回荡秋千1	41	0.73	1.003	AttackQte		130218|130219|100091	100092		10	2		2	0	0					
130246	来回荡秋千2	41	1.75	0	AttackQte		130218|130219|100091	100092		10	2		2	0	0					
131201	普攻1	1	0.45	1.15	Attack01					10	2		2	0	0					
131202	普攻2	1	0.55	2.6	Attack02					10	2		2	0	0					
131203	普攻3	1	0.55	2.95	Attack03					10	2		2	0	0					
131204	普攻4	1	0.5	1.9	Attack04					10	2		2	0	0					
131208	常态球（红球）	13	0.7	2	Attack11		131213	131214		10	2		2	0	0					
131209	常态球（蓝球）	23	0.5	1.35	Attack21					10	2		2	0	0					
131210	常态球（黄球）	33	0.55	1.3	Attack31		131213	131214		10	2		2	0	0					
131219	胜利	8	100	0						10	2		2	0	0					
131220	出生动作	4	0	3.7						10	2		2	0	0					
131221	胜利2	8	100	0						10	2		2	0	0					
131224	闪避	5	0.4	1.25	Move1		100090	100094		10	2		2	0	0	0.4				
131225	默认向后闪避	6	0.4	1.15	Move2		100090	100094		10	2		2	0	0	0.4				
131226	交互动作	9	0	100	Save					10	2		2	0	0					
131227	普攻1（突进）	1	0.5	1.2	Attack01					10	2		2	0	0					
131233	常态球（红球）连段	13	0.65	1.65	Attack12		131213	131214		10	2		2	0	0					
131234	常态球（蓝球）连段	23	0.55	1.55	Attack22					10	2		2	0	0					
131235	常态球（黄球）连段	33	0.6	1.65	Attack32		131213	131214		10	2		2	0	0					
131236	罗兰处决1	41	2.25	1.05	Attack61		130264			10	2		2	0	0					
131237	罗兰处决2	41	2.6	0.7	Attack62		130265			10	2		2	0	0					
