Id	Name	SkillType	CastTime	AfterTime	Animation	StandStage	CastMagicIds	FinalMagicIds	Cd	DistNoTarget	SkillMoveType	DistAbort	SkillMoveTrackDistance	MissileLockTarget	SkillFaceType	DodgeLimitTime	SkillPriority	Snapshot	SkillAnimationPriority	CoexistSkills
430101	召唤	62	0.07	0	Attack01		410009	410005		10	2		2	0	0					
430102	召回	64	1.07	0	Attack02		410013|410006	410010		10	2		2	0	0					
430103	就绪	60	3.6	0	Attack51					10	2		2	0	0					
430104	休闲待机1	65	7	0	Attack41					10	2		2	0	0					
430105	休闲待机2	65	7	0	Attack41					10	2		2	0	0					
430106	警示待机	65	4.5	0	Attack42					10	2		2	0	0					
430107	出生	61	1.7	0	Born		410006			10	2		2	0	0					
440101	旋转物理	63	2.4	0	Attack11		410004|440102	410003|410017		10	1		2	1	0					
440102	旋转火	63	2.4	0	Attack11		410004|440102	410003|410017		10	1		2	1	0					
440103	旋转雷	63	2.4	0	Attack11		410004|440102	410003|410017		10	1		2	1	0					
440104	旋转冰	63	2.4	0	Attack11		410004|440102	410003|410017		10	1		2	1	0					
440105	旋转暗	63	2.4	0	Attack11		410004|440102	410003|410017		10	1		2	1	0					
440106	旋转物理-无盾	63	2.4	0	Attack11		410004	410003|410017		10	4		2	0	4					
440107	旋转火-无盾	63	2.4	0	Attack11		410004	410003|410017		10	4		2	0	4					
440108	旋转雷-无盾	63	2.4	0	Attack11		410004	410003|410017		10	4		2	0	4					
440109	旋转冰-无盾	63	2.4	0	Attack11		410004	410003|410017		10	4		2	0	4					
440110	旋转暗-无盾	63	2.4	0	Attack11		410004	410003|410017		10	4		2	0	4					
440111	出生	60	0	0.1	Born					10	2		2	0	0					
440112	旋转圆环物理特效占位	66	2.4	0						10	2		2	0	0					
440113	旋转圆环火特效占位	66	2.4	0						10	2		2	0	0					
440114	旋转圆环雷特效占位	66	2.4	0						10	2		2	0	0					
440115	旋转圆环冰特效占位	66	2.4	0						10	2		2	0	0					
440116	旋转圆环暗特效占位	66	2.4	0						10	2		2	0	0					
440117	旋转圆环无盾物理特效占位	66	2.4	0						10	2		2	0	0					
440118	旋转圆环无盾火特效占位	66	2.4	0						10	2		2	0	0					
440119	旋转圆环无盾雷特效占位	66	2.4	0						10	2		2	0	0					
440120	旋转圆环无盾冰特效占位	66	2.4	0						10	2		2	0	0					
440121	旋转圆环无盾暗特效占位	66	2.4	0						10	2		2	0	0					
410501	召唤	62	0.2	0	Attack01		410009	410005		10	2		2	0	0					
410502	召回	64	1.47	0	Attack02		410013|410006	410010		10	2		2	0	0					
410503	就绪	60	3.33	0	Attack51					10	2		2	0	0					
410504	休闲待机1	65	6.73	0	Attack41					10	2		2	0	0					
410505	休闲待机2	65	6.73	0	Attack41					10	2		2	0	0					
410506	警示待机	65	2.67	0	Attack43					10	2		2	0	0					
410507	出生	61	2.17	0	Born		410006			10	2		2	0	0					
420501	北极贝战斗的技能2-物理	63	3.3	0	Attack11		410004	410003|410017		10	2		2	0	4					
420502	北极贝战斗的技能2-火	63	3.3	0	Attack11		410004	410003|410017		10	2		2	0	4					
420503	北极贝战斗的技能2-雷	63	3.3	0	Attack11		410004	410003|410017		10	2		2	0	4					
420504	北极贝战斗的技能2-冰	63	3.3	0	Attack11		410004	410003|410017		10	2		2	0	4					
420505	北极贝战斗的技能2-暗	63	3.3	0	Attack11		410004	410003|410017		10	2		2	0	4					
420506	北极贝战斗的技能1-物理前摇	63	1.07	0	Attack12		410004|420503	410542		10	2		2	0	4					
420507	北极贝战斗的技能1-物理左上炮击	63	0.8	0	Attack13					10	2		2	0	4					
420508	北极贝战斗的技能1-物理右上炮击	63	0.8	0	Attack14					10	2		2	0	4					
420509	北极贝战斗的技能1-物理左下炮击	63	0.8	0	Attack15					10	2		2	0	4					
420510	北极贝战斗的技能1-物理右下炮击	63	0.8	0	Attack16					10	2		2	0	4					
420511	北极贝战斗的技能1-物理后摇	63	0.83	0	Attack17		410543|410544	410003|410017		10	2		2	0	4					
420512	北极贝战斗的技能1-火前摇	63	1.07	0	Attack12		410004|420503	410542		10	2		2	0	4					
420513	北极贝战斗的技能1-火左上炮击	63	0.8	0	Attack13					10	2		2	0	4					
420514	北极贝战斗的技能1-火右上炮击	63	0.8	0	Attack14					10	2		2	0	4					
420515	北极贝战斗的技能1-火左下炮击	63	0.8	0	Attack15					10	2		2	0	4					
420516	北极贝战斗的技能1-火右下炮击	63	0.8	0	Attack16					10	2		2	0	4					
420517	北极贝战斗的技能1-火后摇	63	0.83	0	Attack17		410543|410544	410003|410017		10	2		2	0	4					
420518	北极贝战斗的技能1-雷前摇	63	1.07	0	Attack12		410004|420503	410542		10	2		2	0	4					
420519	北极贝战斗的技能1-雷左上炮击	63	0.8	0	Attack13					10	2		2	0	4					
420520	北极贝战斗的技能1-雷右上炮击	63	0.8	0	Attack14					10	2		2	0	4					
420521	北极贝战斗的技能1-雷左下炮击	63	0.8	0	Attack15					10	2		2	0	4					
420522	北极贝战斗的技能1-雷右下炮击	63	0.8	0	Attack16					10	2		2	0	4					
420523	北极贝战斗的技能1-雷后摇	63	0.83	0	Attack17		410543|410544	410003|410017		10	2		2	0	4					
420524	北极贝战斗的技能1-冰前摇	63	1.07	0	Attack12		410004|420503	410542		10	2		2	0	4					
420525	北极贝战斗的技能1-冰左上炮击	63	0.8	0	Attack13					10	2		2	0	4					
420526	北极贝战斗的技能1-冰右上炮击	63	0.8	0	Attack14					10	2		2	0	4					
420527	北极贝战斗的技能1-冰左下炮击	63	0.8	0	Attack15					10	2		2	0	4					
420528	北极贝战斗的技能1-冰右下炮击	63	0.8	0	Attack16					10	2		2	0	4					
420529	北极贝战斗的技能1-冰后摇	63	0.83	0	Attack17		410543|410544	410003|410017		10	2		2	0	4					
420530	北极贝战斗的技能1-暗前摇	63	1.07	0	Attack12		410004|420503	410542		10	2		2	0	4					
420531	北极贝战斗的技能1-暗左上炮击	63	0.8	0	Attack13					10	2		2	0	4					
420532	北极贝战斗的技能1-暗右上炮击	63	0.8	0	Attack14					10	2		2	0	4					
420533	北极贝战斗的技能1-暗左下炮击	63	0.8	0	Attack15					10	2		2	0	4					
420534	北极贝战斗的技能1-暗右下炮击	63	0.8	0	Attack16					10	2		2	0	4					
420535	北极贝战斗的技能1-暗后摇	63	0.83	0	Attack17		410543|410544	410003|410017		10	2		2	0	4					
420536	出生	60	0	0.1	Born					10	2		2	0	4					
