Id	Name	SkillType	CastTime	AfterTime	Animation	StandStage	CastMagicIds	FinalMagicIds	Cd	DistNoTarget	SkillMoveType	DistAbort	SkillMoveTrackDistance	MissileLockTarget	SkillFaceType	DodgeLimitTime	SkillPriority	Snapshot	SkillAnimationPriority	CoexistSkills
846001	二连扫		4.2	1.1	Attack04		846083			10	6		2		4					
846002	横扫地裂劈		4.6	0.9	Attack05		846083			10	6		2		4					
846003	真空斩其2突刺		1.8	1.8	Attack07		846083|846086|846087	846091		10	2		0		4					
846004	真空斩其3拉扯加大劈		3.4	0.3	Attack08		846083			10	6		2		4					
846005	霸刀其1隔墙		2	1.5	Attack09		846083			10	6		2		4					
846006	霸刀其2跳劈		3.7	1	Attack21			846091|846083		10	6		2		4					
846007	水域幽灵		11.1	0.2	Attack22		846083			10	6		2		4					
846008	横向走		2	0.2	Attack10		846083	846083		10	7		2		2					
846009	真空斩其1起跳投枪		2.3	1	Attack06		846083			10	6		2		4					
846010	普通攻击1回身斩		2.1	1	Attack13		846083			10	6		2		4					
846011	普通攻击2前进挥		2.8	0.2	Attack14		846083			10	6		2		4					
846012	瘫痪		999	1.8	Attack42		846083			10	6		2		4					
846013	拉弥亚出场		7.5	0	Born		846083			10	2		2		0					
846014	拉弥亚1转2		7.1	0	Attack40		846083			10	2		2		0					
846015	简单十字斩		3.4	0.6	Attack15		846083			10	6		2		4					
846016	简单一字斩		3	0.5	Attack16		846083			10	6		2		4					
846017	七海霸主		15	1	Attack51		846048|846083			10	6		2		2					
846101	四连斩其1双剑滑斩（高）		4.1	1	Attack13		846165	846171|846166		10	6		2		4					
846102	四连斩其2斩（低）		6.3	1	Attack06		846184|846166			10	6		2		4					
846103	暗水闪击其1飞雷神（高）		10	1	Attack10		846165	846083|846090|846151|846171|846166		10	6		2		2					
846104	暗水闪击其2斩（低）		4.75	1	Attack11		846184			10	6		2		4					
846105	黑域连攻其1乱天狼（高）		8	1.65	Attack16		846133|846165	846091|846171|846166		10	0		2		4					
846106	黑域连攻其向上游（低）		2	1	Attack04					10	6		2		4					
846107	黑域连攻其向下游（高）		2	1	Attack03					10	6		2		4					
846108	黑域连攻其后翻滚水平（低）		2	1	Attack05					10	6		2		4					
846109	黑域连攻其后翻滚向上翻（低）		2	1	Attack07					10	6		2		4					
846110	深海巡游		9.3	1	Attack14		846102|846103	846151|846104		10	0		2		1					
846111	剑气水波斩（低）		2	1	Attack02		846165	846171|846166		10	6		2		2					
846112	乱星狼其二连砍（低）		8	1	Attack18		846184|846166			10	2		2		0					
846113	拼刀瘫痪		8	1	Attack15		846167|846169			10	6		2		2					
846114	乱星狼整体（高）		8.2	1	Attack16		846165|846184	846171|846166		10	6		2		4					
846115	拉弥亚2转3		0	1						10	2		2		0					
846116	拉弥亚穿刺（低）		3	0.6	Attack12		846165	846083|846171|846166		10	6		2		4					
846201	能量长矛的技能1		0	1						10	2		2		0					
846202	能量长矛的技能2		0	1						10	2		2		0					
846203	能量长矛的技能3		0	1						10	2		2		0					
846204	发射能量至拉弥亚		0	1						10	2		2		0					
846205	能量长枪直		0	1						10	2		2		0					
846206	能量长枪斜		0	1						10	2		2		0					
846207	七海霸主用特效		0	1						10	2		2		0					
846301	拼刀用空怪的技能1		0	1						10	2		2		0					
