Id	Name	SkillType	CastTime	AfterTime	Animation	StandStage	CastMagicIds	FinalMagicIds	Cd	DistNoTarget	SkillMoveType	DistAbort	SkillMoveTrackDistance	MissileLockTarget	SkillFaceType	DodgeLimitTime	SkillPriority	Snapshot	SkillAnimationPriority	CoexistSkills
110901	普攻1	1	0.4	2.433	Attack01					10	2		2	0	0					
110902	普攻2	1	0.5	1.767	Attack02					10	2		2	0	0					
110903	普攻3	1	0.8	1.833	Attack03					10	2		2	0	0					
110904	普攻4	1	0.467	1.233	Attack04					10	2		2	0	0					
110905	普攻5	1	0.767	1.5	Attack05					10	2		2	0	0					
110906	普攻6	1	0.7	2.5	Attack06					10	2		2	0	0					
110907	普攻7	1	0.95	3.55	Attack07			110952		10	2		2	0	2					
110908	红球1消	11	0.65	1.683	Attack11		110967	110915|110968		10	2		-4	0	0					
110909	红球2消	12	0.65	1.683	Attack11		110967	110915|110968		10	2		-4	0	0					
110910	红球3消	13	0.65	1.683	Attack11		110937|110967	110915|110968		10	2		-4	0	0					
110911	蓝球1消	21	0.5	1.73	Attack21					10	2		2	0	0					
110912	蓝球2消	22	0.5	1.73	Attack21					10	2		2	0	0					
110913	蓝球3消	23	0.5	1.73	Attack21		110938|110967	110968		10	2		2	0	0					
110914	黄球1消	31	0.5	1.66	Attack31		100090	110972		10	2		2	0	0					
110915	黄球2消	32	0.5	1.66	Attack31		100090	110972		10	2		2	0	0					
110916	黄球3消	33	0.5	1.66	Attack31		100090|110939|110967	110972|110968		10	2		2	0	0					
110917	QTE	7	2.33	0	AttackQte		100091	100092		10	2		2	0	0					
110918	闪避1	5	0.3	1.66	Move1		100090	100094		10	2		2	0	0	0.4				
110919	闪避2	6	0.4	1.934	Move2		100090	100094		10	2		2	0	0	0.4				
110920	红球追加射击	1	0.65	2.18	Attack12		100090|110941	100094		10	2		2	0	2					
110921	蓝球追加射击	1	0.65	1.683	Attack22		100090|110941	100094		10	2		2	0	2					
110922	黄球追加射击	1	0.65	2.017	Attack32		100090|110941	100094		10	2		2	0	2					
110923	狙击终结技	41	0.8	3.4	Attack42		110967|110977	110952|110968		10	2		2	0	2					
110924	真·狙击终结技	42	0.8	3.4	Attack43		100090|110978	100092|110952|110979		10	2		2	0	2					
110925	普攻1（突进）	1	0.4	2.433	Attack01					10	2		2	0	0					
110926	必杀	2	3	2.5	Attack51		100091|110952|110913|110914	100092|110952|110915		10	2		2	0	0					
110927	撤步	43	0.4	0	Attack41		100090|110942|110944|110977	100094|110945|110947		10	2		2	0	0	0.3				
110928	闪避后普攻	1	0.8	1.833	Attack03					10	2		2	0	0					
110929	出生动作	4	0	3.67	Born					10	2		2	0	0					
110930	出场技	3	0.5	1.66	Attack31		100090|110939|110967	110972		10	2		2	0	0					
110931	交互动作	9	0	100	Save					10	2		2	0	0					
110932	胜利1	8	100	0	Win					10	2		2	0	0					
110933	胜利2	8	100	0	Win2					10	2		2	0	0					
110934	红球追加射击循环	1	1	0	Attack13					10	2		2	0	2					
110935	蓝球追加射击循环	1	1	0	Attack23					10	2		2	0	2					
110936	黄球追加射击循环	1	1	0	Attack33					10	2		2	0	2					
110937	狙击1（关卡用）	9	0.467	0	Attack71					10	2		2	0	0					
110938	狙击2（关卡用）	9	99999	0	Attack72					10	2		2	0	0					
110939	狙击3（关卡用）	9	2.933	0	Attack73					10	2		2	0	0					
