Id	Name	SkillType	CastTime	AfterTime	Animation	StandStage	CastMagicIds	FinalMagicIds	Cd	DistNoTarget	SkillMoveType	DistAbort	SkillMoveTrackDistance	MissileLockTarget	SkillFaceType	DodgeLimitTime	SkillPriority	Snapshot	SkillAnimationPriority	CoexistSkills
849001	普攻一斜抓		2.133	0.534	Attack01			849034		10	6				4					
849002	普攻二反斜抓		1	0.9	Attack02					10	6				4					
849003	大手抓地横扫		3.143	0.79	Attack03					10	6				4					
849004	抓地横扫接戳地		1.94	0.76	Attack04					10	6				4					
849005	日字冲拳接万象天引		3.877	0.79	Attack05					10	6				4					
849006	高尔夫挥击		6.297	1.57	Attack06					10	6				4					
849007	撒花（音响）		3.38	1.12	Attack07					10	6				4					
849008	地板炮		3.11	1.223	Attack08					10	6				4					
849009	旋转后扫		2.333	1	Attack09					10	6				4					
849010	旋转后扫后摇		2.913	0.82	Attack10					10	6				4					
849011	花车游行		10.2	1.133	Attack11					10	6				4					
849012	出布		8	0	Attack21					10	6				4					
849013	出剪刀		8	0	Attack22					10	6				4					
849014	出石头		8	0	Attack23					10	6				4					
849015	痴呆看手		3.9	0	Attack65					10	6				4					
849016	大瘫痪		15.267	0	Attack24					10	6				4					
849017	黑卡		2.667	0	Attack33					10	6				4					
849018	偷按钮身体动作		10.167	0	Attack31					10	6				4					
849019	镜像翻转身体动作		10.167	0	Attack31					10	6				4					
849020	一转二响指		20	0	Attack51					10	6				4					
849021	二转二暴风雨场景		6.533	0	Attack52					10	6				4					
849022	二转三转阶段		12.3	0	Attack53		849057	930160|930162		10	6				4					
849023	出生		9.667	0	Born					10	6				4					
849024	不开车的普攻一		2.133	0.534	Attack01			849034		10	6				4					
849025	撒花（音响弹弹版）		3.38	1.12	Attack07					10	6				4					
849026	预留		0	1						10	2				0					
849027	预留		0	1						10	2				0					
849028	挂机左侧游荡		1.1	4.167	Attack62					10	6				4					
849029	挂机右侧游荡		1.1	4.167	Attack62					10	6				4					
849030	左侧游荡		1.1	4.167	Attack61					10	6				4					
849031	右侧游荡		1.1	4.167	Attack62					10	6				4					
849032	跑停		1.5	0	Stop					10	6				4					
849033	跑停攻击（可能废弃）		2	0	Attack63					10	6				4					
849101	出生		3.567	0	Born					10	6				4					
849102	待机		9999	0	Stand1					10	6				4					
849201	大船降落		5.2	0	Attack01					10	6				4					
849202	大船loop		9999	0	Attack02					10	6				4					
976301	剪刀夹夹夹		9999	0	Attack01					10	6				4					
976302	布待机		9999	0	Attack02		930159|930161			10	6				4					
976303	布拍地		2.8	0	Attack03					10	6				4					
976304	拳头待机		9999	0	Attack04					10	6				4					
976305	拳头Start短		1.333	0	Attack05					10	6				4					
976306	拳头Start长		1.333	0	Attack05					10	6				4					
976307	拳头Loop		9999	0	Attack06					10	6				4					
976308	布拍地原地		2.8	0	Attack03					10	6				4					
849401	幕布出生		9.5	0	Born					10	6				4					
933701	蓄意轰拳-左		3.5	0.17	Attack01					10	6				4					
933702	蓄意轰拳-右		3.5	0.17	Attack02					10	6				4					
933703	英雄登场		4.2	0	Attack03					10	6				4					
933704	纳米肩撞		3.57	0	Attack04					10	6				4					
933705	贵兄醉酒		4.27	0.73	Attack05					10	6				4					
933706	掷马者		3.1	0.57	Attack06					10	6				4					
933707	接马者		2.25	1.09	Attack07					10	6				4					
933708	航の关卡技		999	0	Attack09					10	6				4					
933709	航の关卡技		999	0	Attack10					10	6				4					
933710	航の关卡技		999	0	Attack11					10	6				4					
933711	航の关卡技		999	0	Attack12					10	6				4					
933712	航の关卡技		999	0	Attack13					10	6				4					
933713	航の关卡技		999	0	Attack14					10	6				4					
933714	航の关卡技		999	0	Attack15					10	6				4					
933715	航の关卡技		999	0	Attack16					10	6				4					
933801	水果忍者		1.25	0.65	Attack01					10	6				4					
933802	大脑在颤抖		6	1	Attack02			933911		10	6				4					
933803	天元突破		3.1	0.5	Attack03					10	6				4					
933804	电光毒龙钻		3.25	0.717	Attack04			933911		10	6				4					
933805	咸鱼突刺		2.15	1.05	Attack05			933911		10	6				4					
933806	川の关卡技		999	2.1	Attack06					10	6				4					
933901	母猪拱白菜		2.2	0.667	Attack01					10	6				4					
933902	猫猫后撤		1.2	0.9	Attack02					10	6				4					
933903	饿猫扑食		3.25	1.25	Attack03					10	6				4					
933904	猫猫削人棍		4.1	0.733	Attack04			933911		10	6				4					
933905	咸鱼飞弹		3	0.1	Attack05					10	6				4					
933906	川の关卡技		999	1.333	Attack06					10	6				4					
