Id	Name	SkillType	CastTime	AfterTime	Animation	StandStage	CastMagicIds	FinalMagicIds	Cd	DistNoTarget	SkillMoveType	DistAbort	SkillMoveTrackDistance	MissileLockTarget	SkillFaceType	DodgeLimitTime	SkillPriority	Snapshot	SkillAnimationPriority	CoexistSkills
980101	Skill-01-旋风斩		4.85	0	Attack01					10	4				1					
980102	Skill-02-剑风		2.7	0	Attack02					10	2				1					
980103	Skill-03-重劈斩		3.07	0	Attack13					10	2				1					
980104	Skill-04-瞬移		1	0	Attack04					10	2		1		1					
980105	Skill-05-横扫		2.97	0	Attack15					10	2				1					
980106	Skill-06-戳刺		2.6	0	Attack16					10	2				1					
980107	瘫痪-in		1.47	0	Attack07					10	2				1					
980108	瘫痪-loop		0.27	0	Attack08					10	2				1					
980109	瘫痪-out		1.74	0	Attack09					10	2				1					
980116	Skill-02-剑风		2.7	0	Attack02					10	2				1					
980117	Skill-02-剑风		2.7	0	Attack02					10	2				1					
980118	Skill-09-旋风斩（八方剑气）	1	5.04	0	Attack01					10	2				1					
980119	Skill-01-旋风斩	1	5.04	0	Attack01					10	2				1					
