Id	Name	SkillType	CastTime	AfterTime	Animation	StandStage	CastMagicIds	FinalMagicIds	Cd	DistNoTarget	SkillMoveType	DistAbort	SkillMoveTrackDistance	MissileLockTarget	SkillFaceType	DodgeLimitTime	SkillPriority	Snapshot	SkillAnimationPriority	CoexistSkills
102701	普通攻击1	1	1	2.5	Attack01					10	2		2	0	0					
102702	普通攻击2	1	1.66	2	Attack02					10	2		2	0	0					
102703	普通攻击3	1	0.9	2.5	Attack03			103746		10	2		2	0	0					
102704	普通攻击4	1	1.3	1.6	Attack04					10	2		2	0	1					
102705	红球1消——滑步锤	11	0.7	2.5	Attack24			102755|102715		10	2		2	0	0					
102706	红球2消——滑步锤	12	0.7	2.5	Attack24			102755|102715		10	2		2	0	0					
102707	红球3消——滑步锤	13	0.8	2.6	Attack24			102755|102715		10	2		2	0	0					
102708	蓝球1消——直线炮开始	21	0.8	2.1	Attack29			102715		10	2		2	0	0					
102709	蓝球2消——直线炮开始	22	0.8	2.1	Attack29			102715		10	2		2	0	0					
102710	蓝球3消——直线炮开始	23	0.8	2.1	Attack29			102715		10	2		2	0	0					
102711	黄球1消——跳炮	31	0.8	2	Attack60		102737|102716|104787	102715|102738|104708|104788		10	2		0	0	4					
102712	黄球2消——跳炮	32	0.8	2	Attack60		102737|102716|104787	102715|102738|104708|104788		10	2		0	0	4					
102713	黄球3消——跳炮	33	0.8	2	Attack60		102737|102716|104787	102715|102738|104708|104788		10	2		0	0	4					
102714	出生动作	4	0	6.1	Born		102756			10	2		2	0	0					
102715	出场技——三消红	3	0.6	1.6	Attack24		100031			10	2		2	0	5					
102716	大招——空中	2	6	1.6	Attack40		100091|102719|103794|102763	100092|103771|103796|102764|104735|104748|104774		10	2		2	0	0					
102717	胜利	8	100	0	Win		102757|103794			10	2		2	0	0					
102718	胜利2	8	100	0	Win2					10	2		2	0	0					
102719	援助技能	7	1.5	0	AttackQte		100091	100092		10	2		2	0	0					
102720	闪避	5	0.45	2.2	Move1		100090	100094		10	2		2	0	0	0.4				
102721	默认向后闪避	6	0.5	2.2	Move2		100090	100094		10	2		2	0	0	0.4				
102722	加特林普攻	1	1.5	0.6	Attack41		100754|100786	100755|100787		10	2		2	0	0					
102723	加特林普攻2	1	1	0.7	Attack42		100754|100786	100755|100787		10	2		2	0	0					
102724	交互动作	9	0	100	Save					10	2		2	0	0					
102725	普通攻击1（突进版）	1	0.6	2.5	Attack01					10	2		2	0	0					
102726	蓄力1	1	2	0	Attack09		103774|103764|104797|102797	104795		10	2		2	0	1					
102727	蓄力2	1	2	0	Attack10		103764	104795		10	2		2	0	0					
102728	升龙锤-1	1	99	99	Attack11		102725|100091|103764|104796|102723	102712|103769|100092|104795		10	2		2	0	1					
102729	强化普攻1开始	1	99	0.8	Attack13		102717			10	2		2	0	1					
102730	强化普攻1循环-高速	1	99	0.8	Attack14					10	5		2	0	1					
102731	强化普攻1落地反冲	1	99	99	Attack15		102731|102719|102798	102712		10	5		2	0	4					
102732	强化普攻1落地恢复	1	1	2.6	Attack16		102719|102723			10	2		2	0	0					
102733	滞空切下落	1	99	0	Attack21		102719			10	5		2	0	4					
102734	下落循环	1	99	0	Attack23		102719			10	5		2	0	4					
102735	落地	1	0.6	1.6	Attack22		102719			10	2		2	0	0					
102736	强化普攻1循环-低速	1	99	0.8	Attack12					10	5		2	0	1					
102737	强化普攻1循环-高速	1	0.33	0.8	Attack14					10	2		2	0	0					
102738	空中闪避	5	99	99	Attack18		102719|100090|104773|102723	102712|102738|104795		10	2		2	0	0	0.4				
102739	空中闪避反击	41	99	99	Attack19		102719|102798	102712|102738		10	2		2	0	1					
102740	滞空循环	1	99	99	Attack30		102719			10	5		2	0	4					
102741	蓝球1消——直线炮	21	0.6	2.1	Attack30		102719	102715		10	2		2	0	0					
102742	蓝球2消——直线炮	22	0.6	2.1	Attack30		102719	102715		10	2		2	0	0					
102743	蓝球3消——直线炮	23	0.6	2.1	Attack30		102719	102715		10	2		2	0	0					
102744	黄球1消——跳炮	31	0.6	2.1	Attack63		102737|102719|102720|104708|104787	102715|102738|104788		10	2		2	0	5					
102745	黄球2消——跳炮	32	0.6	2.1	Attack63		102737|102719|102720|104708|104787	102715|102738|104788		10	2		2	0	5					
102746	黄球3消——跳炮	33	0.6	2.1	Attack61		102738|102719|102720|104708|104787	102715|102738|104788		10	2		2	0	5					
102747	蓝球——直线炮退出	21	0.8	1.5	Attack31		102719	102715		10	2		2	0	0					
102748	普通攻击5	1	1	4.3	Attack05					10	2		2	0	1					
102749	超卡列的技能49	23	1	0.9	Attack31					10	2		2	0	0					
102750	超卡列的技能50	23	1	0.9	Attack31					10	2		2	0	0					
102751	超卡列的技能51	23	1	0.9	Attack31					10	2		2	0	0					
102752	超卡列的技能52	23	1	0.9	Attack31					10	2		2	0	0					
102753	超卡列的技能53	23	1	0.9	Attack31					10	2		2	0	0					
102754	超卡列的技能54	23	1	0.9	Attack31					10	2		2	0	0					
102755	测试专用	23	1	0.9	Attack31					10	2		2	0	0					
102756	关卡——跳起	23	0.21	0	Attack53					10	2		2	0	0					
102757	关卡——滞空循环	1	99	0	Attack20					10	2		2	0	0					
102758	关卡——滞空切下落	1	0.42	0	Attack21					10	2		2	0	0					
102759	关卡——下落循环	1	99	0	Attack23					10	2		2	0	0					
102760	关卡——落地	1	1.96	0	Attack22					10	2		2	0	0					
102761	关卡——开始	1	0.27	0	Attack54					10	2		2	0	0					
102762	关卡——循环	1	99	0	Attack55					10	2		2	0	0					
102763	关卡——砸地	1	1.3	0.15	Attack56					10	2		2	0	0					
102764	大招——地面	44	1	0	Attack53		100091|102719|102722	100092		10	2		2	0	0					
102765	追刃普攻3	1	0.9	1	Attack06					10	2		2	0	0					
102766	出场技黄球3消——跳炮	3	0.8	1.6	Attack60		102737|102716|100031	102715|102738		10	2		2	0	0					
102767	升龙锤-弱化	1	99	99	Attack11		102725|100091	102712|103769|100092		10	2		2	0	1					
102768	滞空循环	1	99	0	Attack20					10	5		2	0	4					
102769	超卡列的技能69	1	99	0	Attack20					10	5		2	0	4					
102770	超卡列的技能70	1	99	0	Attack20					10	5		2	0	4					
102771	超卡列的技能71	1	99	0	Attack20					10	5		2	0	4					
102772	超卡列的技能72	1	99	0	Attack20					10	5		2	0	4					
102773	超卡列的技能73	1	99	0	Attack20					10	5		2	0	4					
102774	超卡列的技能74	1	99	0	Attack20					10	5		2	0	4					
102775	超卡列的技能75	1	99	0	Attack20					10	5		2	0	4					
102776	超卡列的技能76	1	99	0	Attack20					10	5		2	0	4					
102777	超卡列的技能77	1	99	0	Attack20					10	5		2	0	4					
102778	超卡列的技能78	1	99	0	Attack20					10	5		2	0	4					
102779	超卡列的技能79	1	99	0	Attack20					10	5		2	0	4					
102780	超卡列的技能80	1	99	0	Attack20					10	5		2	0	4					
