Id	Name	SkillType	CastTime	AfterTime	Animation	StandStage	CastMagicIds	FinalMagicIds	Cd	DistNoTarget	SkillMoveType	DistAbort	SkillMoveTrackDistance	MissileLockTarget	SkillFaceType	DodgeLimitTime	SkillPriority	Snapshot	SkillAnimationPriority	CoexistSkills
101401	普攻1	1	0.5	1.85	Attack01					10	2		2	0	4					
101402	普攻2	1	0.65	1.5	Attack02					10	2		2	0	4					
101403	普攻3	1	0.8	1.95	Attack03					10	2		2	0	4					
101404	普攻4	1	0.85	2.1	Attack04					10	2		2	0	4					
101405	空置		0	1						10	2		2	0	0					
101406	红球1消	11	1	1.7	Attack11		101416	101417		10	2		2	0	4					
101407	红球2消	12	1	1.7	Attack11		101416	101417		10	2		2	0	4					
101408	红球3消	13	1	1.7	Attack11		101416	101417|101415		10	2		2	0	4					
101409	蓝球1消	21	0.4	0.95	Attack21					10	2		2	0	0					
101410	蓝球2消	22	0.4	0.95	Attack21					10	2		2	0	0					
101411	蓝球3消	23	0.4	0.95	Attack21					10	2		2	0	0					
101412	黄球1消	31	0.95	1.35	Attack31		101428|101445	100015|101419|101429|101417		10	5		2	0	4					
101413	黄球2消	32	0.95	1.35	Attack31		101428|101445	100015|101419|101429|101417		10	5		2	0	4					
101414	黄球3消	33	0.95	1.35	Attack31		101428|101445	100015|101419|101429|101417		10	5		2	0	4					
101415	QTE技能	7	3.15	0	AttackQte		100091	100092		10	2		2	0	0					
101416	闪避1	5	0.5	0.95	Move1		100090	100094		10	2		2	0	0	0.5				
101417	默认向后闪避	6	0.5	0.8	Move2		100090	100094		10	2		2	0	0	0.5				
101418	大招	2	2.3	1.7	Attack51		100091	100092		10	2		2	0	0					
101419	胜利1	8	100	1	Win			101460		10	2		2	0	0					
101420	胜利2	8	100	1	Win2					10	2		2	0	0					
101421	出生技能	4	3.15	0	Born					10	2		2	0	0					
101422	被动蓄力攻击1	1	1.5	2.9	Attack41		101416	101417		10	2		2	0	4					
101423	被动蓄力攻击2	1	1.3	2.8	Attack42		101416	101417		10	2		2	0	4					
101424	交互动作	9	0	100	Save					10	2		2	0	0					
101425	出场技	3	1	1.7	Attack11		101416	101417|101415		10	2		2	0	0					
101426	被动前闪避1	5	0.5	3.6	Attack42		100090	100094|101419		10	5		2	0	2	0.5				
101427	被动后闪避2	6	0.5	3.6	Attack42		100090	100094|101419		10	2		2	0	2	0.5				
101428	被动闪避后攻击	1	0.5	1.4	Attack44			101417		10	2		2	0	4					
110201	普攻1	1	0.55	1.4	Attack01			110263		10	2		2	0	0					
110202	普攻2	1	0.75	1.6	Attack02			110263		10	2		2	0	0					
110203	普攻3	1	1.05	1.85	Attack03			110263		10	2		2	0	0					
110204	普攻4	1	1.2	1.4	Attack04			110263		10	2		2	0	0					
110205	红球1消	11	1.15	1.4	Attack11					10	2		2	0	0					
110206	红球2消	12	1.15	1.4	Attack11					10	2		2	0	0					
110207	红球3消	13	1.15	1.4	Attack11					10	2		2	0	0					
110208	蓝球1消	21	0.5	1.7	Attack21			110263		10	2		2	0	0					
110209	蓝球2消	22	0.5	1.7	Attack21			110263		10	2		2	0	0					
110210	蓝球3消	23	0.5	1.7	Attack21			110263		10	2		2	0	0					
110211	黄球1消	31	1.15	1.85	Attack31		110237	101238|110263		10	5		2	0	2					
110212	黄球2消	32	1.15	1.85	Attack31		110237	101238|110263		10	5		2	0	2					
110213	黄球3消	33	1.15	1.85	Attack31		110237	101238|110263		10	5		2	0	2					
110214	QTE技能	7	2	0	AttackQte					10	2		2	0	0					
110215	闪避1	5	0.4	1.1	Move1		100090	100094|110263		10	2		2	0	0	0.5				
110216	默认向后闪避	6	0.4	1.1	Move2		100090	100094|110263		10	2		2	0	0	0.5				
110217	大招动作	2	1	1.5	Attack51		100091	100092		10	2		2	0	0					
110218	被动弹道存放		0	1						10	2		2	0	0					
110219	胜利1	8	100	1	Win					10	2		2	0	0					
110220	胜利2	8	100	1	Win					10	2		2	0	0					
110221	出生技能	4	3	0	Born					10	2		2	0	0					
110222	交互动作	9	0	100	Save					10	2		2	0	0					
110223	出场技	3	1.15	1.85	Attack31		110237	101238|110263		10	2		2	0	0					
110224	大招闪电攻击1	1	0.75	1.1	Attack41		110275	110276|110265		50	2		2	0	4					
110225	大招闪电攻击2	1	0.9	1.35	Attack42		110275	110276|110265		50	2		2	0	4					
110226	大招闪电攻击3	1	1.1	1.75	Attack43		110275	110276|110265		50	2		2	0	4					
110227	大招闪电攻击4	1	0.8	1.35	Attack44		110275	110276|110265		50	2		2	0	4					
110228	潜行关刺杀1	45	2.9	1	Attack48					10	2		2	0	0					
110229	普攻1（冲刺版）	1	0.55	1.4	Attack01					10	2		2	0	0					
110230	潜行关刺杀2	45	3.1	0	Attack49					10	2		2	0	0					
110301	普攻1	1	0.5	1.2	Attack01					10	2		2	0	0					
110302	普攻2	1	0.85	1.05	Attack02					10	2		2	0	0					
110303	普攻3	1	1.05	1.75	Attack03					10	2		2	0	0					
110304	普攻4	1	1.05	2.85	Attack04					10	2		2	0	0					
110305	普攻5	1	1.05	3.8	Attack05					10	2		2	0	0					
110306	红球1消	11	1.25	1.9	Attack11		110313|110314|110317	110315		10	2		2	0	0					
110307	红球2消	12	1.25	1.9	Attack11		110313|110314|110317	110315		10	2		2	0	0					
110308	红球3消	13	1.25	1.9	Attack11		110313|110314|110317	110315		10	2		2	0	0					
110309	蓝球1消	21	0.55	1.9	Attack21					10	2		2	0	0					
110310	蓝球2消	22	0.55	1.9	Attack21					10	2		2	0	0					
110311	蓝球3消	23	0.55	1.9	Attack21					10	2		2	0	0					
110312	黄球1消	31	0.85	2.9	Attack31					10	2		2	0	0					
110313	黄球2消	32	0.85	2.9	Attack31					10	2		2	0	0					
110314	黄球3消	33	0.85	2.9	Attack31					10	2		2	0	0					
110315	QTE技能	7	2	0	AttackQte		100091|110366	100092		10	2		2	0	0					
110316	闪避1	5	0.4	1.55	Move1		100090	100094		10	2		2	0	0	0.5				
110317	默认向后闪避	6	0.4	1.8	Move2		100090	100094		10	2		2	0	0	0.5				
110318	大招动作	2	1.6	3.65	Attack51		100091	100092		10	2		2	0	0					
110319	被动弹道存放		0	1						10	2		2	0	0					
110320	胜利1	8	100	1	Win					10	2		2	0	0					
110321	胜利2	8	100	1	Win2					10	2		2	0	0					
110322	出生技能	4	4	0	Born					10	2		2	0	0					
110323	交互动作	9	0	100	Save					10	2		2	0	0					
110324	出场技	3	1.25	1.9	Attack11		110313|110314|110317	110315		10	2		2	0	0					
110325	被动蓄力攻击1	41	0.8	1.6	Attack41		110317	110376|110319		10	2		2	0	5					
110326	被动蓄力攻击2	42	0.7	3.25	Attack42		110317	110319		10	2		2	0	5					
110327	被动蓄力攻击3	43	0.6	1.95	Attack43		110317	110319		10	2		2	0	5					
110328	被动蓄力攻击4	44	0.6	2.55	Attack44		110317	110319		10	2		2	0	5					
110329	被动蓄力攻击5	45	0.7	2.6	Attack45		110317	110319		10	2		2	0	0					
110330	普攻1（位移）	1	0.5	1.2	Attack01					10	2		2	0	0					
110331	被动蓄力取消	42	0.3	0						10	2		2	0	0					
110332	普攻1（闪避后）	1	1.2	2.8	Attack10					10	2		2	0	0					
110333	维拉2走路走停		0	999	Attack80					10	2		2	0	0					
110334	黄球3消（被控版）	33	0.85	2.9	Attack31					10	2		2	0	0					
110601	普攻1	1	0.55	2.05	Attack01					10	2		2	0	0					
110602	普攻2	1	0.8	1.95	Attack02					10	2		2	0	0					
110603	普攻3	1	0.75	2.2	Attack03					10	2		2	0	0					
110604	普攻4	1	1	2.3	Attack04					10	2		2	0	0					
110605	普攻5	1	1.25	2.35	Attack05					10	2		2	0	0					
110606	红球1消	11	0.7	2.8	Attack11		110613	110614		10	2		2	0	0					
110607	红球2消	12	0.7	2.8	Attack11		110613	110614		10	2		2	0	0					
110608	红球3消	13	0.7	2.8	Attack11		110613	110614		10	2		2	0	0					
110609	蓝球1消	21	0.6	2.95	Attack21					10	2		2	0	0					
110610	蓝球2消	22	0.6	2.95	Attack21					10	2		2	0	0					
110611	蓝球3消	23	0.6	2.95	Attack21					10	2		2	0	0					
110612	黄球1消	41	1.25	1.9	Attack31					10	2		2	0	0					
110613	黄球2消	42	1.25	1.9	Attack31					10	2		2	0	0					
110614	黄球3消	43	1.25	1.9	Attack31					10	2		2	0	0					
110615	QTE技能	7	1.4	0	AttackQte		100091|110651	100092|110652		10	2		2	0	0					
110616	闪避	5	0.4	1.2	Move1		100090	100094		10	2		2	0	0	0.4				
110617	默认向后闪避	6	0.4	1.95	Move2		100090	100094		10	2		2	0	0	0.4				
110618	大招	2	1.5	0.5	Attack51		100091	100092		10	2		2	0	0					
110619	胜利1	8	100	1	Win					10	2		2	0	0					
110620	胜利2	8	100	1						10	2		2	0	0					
110621	出生技能	4	4.65	0	Born					10	2		2	0	0					
110622	交互动作	9	0	100	Save					10	2		2	0	0					
110623	出场技	3	0.7	2.8	Attack11					10	2		2	0	0					
110624	普攻1（突进）	1	0.55	2.05	Attack09					10	2		2	0	0					
110625	黄球移动1	31	3	0	Attack33		110635|110637	110634|110638		99	6		2	0	4					
