Id	Name	SkillType	CastTime	AfterTime	Animation	StandStage	CastMagicIds	FinalMagicIds	Cd	DistNoTarget	SkillMoveType	DistAbort	SkillMoveTrackDistance	MissileLockTarget	SkillFaceType	DodgeLimitTime	SkillPriority	Snapshot	SkillAnimationPriority	CoexistSkills
120201	普攻1	1	0.7	3.6	Attack01		120243			10	2		2	0	2					
120202	普攻2	1	0.7	5.2	Attack02		120243			10	2		2	0	2					
120203	普攻3	1	0.7	5.3	Attack03		120243			10	2		2	0	2					
120204	普攻4	1	0.85	4.9	Attack04		120243			10	2		2	0	2					
120205	普攻5	1	0.8	4.7	Attack05		120243			10	2		2	0	2					
120206	普攻6	1	0.7	5.7	Attack06		120243			10	2		2	0	2					
120207	红球1消	11	0.77	5.9	Attack11					10	2		2	0	2					
120208	红球2消	12	0.77	5.9	Attack11					10	2		2	0	2					
120209	红球3消	13	0.77	5.9	Attack11		120716|120716|120716|120716|120716|120223			10	2		2	0	2					
120210	蓝球1消	21	0.6	4.9	Attack21					10	2		2	0	0					
120211	蓝球2消	22	0.6	4.9	Attack21					10	2		2	0	0					
120212	蓝球3消	23	0.6	4.9	Attack21		120716|120716|120716|120716|120716			10	2		2	0	0					
120213	黄球1消	31	1.1	5.1	Attack31					10	2		4	0	1					
120214	黄球2消	32	1.1	5.1	Attack31					10	2		4	0	1					
120215	黄球3消	33	1.1	5.1	Attack31		120716|120716|120716|120716|120716			10	2		4	0	1					
120216	出场技	3	0.7	5	Attack21					10	2		2	0	1					
120217	QTE技能	7	2.7	3.2	AttackQte		100091	100092		10	0		2	0	2					
120218	闪避	5	0.45	1.1	Move1		100090|120225|120726|120743	100094|120267|120269		10	2		2	0	0	0.45				
120219	默认向后闪避	6	0.45	1.05	Move2		100090|120726|120743	100094|120267|120269		10	2		2	0	0	0.45				
120220	大招	2	3	3	Attack51		100091|120732|120741|120788|120276|120760|120797|120270	100092		10	0		2	0	0					
120221	胜利1	8	100	0	Win		120769			10	2		2	0	0					
120222	胜利2	8	100	0	Win		120769			10	2		2	0	0					
120223	交互动作	9	0	100	Save					10	2		2	0	0					
120224	出生技能	4	3.8	0	Born		120708			10	2		2	0	0					
120225	冲刺普攻	1	1.2	5.4	Attack44		120272	120273		10	2		2	0	2					
120226	极限闪避反击	1	1	4.6	Attack43					10	2		2	0	1					
120227	突进普攻1	1	0.7	3.6	Attack01		120243			10	2		2	0	1					
120228	极限闪避隐身	1	1.5	2.5	Stand1		100091	120267|120269|100092		10	2		2	0	0					
120229	SSS换人轰炸	21	0.6	4.9	Attack21					10	2		2	0	2					
120230	大招关闭	40	0	0			120236|120232|120732|120742|120731|120761|120278|120765			10	0		2	0	0					
120231	普攻蓄力动作	41	0.7	0.7	Attack40		120247|120272|120271	120273		10	0		2	0	0					
120232	普攻蓄力突刺	1	0.5	5	Attack41		120272|120271	120248|120273		10	2		1	0	1					
120233	蓄力突刺追击	1	1.35	5.7	Attack42		120272|120271	120273		10	2		2	0	1					
120234	红三消强化追击	1	0.7	5	Attack12		120243			10	2		1	0	1					
120235	滑步	44	2.5	0	Attack45		120227|120272|120226|120271	120798|120228|120273|120725		10	6		2	0	4					
120236	滑步急停	45	0.3	0.9	Attack46		120228|120721			10	0		2	0	0					
120237	滑步至疾跑	46	0.333	0	Attack47		120228|120722			10	0		2	0	0					
120238	核心被动	47	0	1						10	2		2	0	0					
120239	普攻1EX	1	0.7	3.6	Attack01		120243			10	2		2	0	2					
120240	普攻2EX	1	0.7	5.2	Attack02		120243			10	2		2	0	2					
120241	普攻3EX	1	0.7	5.3	Attack03		120243			10	2		2	0	2					
120242	普攻4EX	1	0.85	3.6	Attack04		120243			10	2		2	0	2					
120243	普攻5EX	1	0.8	5.2	Attack05		120243			10	2		2	0	2					
120244	普攻6EX	1	0.68	5.3	Attack06		120243			10	2		2	0	2					
120701	Poda-蓝球1消	31	1.5	1	Attack08					10	0		2	0	0					
120702	Poda-蓝球2消	32	1.5	1	Attack08					10	0		2	0	0					
120703	Poda-蓝球3消	33	1.5	1	Attack08					10	0		2	0	0					
120704	Poda被动子弹1	1	2.5	2						10	0		2	0	0				0	120706|120707|120708|120709
120705	Poda 发射准备	40	2.2	1	Attack09					10	0		2	0	0				1	120704|120706|120707|120708|120709
120706	Poda被动子弹2	1	2.5	1						10	0		2	0	0				0	120704|120707|120708|120709
120707	Poda被动子弹3	1	2.5	1						10	0		2	0	0				0	120704|120706|120708|120709
120708	Poda被动子弹4	1	2.5	1						10	0		2	0	0				0	120704|120706|120707|120709
120709	Poda被动子弹5	1	2.5	1						10	0		2	0	0				0	120704|120706|120707|120708
120710	Poda 发射准备SS	40	2.2	1	Attack09					10	0		2	0	0				1	120704|120706|120707|120708|120709
