Id	Name	SkillType	CastTime	AfterTime	Animation	StandStage	CastMagicIds	FinalMagicIds	Cd	DistNoTarget	SkillMoveType	DistAbort	SkillMoveTrackDistance	MissileLockTarget	SkillFaceType	DodgeLimitTime	SkillPriority	Snapshot	SkillAnimationPriority	CoexistSkills
103201	普攻1	1	0.5	2.3	Attack01					10	2		2	0	0					
103202	普攻2	1	0.5	1.8	Attack02					10	2		2	0	0					
103203	普攻3	1	0.75	2	Attack03			103262		10	2		2	0	0					
103204	普攻4	1	1.25	1.95	Attack04					10	2		2	0	0					
103205	普攻5	1	0.9	2.8	Attack05			103262		10	2		2	0	0					
103206	红球1消	11	1.2	1.5	Attack11			103262		10	2		2	0	0					
103207	红球2消	12	1.2	1.5	Attack11			103262		10	2		2	0	0					
103208	红球3消	13	1.2	1.5	Attack11			103262		10	2		2	0	0					
103209	蓝球1消	21	1	2.2	Attack21			103262		10	2		2	0	0					
103210	蓝球2消	22	1	2.2	Attack21			103262		10	2		2	0	0					
103211	蓝球3消	23	1	2.2	Attack21			103262		10	2		2	0	0					
103212	黄球1消	31	0.7	2.7	Attack31		103223	103262|103265		10	2		0	0	5					
103213	黄球2消	32	0.7	2.7	Attack31		103223	103262|103265		10	2		0	0	5					
103214	黄球3消	33	0.7	2.7	Attack31		103223	103262|103265		10	2		0	0	5					
103215	QTE技能	7	1.5	0	AttackQte		100091	100092|103284		10	2		2	0	0					
103216	闪避	5	0.4	1.85	Move1		100090	103262|100094		10	2		2	0	0	0.4				
103217	默认向后闪避	6	0.4	1.95	Move2		100090	103262|100094		10	2		2	0	0	0.4				
103218	大招	41	0.6	2.7	Attack51		100091	103262|103276|103277|100092		10	2		2	0	0					
103219	胜利1	8	100	1	Win					10	2		2	0	0					
103220	胜利2	8	100	1	Win					10	2		2	0	0					
103221	出生技能	4	0	2.75	Born					10	2		2	0	0					
103222	交互动作	9	0	100	Save					10	2		2	0	0					
103223	出场技	3	1	2.2	Attack21			103262		10	2		2	0	0					
103224	普攻1（突进）	1	0.5	2.3	Attack01					10	2		0	0	1					
103225	普攻3（突进）	1	0.55	1.8	Attack53			103262		10	2		2	0	0					
103226	潜行开启主动技能	46	9999	0	Save					10	2		2	0	0					
103227	潜行关闭主动技能	46	0.5	0	Save					10	2		2	0	0					
103228	潜行刺杀	9	3.8	0	Attack10			763097		10	2		2	0	0					
103229	滑翔	9	4	0	Attack60		100091	100092		10	2		2	0	1					
103230	超丽芙版本跪地in	9	2.633	0	Attack81					10	2		2	0	0					
103231	超丽芙版本跪地loop	9	999	0	Attack82					10	2		2	0	0					
103232	超丽芙版本受伤站立	9	999	0	Attack83					10	2		2	0	0					
103251	普攻1（冰）	1	0.5	1.9	Attack01			103284		10	2		2	0	0					
103252	普攻2（冰）	1	0.75	1.9	Attack02					10	2		2	0	0					
103253	普攻3（冰）	1	0.6	2.1	Attack03			103262		10	2		2	0	0					
103254	普攻4（冰）	1	0.75	1.6	Attack04					10	2		2	0	0					
103255	普攻5（冰）	1	1	2.6	Attack05			103284|103262		10	2		2	0	0					
103256	红球1消（冰）	11	1	2.1	Attack11			103262|103265		10	2		2	0	0					
103257	红球2消（冰）	12	1	2.1	Attack11			103262|103265		10	2		2	0	0					
103258	红球3消（冰）	13	1	2.1	Attack11			103262|103265		10	2		2	0	0					
103259	蓝球1消（冰）	21	0.85	1.35	Attack21			103262		10	2		2	0	0					
103260	蓝球2消（冰）	22	0.85	1.35	Attack21			103262		10	2		2	0	0					
103261	蓝球3消（冰）	23	0.85	1.35	Attack21			103262		10	2		2	0	0					
103262	黄球1消（冰）	31	0.6	1.75	Attack31		103223	103262|103265		10	2		0	0	5					
103263	黄球2消（冰）	32	0.6	1.75	Attack31		103223	103262|103265		10	2		0	0	5					
103264	黄球3消（冰）	33	0.6	1.75	Attack31		103223	103262|103265		10	2		0	0	5					
103265	闪避（冰）	5	0.4	1.5	Move1		100090	103262|100094		10	2		2	0	0	0.45				
103266	默认向后闪避（冰）	6	0.4	1.6	Move2		100090	103262|100094		10	2		2	0	0	0.45				
103267	大招（冰）	2	4	1.45	Attack51		100091	103290|103277|103269|100092|113268		10	2		2	0	0					
103268	出场技（冰）	3	0.85	1.35	Attack21			103262		10	2		2	0	0					
103269	普攻1（突进）（冰）	1	0.5	1.95	Attack01			103284		10	2		0	0	1					
103270	小大招1（冰）	2	1.2	1.8	Attack52		100091	103290|103277|103269|100092		10	2		2	0	0					
103271	小大招2（冰）	2	1.2	1.8	Attack52		100091	103290|103277|103269|100092		10	2		2	0	0					
103272	小大招3（冰）	2	1.2	1.8	Attack52		100091	103290|103277|103269|100092		10	2		2	0	0					
103273	胜利1	8	100	0	Win					10	2		2	0	0					
103274	胜利2	8	100	0	Win					10	2		2	0	0					
103275	交互动作	9	0	100	Save					10	2		2	0	0					
103276	QTE技能	7	1.95	0	AttackQte		100091	100092|103284		10	2		2	0	0					
103277	普攻3(突进）（冰）	1	0.6	2.1	Attack03			103262		10	2		0	0	1					
