Id	Name	SkillType	CastTime	AfterTime	Animation	StandStage	CastMagicIds	FinalMagicIds	Cd	DistNoTarget	SkillMoveType	DistAbort	SkillMoveTrackDistance	MissileLockTarget	SkillFaceType	DodgeLimitTime	SkillPriority	Snapshot	SkillAnimationPriority	CoexistSkills
908301	普通戳刺（动作位移有问题）		2.333	0	Attack01					10	6		2		1					
908302	普通挥扫		2.567	0	Attack02					10	6		2		4					
908303	蓄力抓取戳刺-抓取戳刺		1.3	0.933	Attack03					10	6		2		1					
908304	蓄力抓取戳刺-爆发戳刺		1.5	0	Attack04					10	6		2		4					
908305	插地蓄力喷气大回旋		4	0	Attack05					10	6		2		4					
908306	躺在地上-循环		999	0	Attack06					10	6		2		4					
908307	躺在地上-站起来		2	0	Attack07					10	6		2		4					
908401	旋转攻击		3	0	Attack01					10	4		2		1					
908402	跳跃攻击		3	0	Attack02					10	4		2		1					
908501	老根-扎根-睡眠		2	0	Attack02					10	0		2		0					
908502	老根-扎根-激活		1.833	0	Attack03					10	0		2		0					
908503	老根-扎根-待机		1.333	0	Attack04					10	0		2		4					
908504	老根-扎根-闪光灯		4.167	0	Attack05					2	0		2		4					
908505	老根-扎根-扇巴掌		3.5	0	Attack09					2	0		2		4					
908506	老根-出土变成站立		2	0	Attack06					2	0		2		0					
908507	老根-站立-横扫		3.677	0	Attack08					2	0		2		4					
908508	老根-站立-激光		3.677	0	Attack07					2	0		2		4					
908701	雅思贝尔斯-普攻劈砍		1.7	1.5	Attack01		908701			1	6		2		4					
908702	雅思贝尔斯-劈砍追加右砍		3.433	0	Attack02					1	6		2		4					
908703	雅思贝尔斯-劈砍追加左砍		4.067	0	Attack03					1	6		2		4					
908704	雅思贝尔斯-跳劈		3.467	0	Attack05					1	6		2		4					
908705	雅思贝尔斯-三连击		5.5	0	Attack06		908709			10	6		2		4					
908706	雅思贝尔斯-三连击打断		2.167	0	Attack07					10	6		2		4					
908707	雅思贝尔斯-一次射击		2.9	0	Attack08					10	6		2		4					
908708	雅思贝尔斯-剧情-戳		1.833	0	Attack09					1	6		2		4					
908709	雅思贝尔斯-滑行in		0.75	0.05	Attack10		908710			10	6		2		4					
908710	雅思贝尔斯-滑行loop		999	0	Attack11		908711			10	6		2		4					
908711	雅思贝尔斯-滑行out		0.433	1.3	Attack12		908713			10	6		2		4					
908712	雅思贝尔斯-警惕		1.533	0	Attack14					10	6		2		4					
908713	雅思贝尔斯-射击in		1.1	0.167	Attack15		908702			10	6		2		4					
908714	雅思贝尔斯-射击loop		999	0	Attack16		908703|908704			1	6		2		4					
908715	雅思贝尔斯-射击out		1.267	0	Attack17					10	6		2		4					
908716	雅思贝尔斯-瘫痪		0.5	0.067	Attack18		908707			10	6		2		4					
908717	雅思贝尔斯-瘫痪loop		999	0	Attack19		908708			10	6		2		4					
908718	雅思贝尔斯-瘫痪out		0.733	0	Attack20					10	6		2		4					
908719	雅思贝尔斯-无敌意待机		999	0	Attack21					10	6		2		0					
908720	雅思贝尔斯-出生2		1.867	0	Attack22					10	6		2		0					
908801	年兽-普攻		2.5	0	Attack01					10	0		2		4					
908802	年兽-一般射击		2	0	Attack02					10	0		2		4					
908803	年兽-攻击预备		1.5	0.333	Attack03		908801			10	0		2		4					
908804	年兽-地震		5.7	0.133	Attack04					10	0		2		4					
908805	年兽-炮管朝天		1.7	0.133	Attack05					10	0		2		4					
908806	年兽-炮管朝天loop		1.5	0.167	Attack06					10	0		2		4					
908807	年兽-炮管朝天发射		2.3	0.1	Attack07		908808			10	0		2		4					
908808	年兽-破盾		1.3	0.133	Attack08		908816			10	0		2		4					
908809	年兽-虚弱		3.9	0.1	Attack09		908817|908818			10	0		2		4					
908810	年兽-冲锋预备		0.7	0.633	Attack10		908803			10	0		2		4					
908811	年兽-冲锋		1.8	1.467	Attack11		908804			10	6		2		4					
908812	年兽-冲锋转向		2.5	1.467	Attack12		908805			10	6		2		4					
908813	年兽-后跳		1.4	1	Attack13		908807			10	0		2		4					
908814	年兽-前跳		1.6	1.067	Attack14		908807			10	0		2		4					
908815	年兽-回旋斩		2.067	0	Attack15					10	0		2		4					
908816	年兽-袈裟右		2.067	0	Attack16					10	0		2		4					
908817	年兽-袈裟左		2.067	0	Attack17					10	0		2		4					
908818	年兽-起身		2.333	0	Attack18					10	0		2		4					
908819	年兽-瘫痪起身		3	0	Attack19					10	0		2		4					
908820	年兽跳跃		1.667	0	Attack20					10	0		2		4					
908821	年兽跳跃		1.5	0.167	Attack21		908806			10	0		2		4					
908601	波普尔-普攻轮刀前进		3.15	0	Attack01					10	6		2		4					
908602	波普尔-射击		1.83	1	Attack02					10	6		2		4					
908603	波普尔-进入蹲防		0.65	1	Attack03		908610			10	6		2		2					
908604	波普尔-瘫痪(免疫子弹搜索，无敌）		0.65	1	Attack04		908601|908602|908609|908607			10	6		2		0					
908605	波普尔-瘫痪循环		999	0	Attack05		908601|908602|908607			10	6		2		0					
908606	波普尔-瘫痪结束（结束无敌）		4.9	0	Attack06		908603|908604|908607			10	6		2		0					
908607	波普尔-进入警戒状态		1.35	0	Attack07					10	6		2		2					
908608	波普尔-蹲防循环		999	0	Attack08					10	6		2		2					
908609	波普尔-蹲防起身		2.9	0	Attack09					10	6		2		2					
908610	死亡瘫痪在地上		999	0	Attack12		908601			10	6		2		0					
908901	突进攻击		3.167	0	Attack01		908905	908906		10	6		2		4					
908902	近距离攻击		2.167	0	Attack02		908905	908906		10	6		2		4					
908903	半蹲防御（in)		0.45	0	Attack03		908901|908903			10	6		2		2					
908904	半蹲防御（Loop）		1.67	0	Attack05		908902|908905			10	6		2		2					
908905	防御转攻击		4.47	0	Attack04					10	6		2		2					
908906	防御取消		1.27	0	Attack06					10	6		2		2					
908907	从5米高的地方坠落（落地面朝天）		3	0	Attack07					10	6		2		2					
908908	坠落后爬起来（落地面朝天）		2.7	0	Attack08					10	6		2		2					
908909	从5米高的地方坠落（落地趴姿）		3	0	Attack09					10	6		2		2					
908910	坠落后爬起来（落地趴姿）		2.7	0	Attack10					10	6		2		2					
908911	原地叫嚣		2.2	0	Attack11					10	6		2		2					
908912	从极高的地方坠落（落地面朝天）		1.2	0	Attack12					10	6		2		2					
908913	从极高的地方坠落（落地趴姿）		1.4	0	Attack13					10	6		2		2					
908914	扑击		3.7	0	Attack14					10	6		2		2					
909001	匿藏于地下		9999	1	Attack01		908601|909012	909013		10	6		2		0					
909002	从沙中跳出		2.334	1	Attack02		909013|908603			10	6		2		0					
909003	攻击预备动作		2.9	1	Stand2					10	6		2		2					
909004	滚动in		1.34	0	Attack05		909002|908905	908906		10	6		2		2					
909005	滚动loop		4	0	Attack06		908905	908906		10	6		2		2					
909006	滚动out		3.84	0	Attack07		908905	908906		10	6		2		2					
909007	冲撞		2.833	1	Attack04		908905	908906		10	6		2		4					
909008	发射火球		2.667	1	Attack08		908905	908906		10	6		2		4					
