Id	Name	SkillType	CastTime	AfterTime	Animation	StandStage	CastMagicIds	FinalMagicIds	Cd	DistNoTarget	SkillMoveType	DistAbort	SkillMoveTrackDistance	MissileLockTarget	SkillFaceType	DodgeLimitTime	SkillPriority	Snapshot	SkillAnimationPriority	CoexistSkills
400101	下蹲(特训关)	11	3	1	Attack02					10	2		2	0	0					
400102	跳跃(特训关)	21	3	1	Attack03					10	2		2	0	0					
400103	转圈(特训关)	31	3	1	Attack01					10	2		2	0	0					
400104	miss(特训关)	1	3	1	Attack04					10	2		2	0	0					
400105	失败(特训关)	2	0	1	Fail					10	2		2	0	0					
400106	出生	4	0	3	Born					10	2		2	0	0					
400107	胜利1	8	0	100	Win					10	2		2	0	0					
400108	胜利2	8	0	100	Win					10	2		2	0	0					
400109	闪避1	5	0	100	Win					10	2		2	0	0					
400110	跑步	6	0	100	Attack03					10	2		2	0	0					
400111	失败2（特训关）	2	0	100	Attack05					10	2		2	0	0					
400112	普攻	9	0	1	Stand1					10	2		2	0	0					
400113	元宵特训-制作	9	9999	0	Attack06					10	2		2	0	0					
400114	元宵特训-完成汤圆	9	1.5	0	Attack07					10	2		2	0	0					
400115	元宵特训-完成花灯	9	1	0	Attack08					10	2		2	0	0					
400116	元宵特训-制作失败	9	1.5	0	Attack04					10	2		2	0	0					
400117	元宵特训-关卡成功	9	2.8	0	Win					10	2		2	0	0					
400118	元宵特训-关卡失败	9	1.6	0	Attack10					10	2		2	0	0					
400119	音游DanceB01	9	0.8	0	Attack11					10	2		2	0	0					
400120	音游DanceB02	9	1.5	0	Attack12					10	2		2	0	0					
400121	音游DanceB03	9	1	0	Attack13					10	2		2	0	0					
400122	音游DanceS01	9	2.8	0	Attack21					10	2		2	0	0					
400123	音游DanceS02	9	0.7	0	Attack22					10	2		2	0	0					
400124	音游DanceS03	9	1.8	0	Attack23					10	2		2	0	0					
400125	音游DanceSSS01	9	0.8	0	Attack31					10	2		2	0	0					
400126	音游DanceSSS02	9	0.4	0	Attack32					10	2		2	0	0					
400127	音游DanceSSS03	9	0.7	0	Attack33					10	2		2	0	0					
400128	音游DanceEnd	9	3.8	0	Attack41					10	2		2	0	0					
400129	卡列特训——闪避	9	0.2	0	Attack15					10	2		2	0	0					
400130	萌战跑酷——滑铲动作	9	1.3	999	Attack42					10	2		2	0	0					
400131	萌战跑酷——坐倒动作1	9	2.3	0	Attack43					10	2		2	0	0					
400132	萌战跑酷——坐倒动作2	9	1.3	0	Attack44					10	2		2	0	0					
400133	萌战跑酷——起跳动作1	9	1.1	0	Attack45					10	2		2	0	0					
400134	萌战跑酷——起跳动作2	9	1.1	0	Attack46					10	2		2	0	0					
400135	萌战跑酷——起跳动作3	9	1.1	0	Attack47					10	2		2	0	0					
400136	萌战跑酷——跑步动作1	6	0	999	Attack48					10	2		2	0	0					
400137	魔方2加分	9	2	0	Attack54					10	2		2	0	0					
400138	魔方2不加分	9	2.7	0	Attack55					10	2		2	0	0					
400139	元宵特训-端汤元	9	2.2	0	Attack56					10	2		2	0	0					
400201	下蹲(特训关)	11	3	1	Attack02					10	2		2	0	0					
400202	跳跃(特训关)	21	3	1	Attack03					10	2		2	0	0					
400203	转圈(特训关)	31	3	1	Attack01					10	2		2	0	0					
400204	miss(特训关)	1	3	1	Attack04					10	2		2	0	0					
400205	失败(特训关)	2	0	1	Fail					10	2		2	0	0					
400206	出生	4	0	3	Born					10	2		2	0	0					
400207	胜利1	8	0	100	Win					10	2		2	0	0					
400208	胜利2	8	0	100	Win					10	2		2	0	0					
400209	闪避1	5	0	100	Win					10	2		2	0	0					
400210	闪避2	6	0	100	Win					10	2		2	0	0					
400211	失败2（特训关）	2	0	100	Attack05					10	2		2	0	0					
400212	普攻	9	0	1	Stand1					10	2		2	0	0					
400213	元宵特训-制作	9	9999	0	Attack06					10	2		2	0	0					
400214	元宵特训-完成汤圆	9	1.5	0	Attack07					10	2		2	0	0					
