Id	Name	SkillType	CastTime	AfterTime	Animation	StandStage	CastMagicIds	FinalMagicIds	Cd	DistNoTarget	SkillMoveType	DistAbort	SkillMoveTrackDistance	MissileLockTarget	SkillFaceType	DodgeLimitTime	SkillPriority	Snapshot	SkillAnimationPriority	CoexistSkills
909601	我自横刀向天笑		1.4	0	Attack01					10	2				4					
909602	力劈华山		2.4	0	Attack02					10	2				4					
909603	我来追你拉in		0.53	0	Attack07			909603		10	6				2					
909604	我来追你拉loop		4	0	Attack03					10	6				2					
909605	我来追你拉out		3.2	0	Attack04		909617			10	2				0					
909606	追不到就变身拉		3.5	0	Attack05		909613|909614|909617	909606		10	0				0					
909607	真的变身呢		1.67	0	Attack06		909602	909608|909610|909611		10	2				0					
909608	要抱抱		3.4	0	Attack11			909609		10	2				4					
909609	要抱！		1.67	0	Attack12			909608		10	2				4					
909610	后跳准备要抱抱		1	0	Attack13					10	2				0					
909611	衔接用要抱！		1.67	0	Attack14			909615		10	2				4					
909612	衔接用后跳准备要抱抱		1	0	Attack15					10	2				0					
909613	躺着		9999	0	Lieonfloor					10	2				0					
909614	站起来		1.15	0	Standup					10	2				0					
909701	出生无限循环动画		9999	0	Attack98		909701			10	2				0					
909702	出生表演动画1		10.3	0	Born		909702			10	2				0					
909703	Bronincar表演动画2		7	0	Attack99		909702			10	2				0					
909704	扎一针		2.1	0	Attack01					10	2				4					
909705	凶扎—4连远程攻击		3.7	0	Attack02					10	2				4					
909706	后跳准备要扎针		1.17	0	Attack03					10	2				0					
909707	飞不高表演动作		4.9	0.1	Attack04		909705			10	2				0					
909708	装死动作		10.6	0	Attack05		909706|909707	909708|909709		10	2				0					
909709	装死后2连攻击动作		2.4	0	Attack06					10	2				4					
909710	抽一鞭		1.6	0	Attack07					10	2				4					
909901	滑板男孩的技能1-戳刺		3.1	0	Attack01					10	2				4					
909902	滑板男孩的技能2-交叉双劈		3.9	0	Attack02					10	2				4					
909903	滑板男孩的技能3-戳刺突进		4	0	Attack03		909931			10	2				4					
909904	滑板男孩的技能4-后跳		2.9	0	Attack04		909919|909611			10	2				4					
909905	滑板男孩的技能5-组合大剑裂地斩		4.83	0	Attack05		909611	909715		10	2				4					
909906	滑板男孩的技能6-转身2段飞刃		4.433333333	0	Attack19					10	2				4					
909907	滑板男孩的技能7-防御姿态IN		2.4	0	Attack07		909902|909611|909908			10	2				4					
909908	滑板男孩的技能8-防御姿态LOOP		5	0	Attack08		909903|909904	909911		10	2				4					
909909	滑板男孩的技能9-远程防反		3.56	0	Attack09		909907|909912	909906|909909|909910|909715		10	2				4					
909910	滑板男孩的技能10-左侧受击防反		3.1	0	Attack10		909907|909912	909906|909909|909910|909715		10	2				4					
909911	滑板男孩的技能11-右侧受击防反		3	0	Attack11		909907|909912	909906|909909|909910|909715		10	2				4					
909912	滑板男孩的技能12-反击特殊受击		6.57	0	Attack12		909920	909921		10	2				4					
909913	滑板男孩的技能13-防御姿态OUT		1.16	0	Attack15		909914	909909|909715		10	2				4					
909914	滑板男孩的技能14-后跳无前摇（连裂地斩专用）		2.63	0	Attack14		909901|909611|909914			10	2				4					
909915	滑板男孩的技能15-关卡用水面移动		9999	0	Attack96					10	2				4					
909916	滑板男孩的技能16-关卡用远距离攻击慢		4.17	0	Attack97					10	2				4					
909917	滑板男孩的技能17-关卡用远距离攻击快		1.77	0	Attack98					10	2				4					
909918	滑板男孩的技能18—防御姿态挑衅		2.33	0	Attack18		909915			10	2				4					
909919	滑板男孩的技能19-1戳刺连招		2.53	0.3	Attack01		909916			10	2				4					
909920	滑板男孩的技能20-2交叉双劈连招		2.63	0.8	Attack02		909917			10	2				4					
909921	滑板男孩的技能21-转身飞刃连招		3.47	0.7	Attack06		909918	909715		10	2				4					
909922	滑板男孩的技能22-远程防反（独狼版）		3.56	0	Attack09		909907|909912	909906|909909|909910|909715		10	2				4					
909923	滑板男孩的技能23-左侧受击防反（独狼版）		3.1	0	Attack10		909907|909912	909906|909909|909910|909715		10	2				4					
909924	滑板男孩的技能24-右侧受击防反（独狼版）		3	0	Attack11		909907|909912	909906|909909|909910|909715		10	2				4					
909925	滑板男孩的技能25-关卡用跳跃		3.33	0	Attack95					10	2				4					
