Id	Name	SkillType	CastTime	AfterTime	Animation	StandStage	CastMagicIds	FinalMagicIds	Cd	DistNoTarget	SkillMoveType	DistAbort	SkillMoveTrackDistance	MissileLockTarget	SkillFaceType	DodgeLimitTime	SkillPriority	Snapshot	SkillAnimationPriority	CoexistSkills
410901	出生	61	1.6	0	Born		410006			10	2		2	0	0					
410902	召唤	62	0.1	0	Attack01		410009	410005		10	2		2	0	0					
410903	召回	64	1	0	Attack02		410013|410006	410010		10	2		2	0	0					
410904	就绪	60	1.9	0	Attack51					10	2		2	0	0					
410905	休闲1	65	3	0	Attack41					10	2		2	0	0					
410906	休闲2	65	3	0	Attack41					10	2		2	0	0					
410907	警示	65	2.7	0	Attack43					10	2		2	0	0					
420901	出生	60	0	0.1	Born					10	2		2	0	0					
420902	物理1冲锋	63	1.5	0	Attack11		410004			10	6		2	0	4					
420903	火1冲锋	63	1.5	0	Attack11		410004			10	6		2	0	4					
420904	雷1冲锋	63	1.5	0	Attack11		410004			10	6		2	0	4					
420905	冰1冲锋	63	1.5	0	Attack11		410004			10	6		2	0	4					
420906	暗1冲锋	63	1.5	0	Attack11		410004			10	6		2	0	4					
420907	物理1单体	63	0.9	0	Attack12			410003|410017|410903		10	2		2	0	0					
420908	火1单体	63	0.9	0	Attack12			410003|410017|410903		10	2		2	0	0					
420909	雷1单体	63	0.9	0	Attack12			410003|410017|410903		10	2		2	0	0					
420910	冰1单体	63	0.9	0	Attack12			410003|410017|410903		10	2		2	0	0					
420911	暗1单体	63	0.9	0	Attack12			410003|410017|410903		10	2		2	0	0					
420912	物理2冲锋	63	1.5	0	Attack11		410004			10	6		2	0	4					
420913	火2冲锋	63	1.5	0	Attack11		410004			10	6		2	0	4					
420914	雷2冲锋	63	1.5	0	Attack11		410004			10	6		2	0	4					
420915	冰2冲锋	63	1.5	0	Attack11		410004			10	6		2	0	4					
420916	暗2冲锋	63	1.5	0	Attack11		410004			10	6		2	0	4					
420917	物理2爆炸	63	0.5	0	Attack13			410003|410017|410903		10	2		2	0	0					
420918	火2爆炸	63	0.5	0	Attack13			410003|410017|410903		10	2		2	0	0					
420919	雷2爆炸	63	0.5	0	Attack13			410003|410017|410903		10	2		2	0	0					
420920	冰2爆炸	63	0.5	0	Attack13			410003|410017|410903		10	2		2	0	0					
420921	暗2爆炸	63	0.5	0	Attack13			410003|410017|410903		10	2		2	0	0					
