Id	Name	SkillType	CastTime	AfterTime	Animation	StandStage	CastMagicIds	FinalMagicIds	Cd	DistNoTarget	SkillMoveType	DistAbort	SkillMoveTrackDistance	MissileLockTarget	SkillFaceType	DodgeLimitTime	SkillPriority	Snapshot	SkillAnimationPriority	CoexistSkills
112101	普攻1	1	0.3	2.55	Attack02					10	2		0	0	1					
112102	普攻2	1	0.7	2.2	Attack03					10	2		2	0	0					
112103	普攻3	1	0.5	2.75	Attack04					10	2		2	0	0					
112104	普攻4	1	1	2.5	Attack05			112968		10	2		2	0	0					
112105	普攻5	1	1.1	2.3	Attack06					10	2		0	0	0					
112106	闪避后普攻	1	0.4	1.3	Attack01			112968		10	2		2	0	0					
112107	红球1消	11	0.6	2	Attack11					10	2		2	0	0					
112108	红球2消	12	0.6	2	Attack11					10	2		2	0	0					
112109	红球3消	13	0.6	2	Attack11					10	2		2	0	0					
112110	蓝球1消	21	0.9	3	Attack21					10	2		0	0	4					
112111	蓝球2消	22	0.9	3	Attack21					10	2		0	0	4					
112112	蓝球3消	23	0.9	3	Attack21					10	2		0	0	4					
112113	黄球1消	31	0.8	2.1	Attack31			112153|112922|112968		10	2		1	0	4					
112114	黄球2消	32	0.8	2.1	Attack31			112153|112922|112968		10	2		1	0	4					
112115	黄球3消	33	0.8	2.1	Attack31			112153|112922|112968		10	2		1	0	4					
112116	强化大招	2	5.6	1	Attack51		100091|112177|112964|112975	100092|112153|112161|112922		10	2		0	0	1					
112117	闪避	5	0.4	2.2	Move1		100090|112177	100094		10	2		2	0	0	0.4				
112118	默认向后闪避	6	0.4	3.7	Move2		100090|112177	100094		10	2		2	0	0	0.4				
112119	出生动作	4	0	5	Born					10	2		2	0	0					
112120	出场技	3	0.8	2.2	Attack31			112153|112922		10	2		1	0	1					
112121	胜利	8	100	0	Win		112199|112177			10	2		2	0	0					
112122	胜利2	8	100	0	Win2		112199|112177			10	2		2	0	0					
112123	援助技能	7	1.4	0	AttackQte		100091	100092		10	2		2	0	0					
112124	核心闪避	41	1.6	2.7	Attack41		100090	100094|110952|112917		10	2		2	0	0	0.4				
112125	核心追击pro1（boss用）	41	1.6	2.7	Attack41		100090	100094|110952|112917		10	2		1	0	4					
112126	核心追击pro1	43	1	2.7	Attack43		112127	112128|112922|112177		10	2		1	0	4					
112127	核心追击pro2	44	1.3	3.2	Attack44		112127	112128|112922|112177		10	2		1	0	4					
112128	核心追击pro3	45	1.3	2.9	Attack45		112127	112128|112922|112177		10	2		1	0	4					
112129	交互技能	9	0	100	Save					10	2		2	0	0					
112130	突进普攻1	1	0.3	2.5	Attack02					10	2		1	0	0					
112131	普通大招	2	3.15	1.5	Attack52		100091|112177	100092|112153|112161|112922		10	2		0	0	1					
112132	核心追击1	43	1	2.7	Attack43		112127	112128|112922|112177		10	2		1	0	4					
112133	核心追击2	44	1.3	3.2	Attack44		112127	112128|112922|112177		10	2		1	0	4					
112134	核心追击3	45	1.3	2.9	Attack45		112127	112128|112922|112177		10	2		1	0	4					
112135	关卡舒航用邦比娜塔80次	49	0	999	Attack80					10	2		2	0	0					
112136	关卡舒航用邦比娜塔81次	49	0	999	Attack81					10	2		2	0	0					
112137	关卡舒航用邦比娜塔82次	49	0	999	Attack82					10	2		2	0	0					
112138	关卡卓枫用邦比娜塔83次	49	0	999	Attack83					10	2		2	0	0					
112139	关卡卓枫用邦比娜塔84次	49	0	999	Attack84					10	2		2	0	0					
