Id	Type	Time	HoverTime	ImmuneHitTime	Speed	MoveTime	OriginType	ImmuneHitValue	Acceleration	HitFlyMoveSpeed	HitFlyMoveAcceleration	HitFlyUpSpeed	HitFlyDownSpeed	Rebound	IgnoreImmuneLevel	KeepBeHitFlyUp	ForceBeHit	ResetBeHitFlyHeight	BeHitFlyHeight
420907021	1	1	0				1	0		1.5	-2	3	0						
420907031	2	1	0				1	0		1.5	-2	3	0						
420907041	1	1	0				1	0		1.5	-2	3	0						
420907051	2	1	0				1	0		1.5	-2	3	0						
420907061	5	1	0				1			1.5	-2	3	0						
420908021	1	1	0				1	0		1.5	-2	3	0						
420908031	2	1	0				1	0		1.5	-2	3	0						
420908041	1	1	0				1	0		1.5	-2	3	0						
420908051	2	1	0				1	0		1.5	-2	3	0						
420908061	5	1	0				1			1.5	-2	3	0						
420909021	1	1	0				1	0		1.5	-2	3	0						
420909031	2	1	0				1	0		1.5	-2	3	0						
420909041	1	1	0				1	0		1.5	-2	3	0						
420909051	2	1	0				1	0		1.5	-2	3	0						
420909061	5	1	0				1			1.5	-2	3	0						
420910021	1	1	0				1	0		1.5	-2	3	0						
420910031	2	1	0				1	0		1.5	-2	3	0						
420910041	1	1	0				1	0		1.5	-2	3	0						
420910051	2	1	0				1	0		1.5	-2	3	0						
420910061	5	1	0				1			1.5	-2	3	0						
420911021	1	1	0				1	0		1.5	-2	3	0						
420911031	2	1	0				1	0		1.5	-2	3	0						
420911041	1	1	0				1	0		1.5	-2	3	0						
420911051	2	1	0				1	0		1.5	-2	3	0						
420911061	5	1	0				1			1.5	-2	3	0						
420917021	5	1	0				1			1.5	-2	3	0						
420918021	5	1	0				1			1.5	-2	3	0						
420919021	5	1	0				1			1.5	-2	3	0						
420920021	5	1	0				1			1.5	-2	3	0						
420921021	5	1	0				1			1.5	-2	3	0						
