Id	Type	Time	HoverTime	ImmuneHitTime	Speed	MoveTime	OriginType	ImmuneHitValue	Acceleration	HitFlyMoveSpeed	HitFlyMoveAcceleration	HitFlyUpSpeed	HitFlyDownSpeed	Rebound	IgnoreImmuneLevel	KeepBeHitFlyUp	ForceBeHit	ResetBeHitFlyHeight	BeHitFlyHeight
991109021	3	0.8	0				1	1		12	-6	20	0						
991109031	3	0.8	0				1	1		9	-9	20	0						
991110021	3	0.8	0				1	1		9	-6	20	0						
991111021	3	0.8	0				1	1		12	-6	20	0						
991112011	5	0.8	0							1.5	-2	3	0						
991114031	3	0.8	0				1	1		9	-9	20	0						
991117011	2	0.8	0				1	0		1.5	-2	3	0						
991121061	3	0.8	0				1	1		6	-6	8	8						
998120011	3	0.8	0				1	1		2	-2	4	0						
998120021	3	0.8	0				1	1		2	-2	2	0						
998120031	3	0.8	0				1	1		6	-2	6	4						
998120101	5	0.8	0				1			1.5	-2	3	0						
998120111	3	0.8	1				1	1		1	-1	0	0						
998120131	3	1	0.5				1	1		3	-1	1	0						
998126021	3	0.8	2				1	1		0	0	1	0						
998128011	3	0.8	0				1	1		0	0	5	0						
998131011	3	0.8	2				1	1		4	-1	0.5	0						
998128101	3	0.8	20				1	1		0	0	5	0						
998134021	3	0.8	0				1	1		-6	3	3	-3						
998135011	5	0.5	0							1.5	-2	3	0						
998136011	5	0.5	0							1.5	-2	3	0						
998137011	5	0.5	0							1.5	-2	3	0						
998140031	3	3	0.6					1		0	0	14	-1						
998140051	3	10	10					1		0	0	0	0						
998140061	3	1.5	1.5					1		0	0	0	0						
998140071	3	1.5	1.5					1		0	0	0	0						
998140151	5	0.8	0				1			1.5	-2	3	0						
998140161	6	0.8	0				1			1.5	-2	3	0						
998140171	3	3	0.6				1	1		0	0	1	0						
998140181	4	0.8	0	2			1	3											
998143041	4	0.6	0	2	30	1	1	3	-30	30	-40	5	0						
998144011	4	0.6	0	2	15	0.8	1	3	-15	30	-40	5	0						
998145011	3	0.6	0				1	1		30	-40	5	0		99999				
998146011	4	0.6	0	2	30	1	1	3	-30	30	-40	5	0		99999				
998147011	4	0.6	0	2	30	1	1	3	-30	30	-40	5	0		99999				
998149011	3	0.6	0				1	1		20	-27	15	0		99999				
998150011	4	0.6	0	2	20	1	1	3	-20	30	-40	5	0		99999				
998153011	4	1.2	0	2	20	1	1	3	-10	5	-4	0	0						
998151221	4	0.8	0	2			1	3											
998151241	4	0.8	0	2			1	3											
998152011	3	0.8	0.9		20		1	1	-20	5	-4	6	0.5						
998152021	3	0.8	0				1	1		0	0	0	10	0.5					
998152031	4	0.8	0	2	0		1	3	0	0	0	0	10	0.5					
998152041	2	0.8	0				1	0		1.5	-2	3	0						
998152051	2	0.8	0				1	0		1.5	-2	3	0						
998152851	5	0.8	0		10	0.5	1			1.5	-2	3	0						
998152861	1	0.8	0				1	0		1.5	-2	3	0						
998152871	2	0.8	0				1	0		1.5	-2	3	0						
998152881	6	0.8	0		10	0.5	1			1.5	-2	3	0						
998152891	1	0.8	0				1	0		1.5	-2	3	0						
998152901	2	0.8	0				1	0		1.5	-2	3	0						
