Id	Type	Time	HoverTime	ImmuneHitTime	Speed	MoveTime	OriginType	ImmuneHitValue	Acceleration	HitFlyMoveSpeed	HitFlyMoveAcceleration	HitFlyUpSpeed	HitFlyDownSpeed	Rebound	IgnoreImmuneLevel	KeepBeHitFlyUp	ForceBeHit	ResetBeHitFlyHeight	BeHitFlyHeight
470017031	1	1	0				1	0		1.5	-2	3	0						
470018031	1	1	0				1	0		1.5	-2	3	0						
470501011	1	1	0				0	0		2	-2.7	3	0						
470507021	1	1	0				1	0		2	-2.7	1	0						
470601041	3	0.8	0				1	3		2	-1	-40	42	0.3					
470602031	1	0.2	0.2		6	1	1	0	-8	2	-1	0	0						
470602041	1	0.2	0.2		6	1	1	0	-8	2	-1	0	0						
470602051	2	0.2	0.2		6	1	1	0	-8	2	-1	0	0						
470602061	6	0.9	0.2		4	1	1		-8	2	-1	4	0						
470602081	3	1	0				1	3		2	-1	-40	42	0.3					
470603031	5	2	0.25		6	2	1		-8	4	-3	11	0						
470604041	5	1.2	0.1		2	1	1		-2	2	-1	0.5	2						
470605041	3	1	0				1	3		30	-25	5	0						
470606041	3	1	0.6				1	3		3	-10	8	0						
470607041	6	0.8	0				1			1.5	-2	3	0						
470607101	3	1	0				1	3		2	-1	7	0						
470609041	3	1	0				1	3		2	-1	-40	42	0.3					
470612041	6	0.7	0				1			1.5	-2	3	0						
470612071	4	0.8	0	2			1	3											
470613051	3	1	0				1	3		0	0	12	2	0.5					
470615041	3	1	0				1	3		2	-1	-7	10	0.6					
470615071	3	1	0				1	3		2	-1	-40	42	0.3					
470617061	3	1	0				1	3		2	-1	-40	42	0.3					
470617151	4	0.8	0	2			1	3		12	-16	10	0	0.4					
470622041	4	0.8	0	2			1	3											
470623031	1	0.2	0.2		6	1	1	0	-8	2	-1	0	0						
470623041	1	0.2	0				1	0		1.5	-2	3	0						
470623051	2	0.2	0				1	0		1.5	-2	3	0						
470623061	6	0.9	0		2	1	1		-2	1.5	-2	3	0						
470623081	3	1	0.4				1	3		15	-20	7	0						
470624051	3	1	0.4				1	3		0	0	12	2	0.5					
470625041	5	1.2	0.4		2	1	1		-2	2	-1	4	0						
470701041	3	0.8	0				1	3		2	-1	-40	42	0.3					
470702031	1	0.2	0.2		6	1	1	0	-8	2	-1	0	0						
470702041	1	0.2	0.2		6	1	1	0	-8	2	-1	0	0						
470702051	2	0.2	0.2		6	1	1	0	-8	2	-1	0	0						
470702061	6	0.9	0.2		4	1	1		-8	2	-1	4	0						
470702081	3	1	0				1	3		2	-1	-40	42	0.3					
470703031	5	2	0.25		6	2	1		-8	4	-3	11	0						
470703071	3	1	0.6				1	3		3	-10	8	0						
470704041	5	1.2	0.1		2	1	1		-2	2	-1	0.5	2						
470705041	3	1	0				1	3		30	-25	5	0						
470706041	3	1	0.6				1	3		3	-10	8	0						
470707041	6	0.8	0				1			1.5	-2	3	0						
470707101	3	1	0				1	3		2	-1	7	0						
470709041	3	1	0				1	3		2	-1	-40	42	0.3					
470712041	6	0.7	0				1			1.5	-2	3	0						
470712071	4	0.8	0	2			1	3											
470713051	3	1	0				1	3		0	0	12	2	0.5					
470715041	3	1	0				1	3		2	-1	-7	10	0.6					
470715071	3	1	0				1	3		2	-1	-40	42	0.3					
470717061	3	1	0				1	3		2	-1	-40	42	0.3					
470717151	4	0.8	0	2			1	3		12	-16	10	0	0.4					
470722041	4	0.8	0	2			1	3											
470723031	1	0.2	0.2		6	1	1	0	-8	2	-1	0	0						
470723041	1	0.2	0				1	0		1.5	-2	3	0						
470723051	2	0.2	0				1	0		1.5	-2	3	0						
470723061	6	0.9	0		2	1	1		-2	1.5	-2	3	0						
470723081	3	1	0.4				1	3		15	-20	7	0						
470724051	3	1	0.4				1	3		0	0	12	2	0.5					
470725041	5	1.2	0.4		2	1	1		-2	2	-1	4	0						
105401021	5	1.2	0.1		2	1	1		-2	2	-1	0.5	2						
105401131	2	1.2	0.1		0	0.2	1	0	0	0	0	0.5	2						
105402021	6	1.2	0.1		2	1	1		-2	2	-1	0.5	2						
105403021	3	1	0				1	3		2	-1	-40	42	0.3					
105404021	6	1.2	0.1		2	1	1		-2	2	-1	0.5	2						
105405021	3	1	0				1	3		2	-1	-40	42	0.3					
105407051	2	1.2	0.1		0	0.2	1	0	0	0	0	0.5	2						
105408071	2	1.2	0.1		0	0.2	1	0	0	0	0	0.5	2						
105409021	2	1.2	0.1		0	0.2	1	0	0	2	0	0.5	2						
105409031	2	1.2	0.1		0	0.2	1	0	0	2	0	0.5	2						
105409041	2	1.2	0.1		0	0.2	1	0	0	2	0	0.5	2						
105409051	2	1.2	0.1		0	0.2	1	0	0	2	0	0.5	2						
105410021	2	1.2	0.1		0	0.2	1	0	0	2	0	0.5	2						
105410031	2	1.2	0.1		0	0.2	1	0	0	2	0	0.5	2						
105410041	2	1.2	0.1		0	0.2	1	0	0	2	0	0.5	2						
105410051	2	1.2	0.1		0	0.2	1	0	0	2	0	0.5	2						
105411021	2	1.2	0.1		0	0.2	1	0	0	2	0	0.5	2						
105411031	2	1.2	0.1		0	0.2	1	0	0	2	0	0.5	2						
105411041	2	1.2	0.1		0	0.2	1	0	0	2	0	0.5	2						
105411051	2	1.2	0.1		0	0.2	1	0	0	2	0	0.5	2						
105411061	2	1.2	0.1		0	0.2	1	0	0	2	0	0.5	2						
105411071	2	1.2	0.1		0	0.2	1	0	0	2	0	0.5	2						
105412021	2	1.2	0.1		0	0.2	1	0	0	2	0	0.5	2						
105412031	2	1.2	0.1		0	0.2	1	0	0	2	0	0.5	2						
105412041	2	1.2	0.1		0	0.2	1	0	0	2	0	0.5	2						
105412051	2	1.2	0.1		0	0.2	1	0	0	2	0	0.5	2						
105412061	2	1.2	0.1		0	0.2	1	0	0	2	0	0.5	2						
105412071	2	1.2	0.1		0	0.2	1	0	0	2	0	0.5	2						
105413021	2	1.2	0.1		0	0.2	1	0	0	2	0	0.5	2						
105413031	2	1.2	0.1		0	0.2	1	0	0	2	0	0.5	2						
105413041	2	1.2	0.1		0	0.2	1	0	0	2	0	0.5	2						
105413051	2	1.2	0.1		0	0.2	1	0	0	2	0	0.5	2						
105413191	3	1	0				1	3		0	0	12	2	0.5					
105414021	2	1.2	0.1		0	0.2	1	0	0	2	0	0.5	2						
105414031	2	1.2	0.1		0	0.2	1	0	0	2	0	0.5	2						
105414041	2	1.2	0.1		0	0.2	1	0	0	2	0	0.5	2						
105414051	2	1.2	0.1		0	0.2	1	0	0	2	0	0.5	2						
105415021	2	1.2	0.1		0	0.2	1	0	0	2	0	0.5	2						
105415031	2	1.2	0.1		0	0.2	1	0	0	2	0	0.5	2						
105415041	2	1.2	0.1		0	0.2	1	0	0	2	0	0.5	2						
