Id	Type	Time	HoverTime	ImmuneHitTime	Speed	MoveTime	OriginType	ImmuneHitValue	Acceleration	HitFlyMoveSpeed	HitFlyMoveAcceleration	HitFlyUpSpeed	HitFlyDownSpeed	Rebound	IgnoreImmuneLevel	KeepBeHitFlyUp	ForceBeHit	ResetBeHitFlyHeight	BeHitFlyHeight
931001041	2	0.8	0				1	0		1.5	-2	3	0						
931004011	2	0.5	0				1	0		1.5	-2	3	0						
931004031	1	0.5	0				1	0		1.5	-2	3	0						
931005021	5	0.8	0				1			1.5	-2	3	0						
931006081	2	0.6	0				1	0		1.5	-2	3	0						
931006091	1	0.6	0				1	0		1.5	-2	3	0						
931008011	3	0.5	0		15	0.4		1	-20	15	-20	5	0						
931601021	1	0.5	0				1	0		1.5	-2	3	0						
931603021	6	0.35	0				1			1.5	-2	3	0						
931603061	1	0.3	0				1	0		1.5	-2	3	0						
931605071	1	0.3	0				1	0		1.5	-2	3	0						
931801051	1	0.2	0				1	0		1.5	-2	3	0						
931803081	1	0.4	0				1	0		1.5	-2	3	0						
931804051	1	0.4	0				1	0		1.5	-2	3	0						
931805021	1	0.4	0				1	0		1.5	-2	3	0						
931805031	1	0.4	0				1	0		1.5	-2	3	0						
931806041	1	0.8	0				1	0		1.5	-2	3	0						
931812051	3	0.4	0				1	1		15	-20	5	0						
931902021	1	0.2	0		1	1	1	0	1	1.5	-2	3	0						
931904031	5	0.5	0				1			1.5	-2	3	0						
931905071	2	0.2	0				1	0		1.5	-2	3	0						
931905081	2	0.2	0				1	0		1.5	-2	3	0						
931905111	1	0.2	0				1	0		1.5	-2	3	0						
931905121	1	0.2	0				1	0		1.5	-2	3	0						
931905131	1	0.2	0				1	0		1.5	-2	3	0						
931909031	2	0.2	0				1	0		1.5	-2	3	0						
931909051	5	0.5	0				1			1.5	-2	3	0						
932103201	1	0.4	0				1	0		1.5	-2	3	0						
932301031	6	0.5	0				1			1.5	-2	3	0						
932301041	2	0.3	0				1	0		1.5	-2	3	0						
932302081	1	0.4	0				1	0		1.5	-2	3	0						
932303121	3	0.5	0		15	0.4		1	-20	15	-20	5	0						
932304021	3	0.5	0		15	0.4		1	-20	15	-20	5	0						
932307031	2	0.5	0				1	0		1.5	-2	3	0						
932307041	1	0.5	0				1	0		1.5	-2	3	0						
932308081	1	0.4	0				1	0		1.5	-2	3	0						
932501041	1	0.2	0				1	0		1.5	-2	3	0						
932502081	1	0.4	0				1	0		1.5	-2	3	0						
932503081	1	0.2	0				1	0		1.5	-2	3	0						
932504181	3	0.8	0				1	1		15	-15	10	5						
932506111	3	0.8	0				1	1		20	-35	10	0						
932506121	3	0.8	0				1	1		20	-35	10	0						
932507061	3	0.8	0				1	1		20	-20	8	0						
932507111	3	0.8	0				1	1		20	-35	10	0						
932508051	4	0.5	0	2			1	3											
932509071	3	0.5	0				1	1		20	-20	8	0						
932510041	1	0.4	0				1	0		1.5	-2	3	0						
932510051	1	0.4	0				1	0		1.5	-2	3	0						
932511061	1	0.1	0				1	0		1.5	-2	3	0						
932511101	1	0.1	0				1	0		1.5	-2	3	0						
932512081	1	0.4	0				1	0		1.5	-2	3	0						
932513081	4	0.8	0	2			1	3											
932513131	5	0.5	0				1			1.5	-2	3	0						
932513171	3	0.8	0				1	1		5	-10	7	0						
932514161	3	0.8	0				1	1		20	-20	8	0						
932514171	3	0.8	0				1	1		20	-20	8	0						
932515031	5	0.5	0				1			1.5	-2	3	0						
932515041	4	0.5	0	2	2	0.5	1	3	10										
932515081	3	0.8	0				1	1		20	-20	8	0						
932515141	1	0.2	0				1	0		1.5	-2	3	0						
932521041	1	0.2	0				1	0		1.5	-2	3	0						
932522091	1	0.2	0				1	0		1.5	-2	3	0						
932525081	1	0.2	0				1	0		1.5	-2	3	0						
932526081	1	0.2	0				1	0		1.5	-2	3	0						
932528081	4	0.8	0	2			1	3											
932528131	4	0.8	0	2			1	3											
932528171	4	0.8	0	2			1	3											
932530041	3	0.8	0				1	1		20	-30	5	0						
932530051	3	0.8	0				1	1		20	-30	5	0						
932530061	3	0.8	0				1	1		20	-30	5	0						
932531111	3	0.8	0				1	1		20	-35	10	0						
933101071	2	0.8	0				1	0		1.5	-2	3	0						
933103031	2	0.2	0				1	0		1.5	-2	3	0						
933103071	2	0.2	0				1	0		1.5	-2	3	0						
933106061	2	0.5	0				1	0		1.5	-2	3	0						
933106101	2	0.5	0				1	0		1.5	-2	3	0						
933107051	3	0.5	0				1	1		10	-30	5	0						
933107061	3	0.5	0				1	1		10	-30	5	0						
933108061	5	0.5	0				1			1.5	-2	3	0						
933109091	5	0.5	0				1			1.5	-2	3	0						
933110071	6	0.3	0				1			1.5	-2	3	0						
933110081	1	0.2	0		10	0.3		0	0	1.5	-2	3	0						
933111121	3	0.5	0		15	0.4	1	1	-20	10	-15	5	0						
933113041	3	0.5	0		15	0.4	1	1	-20	10	-15	5	0						
933114131	3	0.5	0		15	0.4	1	1	-20	10	-15	5	0						
933115091	2	0.3	0				1	0		1.5	-2	3	0						
933115101	2	0.1	0				1	0		1.5	-2	3	0						
933116121	2	0.2	0				1	0		1.5	-2	3	0						
933117091	5	0.3	0				1			1.5	-2	3	0						
933118121	1	0.1	0				1	0		1.5	-2	3	0						
933118131	2	0.1	0				1	0		1.5	-2	3	0						
933118141	1	0.1	0				1	0		1.5	-2	3	0						
933118151	2	0.1	0				1	0		1.5	-2	3	0						
