Id	Type	Time	HoverTime	ImmuneHitTime	Speed	MoveTime	OriginType	ImmuneHitValue	Acceleration	HitFlyMoveSpeed	HitFlyMoveAcceleration	HitFlyUpSpeed	HitFlyDownSpeed	Rebound	IgnoreImmuneLevel	KeepBeHitFlyUp	ForceBeHit	ResetBeHitFlyHeight	BeHitFlyHeight
130201011	2	1	0		6	0.1	0	0	-60	2	-2	2	1						
130202011	1	1	0		6	0.1	0	0	-60	2	-2	2	1						
130203011	6	1	0		6	0.1	0		-60	2	-2	3.5	1						
130204011	5	1	0		8	0.1	0		-80	3	-2	2	1						
130205011	1	1	0		6	0.1	1	0	-60	2	-2	2	1						
130205021	3	1	0				1	3		3	-2.8	5	1						
130206021	1	1	0		6	0.1	1	0	-60	2	-2	2.5	1						
130206031	2	1	0		6	0.1	1	0	-60	2	-2	2.3	1						
130206041	1	1	0				1	0		2	-2	2	1						
130207011	1	1	0		6	0.1	1	0	-60	2	-2	3	1						
130207021	1	1	0		6	0.1	1	0	-60	2	-2	2.5	1						
130207031	5	1	0		6	0.1	1		-60	2	-2	1.7	1						
130207041	5	1	0		6	0.1	1		-60	2	-2	1.7	1						
130208011	2	1	0				1	0		2	-2	1	1						
130208021	2	1	0		6	0.1	1	0	-60	2	-2	2	1						
130209021	1	1	0				1	0		2	-2	2.4	1						
130209031	6	1	0				1			2	-2	2.2	1						
130210011	3	1	0				1	3		3	-2	2.8	1						
130211021	2	1	0		6	0.1	1	0	-60	2	-2	2	1						
130211031	2	1	0		6	0.1	1	0	-60	2	-2	2	1						
130211041	2	1	0		6	0.1	1	0	-60	2	-2	2	1						
130211051	1	1	0		6	0.1	1	0	-60	2	-2	2	1						
130212011	2	1	0		6	0.1	1	0	-60	2	-2	2	1						
130213011	1	1	0		6	0.1	1	0	-60	2	-2	2	1						
130214011	2	1	0		6	0.1	1	0	-60	2	-2	2	1						
130214021	2	1	0		6	0.1	1	0	-60	2	-2	2	1						
130215011	5	1	0		6	0.1	1		-40	2	-2	2	1						
130216011	1	1	0				1	0		1.5	-2	3	0						
130216021	2	1	0				1	0		1.5	-2	3	0						
130216031	1	1	0				1	0		1.5	-2	3	0						
130216041	2	1	0				1	0		1.5	-2	3	0						
130216051	1	1	0				1	0		1.5	-2	3	0						
130216061	2	1	0				1	0		1.5	-2	3	0						
130216071	1	1	0				1	0		1.5	-2	3	0						
130216081	2	1	0				1	0		1.5	-2	3	0						
130216091	2	1	0				1	0		1.5	-2	3	0						
130216101	2	1	0				1	0		1.5	-2	3	0						
130217011	2	1	0		6	0.1	1	0	-30	2	-2	2	1						
130217021	2	1	0		6	0.1	1	0	-30	2	-2	2	1						
130217031	2	1	0		6	0.1	1	0	-30	2	-2	2	1						
130217041	1	1	0		6	0.1	1	0	-30	2	-2	2	1						
130218011	1	1	0		10	0.1	1	0	0	2	-2	1	1						
130218021	1	1	0		10	0.1	1	0	0	2	-2	1	1						
130218051	1	1	0		6	0.1	1	0	-60	2	-2	1	1						
130218061	2	1	0		6	0.1	1	0	-60	2	-2	1	1						
130222011	2	1	0		5	0.1	1	0	-50	2	-2	2.5	1						
130223011	1	1	0				1	0		2	-2	1	1						
130223021	2	1	0				1	0		2	-2	1	1						
130223031	1	1	0				1	0		2	-2	1	1						
130223041	2	1	0				1	0		2	-2	1	1						
130227011	2	1	0		6	0.12	0	0	-50	2	-2	2	1						
130228011	1	1	0		6	0.1	1	0	-60	2	-2	2	1						
130232021	1	1	0		6	0.1	1	0	-60	2	-2	2.5	1						
130232031	1	1	0		6	0.1	1	0	-60	2	-2	2.3	1						
130232041	1	1	0				1	0		2	-2	2	1						
130233011	1	1	0				1	0		2	-2	1	1						
130233021	5	1	0		6	0.1	1		-50	2	-2	2	1						
130234021	2	1	0				1	0		2	-2	2.4	1						
130234031	1	1	0				1	0		2	-2	2.3	1						
130234071	6	1	0				1			2	-2	2.3	1						
130235011	6	1	0		8	0.1	1		-80	3	-2	2.5	1						
130235021	6	1	0		8	0.1	1		-80	2	-2	3	1						
130236021	4	1	0	2			1	3											
130236031	4	1	0	2			1	3											
130236041	3	1	0				1	3		30	-25	5	0						
130237021	4	1	0	2			1	3											
130237031	4	1	0	2			1	3											
130237041	3	1	0				1	3		30	-25	5	0						
130239011	1	1	0				1	0		2	-1	2	1						
130239021	2	1	0				1	0		2	-1	2	1						
130239031	1	1	0				1	0		2	-1	2	1						
130239041	2	1	0				1	0		2	-1	2	1						
130239051	1	1	0				1	0		2	-1	2	1						
130239061	2	1	0				1	0		2	-1	2	1						
130239071	1	1	0				1	0		2	-1	2	1						
130239171	2	1	0		30	0.1	1	0	0	1.5	-2	3	0						
130239181	2	1	0				1	0		2	-3.5	2	1						
130240031	3	1	0				1	3		0	0	4	0		1				
