Id	Type	Time	HoverTime	ImmuneHitTime	Speed	MoveTime	OriginType	ImmuneHitValue	Acceleration	HitFlyMoveSpeed	HitFlyMoveAcceleration	HitFlyUpSpeed	HitFlyDownSpeed	Rebound	IgnoreImmuneLevel	KeepBeHitFlyUp	ForceBeHit	ResetBeHitFlyHeight	BeHitFlyHeight
440101041	1	1	0				1	0		1.5	-2	3	0						
440102041	1	1	0				1	0		1.5	-2	3	0						
440103041	1	1	0				1	0		1.5	-2	3	0						
440104041	1	1	0				1	0		1.5	-2	3	0						
440105041	1	1	0				1	0		1.5	-2	3	0						
440106041	1	1	0				1	0		1.5	-2	3	0						
440107041	1	1	0				1	0		1.5	-2	3	0						
440108041	1	1	0				1	0		1.5	-2	3	0						
440109041	1	1	0				1	0		1.5	-2	3	0						
440110041	1	1	0				1	0		1.5	-2	3	0						
420501041	4	0.7	0	2			1	3											
420501071	4	0.7	0	2			1	3											
420501101	4	0.7	0	2			1	3											
420501131	4	0.7	0	2			1	3											
420502041	4	0.7	0	2			1	3											
420502071	4	0.7	0	2			1	3											
420502101	4	0.7	0	2			1	3											
420502131	4	0.7	0	2			1	3											
420503041	4	0.7	0	2			1	3											
420503071	4	0.7	0	2			1	3											
420503101	4	0.7	0	2			1	3											
420503131	4	0.7	0	2			1	3											
420504041	4	0.7	0	2			1	3											
420504071	4	0.7	0	2			1	3											
420504101	4	0.7	0	2			1	3											
420504131	4	0.7	0	2			1	3											
420505041	4	0.7	0	2			1	3											
420505071	4	0.7	0	2			1	3											
420505101	4	0.7	0	2			1	3											
420505131	4	0.7	0	2			1	3											
420507031	4	0.7	0	2			1	3											
420508031	4	0.7	0	2			1	3											
420509031	4	0.7	0	2			1	3											
420510031	4	0.7	0	2			1	3											
420513031	4	0.7	0	2			1	3											
420514031	4	0.7	0	2			1	3											
420515031	4	0.7	0	2			1	3											
420516031	4	0.7	0	2			1	3											
420519031	4	0.7	0	2			1	3											
420520031	4	0.7	0	2			1	3											
420521031	4	0.7	0	2			1	3											
420522031	4	0.7	0	2			1	3											
420525031	4	0.7	0	2			1	3											
420526031	4	0.7	0	2			1	3											
420527031	4	0.7	0	2			1	3											
420528031	4	0.7	0	2			1	3											
420531031	4	0.7	0	2			1	3											
420532031	4	0.7	0	2			1	3											
420533031	4	0.7	0	2			1	3											
420534031	4	0.7	0	2			1	3											
