Id	Type	Time	HoverTime	ImmuneHitTime	Speed	MoveTime	OriginType	ImmuneHitValue	Acceleration	HitFlyMoveSpeed	HitFlyMoveAcceleration	HitFlyUpSpeed	HitFlyDownSpeed	Rebound	IgnoreImmuneLevel	KeepBeHitFlyUp	ForceBeHit	ResetBeHitFlyHeight	BeHitFlyHeight
110401011	6	1	0		6	0.15	0		-40	1.5	-2	0	0						
110402011	5	1	0		6	0.2	0		-30	4	-3	3	0						
110403011	2	1	0				0	0		1.5	-2	1.8	0						
110403021	6	1	0		6	0.15	0		-40	4	-3	2.6	0						
110404011	1	1	0				0	0		2	-2.7	2.2	0						
110404021	5	1	0		8	0.16	0		-50	6	-6	5.5	0						
110405011	4	1	0	2	20	0.2	0	3	-100	8	-40	0	20						
110406011	6	1	0		6	0.15	0		-40	1.5	-2	3	0						
110407011	2	1	0		4	0.16	1	0	-25	1.5	-2	0.1	0						
110407021	3	1	0				1	3		8	-8	7	0						
110408011	2	1	0		4	0.16	1	0	-25	1.5	-2	0.1	0						
110408021	3	1	0				1	3		8	-8	7	0						
110409011	2	1	0		4	0.16	1	0	-25	1.5	-2	0.1	0						
110409021	3	1	0				1	3		8	-8	7	0						
110410011	1	1	0		6	0.5	1	0	-12	1.5	-2	3	0						
110411011	1	1	0		6	0.5	1	0	-12	1.5	-2	3	0						
110412011	1	1	0		6	0.5	1	0	-12	1.5	-2	3	0						
110413011	1	1	0.1		6	0.2	1	0	-30	6	-30	0	0						
110413021	5	1	0		20	0.2	1		-80	12	-18	1	0						
110414011	1	1	0.1		6	0.2	1	0	-30	6	-30	0	0						
110414021	5	1	0		20	0.2	1		-80	12	-18	1	0						
110415011	1	1	0.1		6	0.2	1	0	-30	6	-30	0	0						
110415021	5	1	0		20	0.2	1		-80	12	-18	1	0						
110416011	1	1	0.1		6	0.2	1	0	-30	6	-30	0	0						
110416021	5	1	0		8	0.2	1		-40	12	-18	1	0						
110417011	1	1	0		5	0.1	1	0	-50	2	-2.7	4.5	0						
110417021	1	1	0.1		3	0.1	1	0	-30	2	-2.7	1.5	0						
110417031	1	1	0.1		3	0.1	1	0	-30	2	-2.7	1.5	0						
110417041	1	1	0.1		3	0.1	1	0	-30	2	-2.7	1.5	0						
110417051	5	1	0		15	0.1	1		-150	12	-18	1	0						
110425011	6	1	0		15	0.1	1		-150	1.5	-2	3	0						
110426011	1	1	0				1	0		1.5	-2	3	0						
110426021	5	1	0		15	0.1	1		-150	1.5	-2	3	0						
110427011	2	1	0				1	0		1.5	-2	3	0						
110427021	6	1	0		15	0.1	1		-150	1.5	-2	3	0						
110428011	6	1	0		15	0.15	1		-100	1.5	-2	3	0						
110429011	1	1	0				1	0		1.5	-2	3	0						
110429021	1	1	0				1	0		1.5	-2	3	0						
110429031	6	1	0		15	0.1	1		-150	1.5	-2	3	0						
110430011	5	1	0		15	0.15	1		-100	1.5	-2	3	0						
110431011	6	1	0		15	0.1	1		-150	1.5	-2	3	0						
110432011	6	1	0		15	0.15	1		-100	1.5	-2	3	0						
110433011	2	1	0				1	0		1.5	-2	3	0						
110433021	1	1	0				1	0		1.5	-2	3	0						
110433031	5	1	0		10	0.15	1		-60	1.5	-2	3	0						
110434011	2	1	0				1	0		1.5	-2	3	0						
110434021	1	1	0				1	0		1.5	-2	3	0						
110434031	5	1	0		10	0.15	1		-60	1.5	-2	3	0						
110435011	1	1	0				1	0		1.5	-2	3	0						
110435021	2	1	0				1	0		1.5	-2	3	0						
110436011	1	1	0				1	0		1.5	-2	3	0						
110436021	2	1	0				1	0		1.5	-2	3	0						
110437011	1	1	0		3	0.1	1	0	-30	1.5	-2	3	0						
110437021	6	1	0				1			1.5	-2	3	0						
110438011	1	1	0		3	0.1	1	0	-30	1.5	-2	3	0						
110438021	6	1	0				1			1.5	-2	3	0						
110439011	1	1	0		3	0.1	1	0	-30	1.5	-2	3	0						
110439021	6	1	0				1			1.5	-2	3	0						
110440011	1	1	0		5	0.1	1	0	-50	2	-2.7	4.5	0						
110440021	1	1	0.1		3	0.1	1	0	-30	2	-2.7	1.5	0						
110440031	1	1	0.1		3	0.1	1	0	-30	2	-2.7	1.5	0						
110440041	1	1	0.1		3	0.1	1	0	-30	2	-2.7	1.5	0						
110440051	5	1	0		15	0.1	1		-150	12	-18	1	0						
110449071	3	1	0.4				1	3		2	0	30	0		1				
110449081	3	1	0.4				1	3		2	0	30	0		100				
110449271	5	0.6	0		5	0.1	1			1.5	-2	3	0		100				
110449441	5	0.6	0				1			1.5	-2	3	0						
110450071	3	1	0.4				1	3		2	0	30	0		1				
110450081	3	1	0.4				1	3		2	0	30	0		100				
110450271	5	0.6	0		5	0.1	1			1.5	-2	3	0		100				
110450331	5	0.1	0				1			1.5	-2	3	0		100				
110450441	5	0.6	0				1			1.5	-2	3	0						
110451041	3	1	0				1	3		8	-5	6.5	1		1				
110451161	3	1	0				1	3		1.5	-2	3	0		1				
110451281	3	1	0				1	3		2	-2	6	0						
110452071	3	1	0.4				1	3		2	0	30	0		1				
110452081	3	1	0.4				1	3		2	0	30	0		100				
110452441	5	0.6	0				1			1.5	-2	3	0						
110453071	3	1	0.4				1	3		2	0	30	0		1				
110453081	3	1	0.4				1	3		2	0	30	0		100				
110453441	5	0.6	0				1			1.5	-2	3	0						
110454041	3	1	0				1	3		8	-5	6.5	1		1				
110454161	3	1	0				1	3		1.5	-2	3	0		1				
110454291	3	1	0				1	3		2	-2	6	0						
