Id	Type	Time	HoverTime	ImmuneHitTime	Speed	MoveTime	OriginType	ImmuneHitValue	Acceleration	HitFlyMoveSpeed	HitFlyMoveAcceleration	HitFlyUpSpeed	HitFlyDownSpeed	Rebound	IgnoreImmuneLevel	KeepBeHitFlyUp	ForceBeHit	ResetBeHitFlyHeight	BeHitFlyHeight
110801011	2	1	0				1	0		2	-2.7	3	0						
110802011	1	1	0		1	0.1	1	0	0	2	-2.7	1.8	0						
110803021	1	1	0				1	0		1	-1.5	5	0						
110804011	6	1	0				1			0	-1	3	1						
110804021	6	1	0				1			0	-1	3	1						
110804031	6	1	0				1			0	-1	3	1						
110804051	2	1	0				1	0		0	-1	3	1						
110805011	1	1	0				1	0		2	-2.7	3	0						
110806011	5	1	0				1			2	-2.7	3	0						
110807041	1	1	0		-1	0.1	1	0		1.5	-2	3	0						
110807051	2	1	0				1	0		1.5	-2	3	0						
110808041	1	1	0				1	0		1.5	-2	3	0						
110808051	2	1	0				1	0		1.5	-2	3	0						
110809041	1	1	0				1	0		1.5	-2	3	0						
110809051	2	1	0				1	0		1.5	-2	3	0						
110813031	2	1	0				1	0		1.5	-2	3	0						
110813041	1	1	0				1	0		1.5	-2	3	0						
110813051	2	1	0				1	0		1.5	-2	3	0						
110813061	2	1	0				1	0		1.5	-2	3	0						
110814031	2	1	0				1	0		1.5	-2	3	0						
110814041	1	1	0				1	0		1.5	-2	3	0						
110814051	2	1	0				1	0		1.5	-2	3	0						
110814061	2	1	0				1	0		1.5	-2	3	0						
110815031	2	1	0				1	0		1.5	-2	3	0						
110815041	1	1	0				1	0		1.5	-2	3	0						
110815051	2	1	0				1	0		1.5	-2	3	0						
110815061	2	1	0				1	0		1.5	-2	3	0						
110816041	6	1	0				1			1.5	-2	3	0						
110819051	3	3	0.2				1	3		0	0	8	0						
110819061	3	3	0.2				1	3		0	0	7	0						
110819071	3	3	0.2				1	3		0	0	6	0						
110819081	3	3	0.2				1	3		0	0	6	0						
110819091	3	3	0.2				1	3		0	0	5	0						
110819101	3	3	0.2				1	3		0	0	4	0						
110819111	3	3	0.2				1	3		0	0	4	0						
110819121	3	3	0.2				1	3		0	0	3	0						
110819131	3	3	0.2				1	3		0	0	2	0						
110819141	3	3	0.2				1	3		0	0	2	0						
110819151	3	3	0.2				1	3		0	0	1	0						
110819161	3	3	0.2				1	3		0	0	1	0						
110819171	3	0.5	0				1	3		0	0	0	100						
110819191	4	1	0	2			1	3											
110826011	5	1	0				1			1.5	-2	3	0						
110827051	6	1	0				1			1.5	-2	3	0						
110828021	5	1	0				1			1.5	-2	3	0						
110828031	6	1	0				1			1.5	-2	3	0						
110828041	5	1	0				1			1.5	-2	3	0						
110828051	6	1	0				1			1.5	-2	3	0						
110829041	6	1	0		4	0.2	1		-2	1.5	-2	3	0						
110830041	6	1	0				1			1.5	-2	3	0						
110831011	2	1	0				1	0		2	-2.7	3	0						
110832021	1	1	0				1	0		1	-1.5	5	0						
110833011	6	1	0				1			1.5	-2	3	0						
110833021	5	1	0		6	0.2	1		-2	1.5	-2	3	0						
110834121	1	1	0				1	0		0	-1	0	10						
110834151	2	1	0				1	0		0	-1	0	10						
110834181	1	1	0				1	0		0	-1	0	10						
110834211	2	1	0				1	0		0	-1	0	10						
110834261	2	1	0				1	0		0	-1	0	10						
110835011	5	1	0				1			2	-2.7	1.8	0						
110835021	6	1	0				1			2	-2.7	1.8	0						
110836011	6	1	0				1			2	-2.7	1.8	0						
110836021	5	1	0		6	0.2	1		-2	2	-2.7	1.8	0						
