Id	Type	Time	HoverTime	ImmuneHitTime	Speed	MoveTime	OriginType	ImmuneHitValue	Acceleration	HitFlyMoveSpeed	HitFlyMoveAcceleration	HitFlyUpSpeed	HitFlyDownSpeed	Rebound	IgnoreImmuneLevel	KeepBeHitFlyUp	ForceBeHit	ResetBeHitFlyHeight	BeHitFlyHeight
103201011	2	1	0				1	0		2	-2.7	0.6	0						
103202011	5	1	0.17				1			3.7	-4	3.2	0						
103203011	5	1	0		6	0.1	1		-60	8	-8	3	0						
103204011	2	1	0.2				1	0		2	-2.7	0.8	0						
103204021	1	1	0.2				1	0		2	-2.7	0.8	0						
103204031	2	1	0				1	0		2	-2.7	1.3	0						
103204041	1	1	0				1	0		4	-6	2.5	0						
103205011	6	1	0.1				1			4	-6	2.5	0						
103205021	6	1	0.05		10	0.15	1		-60	8	-16	0.2	0						
103206011	2	1	0				1	0		2	-2.7	0.2	0						
103206021	1	1	0.1				1	0		2	-2.7	0.2	0						
103206031	2	1	0				1	0		2	-2.7	0.8	0						
103206041	5	1	0		10	0.15	1		-60	3.7	-5	5.5	1						
103207011	2	1	0				1	0		2	-2.7	0.2	0						
103207021	1	1	0.1				1	0		2	-2.7	0.2	0						
103207031	2	1	0				1	0		2	-2.7	0.8	0						
103207041	5	1	0		10	0.15	1		-60	3.7	-5	5.5	1						
103208011	2	1	0.5				1	0		2	-2.7	1	0						
103208021	1	1	0.5				1	0		2	-2.7	1	0						
103208031	2	1	0				1	0		2	-2.7	0.8	0						
103208041	5	1	0		10	0.15	1		-60	3.7	-5	5.5	1						
103208111	2	1	0				1	0		2	-2.7	0	0						
103208121	1	1	0				1	0		2	-2.7	0	2						
103208131	2	1	0				1	0		1.5	-2	3	0						
103208141	1	1	0.02				1	0		2	-2.7	0.1	0						
103209011	1	1	0		1.5	0.1	1	0		1.5	-2	0.1	0						
103209021	4	1	0	2	12	0.2	1	3	-50	12	-50	0	50						
103210011	1	1	0		1.5	0.1	1	0		1.5	-2	0.1	0						
103210021	4	1	0	2	12	0.2	1	3	-50	12	-50	0	50						
103211011	1	1	0		1.5	0.1	1	0		1.5	-2	0.1	0						
103211021	4	1	0	2	12	0.2	1	3	-50	12	-50	0	50						
103212011	2	1	0				1	0		2	-2.7	2	0						
103212021	3	1	0		5	1	1	3	-5	3.7	-2.4	5.5	1						
103213011	2	1	0				1	0		2	-2.7	2	0						
103213021	3	1	0		5	1	1	3	-5	3.7	-2.4	5.5	1						
103214011	2	1	0				1	0		2	-2.7	2	0						
