Id	Type	Time	HoverTime	ImmuneHitTime	Speed	MoveTime	OriginType	ImmuneHitValue	Acceleration	HitFlyMoveSpeed	HitFlyMoveAcceleration	HitFlyUpSpeed	HitFlyDownSpeed	Rebound	IgnoreImmuneLevel	KeepBeHitFlyUp	ForceBeHit	ResetBeHitFlyHeight	BeHitFlyHeight
101801011	1	1	0				0	0		2	-2.7	2.2	0						
101802011	2	1	0				0	0		2	-2.7	1.8	0						
101802021	2	1	0				0	0		2	-2.7	1.8	0						
101803011	1	1	0				0	0		2	-2.7	1.7	0						
101803021	2	1	0				0	0		2	-2.7	1.7	0						
101803031	5	1	0		8	0.1	0		-70	2	-2.7	1.7	0						
101804011	6	1	0		10	0.15	0		-60	2	-2.7	1.8	0						
101804021	5	1	0				0			2	-2.7	1.8	0						
101805011	2	1	0				0	0		2	-2.7	1.8	0						
101805021	6	1	0				0			2	-2.7	1.8	0						
101806011	6	1	0				0			3.5	-2	4.8	0						
101807011	1	1	0.2				0	0		2	-2.7	2.6	0						
101808011	2	1	0		12	0.1	1	0	-100	0	-2.7	1.8	0				1		
101808021	5	1	0.2				1			2	-2.7	2.2	0						
101809011	1	1	0				0	0		2	-2.7	2.2	0						
101810011	2	1	0				0	0		2	-2.7	1.8	0						
101810021	2	1	0				0	0		2	-2.7	1.8	0						
101811011	1	1	0				0	0		2	-2.7	1.7	0						
101811021	2	1	0				0	0		2	-2.7	1.7	0						
101811031	5	1	0		8	0.1	0		-70	2	-2.7	1.7	0						
101812011	6	1	0		10	0.15	0		-60	2	-2.7	1.8	0						
101812021	5	1	0				0			2	-2.7	1.8	0						
101813011	2	1	0				0	0		2	-2.7	1.8	0						
101813021	6	1	0				0			2	-2.7	1.8	0						
101814011	6	1	0				0			3.5	-2	5	0						
101815011	1	1	0.2				0	0		2	-2.7	2.6	0						
101816011	2	1	0		12	0.1	1	0	-100	0	-2.7	1.8	0						
101816021	5	1	0.2				1			2	-2.7	2.2	0						
101817011	5	1	0.3				1			2	-2.7	1.8	0						
101818011	5	1	0.3				1			2	-2.7	1.8	0						
101819011	5	1	0.3				1			2	-2.7	1.8	0						
101820081	2	1	0		-3	0.1	1	0		2	-2.7	1.8	0						
101820091	1	1	0		-3	0.1	1	0		2	-2.7	1.8	0						
101820101	2	1	0		-3	0.1	1	0		2	-2.7	1.8	0						
101820111	1	1	0		-3	0.1	1	0		2	-2.7	1.8	0						
101820121	2	1	0		-3	0.1	1	0		2	-2.7	1.8	0						
101820131	1	1	0		-3	0.1	1	0		2	-2.7	1.8	0						
101820141	2	1	0		-3	0.1	1	0		2	-2.7	1.8	0						
101820151	1	1	0		-3	0.1	1	0		2	-2.7	1.8	0						
101820161	2	1	0		-3	0.1	1	0		2	-2.7	1.8	0						
101820171	1	1	0		-3	0.1	1	0		2	-2.7	2.2	0						
101821011	5	1	0.3		10	0.1	1		-80	2	-2.7	2	0						
101822011	5	1	0.3				1			2	-2.7	2	0						
101823011	5	1	0.3				1			2	-2.7	2	0						
101824011	1	1	0				1	0		2	-2.7	1.6	0						
101824021	6	1	0		10	0.1	1			2	-2.7	1.6	0						
101825011	1	1	0				1	0		2	-2.7	1.6	0						
101825021	6	1	0		10	0.1	1			2	-2.7	1.6	0						
101826021	1	1	0				1	0		2	-2.7	1.6	0						
101826031	6	1	0		10	0.1	1			2	-2.7	1.6	0						
101827231	5	1	0				1			2	-2.7	1.2	0						
101827241	6	1	0				1			2	-2.7	1.2	0						
101827251	5	1	0				1			2	-2.7	1.2	0						
101827261	3	1	0				1	3		3.5	-2	6	0						
101831021	1	1	0				1	0		2.5	-2	1.7	0						
101831031	6	1	0		10	0.1	1			2.5	-2	1.7	0						
101834041	5	1	0.25				1			0	-1	7	0						
101834051	3	1	0		5	0.1	1	3	-5	2.5	-2	1.8	1						
101836041	3	1	0				1	3		1.5	-2	2.8	1						
101836051	3	1	0				1	3		1.5	-2	2.8	1						
101836061	3	1	0				1	3		1.5	-2	2.8	1						
101836071	3	1	0				1	3		1.5	-2	2.8	1						
101836081	3	1	0				1	3		1.5	-2	2.8	1						
101836111	3	1	0.2		12	0.1	1	3	-100	2.5	-2	3.8	1				1		
101836151	1	0	0				1	0		1.5	-2	3	0						
101837031	3	1	0				1	3		1.5	-2	1.8	1			1			
101837041	3	1	0				1	3		1.5	-2	1.8	1						
101837051	3	1	0				1	3		1.5	-2	1.8	1						
101837061	3	1	0				1	3		1.5	-2	1.8	1			1			
101837071	3	1	0				1	3		1.5	-2	1.8	1						
101837081	3	1	0				1	3		2.5	-2	5.8	1			1	1	1	
101837111	3	1	0.2		12	0.1	1	3	-100	2.5	-2	3.8	1				1		
101838011	6	1	0				0			3.5	-2	5	0						
101839011	6	1	0				0			3.5	-2	5	0						
100901011	6	1	0		10	0.15	1		-50	10	-50	2.5	0						
100902011	1	1	0				1	0		2	-2.7	1.5	0						
100902021	1	1	0				1	0		2	-2.7	1.5	0						
100902031	5	1	0		10	0.15	1		-40	10	-40	2.5	1						
100903011	2	1	0				1	0		2	-2.7	2.3	0						
100903021	2	1	0				1	0		2	-2.7	2.3	0						
100904011	2	1	0				1	0		2	-2.7	2.1	0						
100904021	1	1	0.2				1	0		2	-2.7	2.1	0						
100904031	2	1	0				1	0		2	-2.7	2.1	0						
100904041	1	1	0.2				1	0		2	-2.7	2.1	0						
100904051	6	1	0		10	0.15	1		-50	10	-50	4	1						
100905011	6	1	0				1			2	-2.7	1.5	0						
100905021	5	1	0				1			2	-2.7	2.2	0						
100905031	4	1	0	2	5	0.3	1	3	-2	3.5	-2	5.5	1						
100906011	6	1	0				1			2	-2.7	1.5	0						
100906021	5	1	0				1			2	-2.7	2.2	0						
