Id	Type	Time	HoverTime	ImmuneHitTime	Speed	MoveTime	OriginType	ImmuneHitValue	Acceleration	HitFlyMoveSpeed	HitFlyMoveAcceleration	HitFlyUpSpeed	HitFlyDownSpeed	Rebound	IgnoreImmuneLevel	KeepBeHitFlyUp	ForceBeHit	ResetBeHitFlyHeight	BeHitFlyHeight
110701021	1	0.6	0		4	0.1	0	0	-40	2	-2.7	1.5	0						
110702011	1	0.6	0		4	0.1	0	0	-40	2	-2.7	1.5	0						
110703011	1	0.4	0		-2	0.1	0	0		2	-2.7	1.5	0						
110703021	2	0.4	0		-2	0.1	0	0		2	-2.7	1.5	0						
110704011	6	1.3	0		15	0.15	0		-100	3	-6	4	0						
110705011	5	0.8	0.2		5	0.1	0			1	-1.5	0.8	0						
110705021	5	0.8	0.2		-10	0.1	0			1	-1.5	0.8	0						
110706011	1	1	0		-3	0.1	0	0		1	-1.5	1.2	0						
110706021	2	1	0		-2	0.1	0	0		1	-1.5	1.2	0						
110706031	1	1	0		-3	0.1	0	0		1	-1.5	1.2	0						
110706041	1	1	0		-2	0.1	0	0		1	-1.5	1.2	0						
110707011	5	1	0.4		2	0.1	0		-20	2	-0.5	4	0						
110707021	4	1	0	2	6	0.6	0	3	-10	4	-6	0	15	0.3					
110708011	1	1	0				1	0		2	-2.7	2	0						
110708021	1	1	0				1	0		2	-2.7	2	0						
110709011	1	1	0				1	0		2	-2.7	2	0						
110709021	1	1	0				1	0		2	-2.7	2	0						
110710011	1	1	0				1	0		2	-2.7	2	0						
110710021	1	1	0				1	0		2	-2.7	2	0						
110710031	6	1	0				1			2	-2.7	2.2	0						
110711011	5	1	0				1			1.5	-2	3	0						
110712011	2	0.8	0				1	0		2	-2.7	2.2	0						
110713011	2	0.8	0				1	0		2	-2.7	2.2	0						
110714011	2	0.8	0				1	0		2	-2.7	2.2	0						
110715011	6	0.8	0				1			2	-2.7	2.2	0						
110716011	3	1	0		6	0.6	1	3	-10	3.7	-2.4	5.5	1						
110717011	3	1	0		6	0.6	1	3	-10	3.7	-2.4	5.5	1						
110718011	3	1	0		6	0.6	1	3	-10	3.7	-2.4	5.5	1						
110719011	4	0.8	0	2	6	0.6	1	3	-10	6	-10	2	0						
110719021	1	0.8	0				1	0		0	-1	0.1	0						
110722011	1	1	0				1	0		1.5	-2	3	0						
110723031	1	0.6	0		6	0.1	0	0	-60	2	-2.7	1.5	0						
110724011	1	1	0		-4	0.1	1	0		2	-2.7	1.2	0						
110724021	1	1	0		-4	0.1	1	0		2	-2.7	1.2	0						
110724031	1	1	0		-4	0.1	1	0		2	-2.7	1.2	0						
110725011	1	1	0		-4	0.1	1	0		2	-2.7	1.2	0						
110725021	1	1	0		-4	0.1	1	0		2	-2.7	1.2	0						
110725031	1	1	0		-4	0.1	1	0		2	-2.7	1.2	0						
110726011	1	1	0		-4	0.1	1	0		2	-2.7	1.2	0						
110726021	1	1	0		-4	0.1	1	0		2	-2.7	1.2	0						
110726031	1	1	0		-4	0.1	1	0		2	-2.7	1.2	0						
110727011	4	1	0	2	6	0.6	0	3	-10	4	-6	0	15	0.3					
110728011	2	0.8	0				1	0		2	-2.7	0	0						
110728031	5	0.8	0				1			2	-2.7	0	0						
110729011	4	0.8	0	2	6	0.6	1	3	-10	6	-10	2.2	0						
110738021	1	0.6	0		6	0.1	0	0	-60	2	-2.7	1.5	0						
110739011	1	0.6	0		6	0.1	0	0	-60	2	-2.7	1.5	0						
110740011	1	0.4	0		-2	0.1	0	0		2	-2.7	1.5	0						
110740021	2	0.4	0		-2	0.1	0	0		2	-2.7	1.5	0						
110741011	6	1.3	0		15	0.15	0		-100	3	-6	4	0						
110742011	5	0.8	0.2		5	0.1	0			1	-1.5	0.8	0						
110742021	5	0.8	0.2		-10	0.1	0			1	-1.5	0.8	0						
110743011	1	1	0		-3	0.1	0	0		1	-1.5	1.2	0						
110743021	2	1	0		-2	0.1	0	0		1	-1.5	1.2	0						
110743031	1	1	0		-3	0.1	0	0		1	-1.5	1.2	0						
110743041	1	1	0		-2	0.1	0	0		1	-1.5	1.2	0						
110744011	5	1	0.4		2	0.1	0		-20	2	-0.5	4	0						
110744021	4	1	0	2	6	0.6	0	3	-10	4	-6	0	15	0.3					
110746011	2	0.8	0				1	0		2	-2.7	2.2	0						
