Id	Type	Time	HoverTime	ImmuneHitTime	Speed	MoveTime	OriginType	ImmuneHitValue	Acceleration	HitFlyMoveSpeed	HitFlyMoveAcceleration	HitFlyUpSpeed	HitFlyDownSpeed	Rebound	IgnoreImmuneLevel	KeepBeHitFlyUp	ForceBeHit	ResetBeHitFlyHeight	BeHitFlyHeight
960108011	1	0.3					1	0		1.5	-2	3	0						
960108051	1	0.3					1	0		1.5	-2	3	0						
960108071	3	0.3			5	1	1	1		15	-20	5	0						
960108081	3	0.3			5	1	1	1		15	-20	5	0						
960108091	3	0.3			5	1	1	1		15	-20	5	0						
960108101	3	0.3			5	1	1	1		15	-20	5	0						
960108281	3	1					0	1		15	-6	10	12						
960108321	2	1					0	0		1.5	-2	3	0						
960120611	3	1					0	1		15	-6	10	12						
960120911	3	1					0	1		10	-6	10	12						
960120921	3	2					0	1		15	-6	20	0						
960120971	1	1					0	0		1.5	-2	3	0						
960120981	2	1					0	0		1.5	-2	3	0						
960120991	4	1		2			0	3											
960121191	3	0.1			20	0.4		1	-50	20	-50	5	0						
960121411	2	1					0	0		1.5	-2	3	0						
960121431	3	1					0	1		0	0	30	5	0.2					
960121581	1						0	0		1.5	-2	3	0						
960121591	3	2					0	1		0	0	30	1	10.2					
960121601	2	1					0	0		1.5	-2	3	0						
960121611	1	1					0	0		1.5	-2	3	0						
