Id	Type	Time	HoverTime	ImmuneHitTime	Speed	MoveTime	OriginType	ImmuneHitValue	Acceleration	HitFlyMoveSpeed	HitFlyMoveAcceleration	HitFlyUpSpeed	HitFlyDownSpeed	Rebound	IgnoreImmuneLevel	KeepBeHitFlyUp	ForceBeHit	ResetBeHitFlyHeight	BeHitFlyHeight
130601021	1	1	0				1	0		1.5	-2	3	0						
130602021	2	1	0				1	0		1.5	-2	3	0						
130602031	6	1	0		3	0.1	1		-3	1.5	-2	3	0						
130603021	6	1	0				1			1.5	-2	3	0						
130604031	6	1	0				1			1.5	-2	3	0						
130604141	1	1	0.2				1	0		2	-2.7	2.2	0						
130605021	5	1	0.1		1	0.1	1		0	0	-1	0.1	0						
130605031	5	1	0.05		5	0.15	1		-10	8	-16	0.2	0						
130606021	7	1	0				1			8	-16	4	0						
130607141	5	1	0		3	0.1	1		-3	1.5	-2	3	0						
130608141	5	1	0		3	0.1	1		-3	1.5	-2	3	0						
130609141	5	1	0		3	0.1	1		-3	1.5	-2	3	0						
130610091	5	1	0.1				1			0	-1	0.2	0						
130610101	5	1	0				1			1.5	-2	3	0						
130610111	5	1	0				1			1.5	-2	3	0						
130610121	5	1	0				1			1.5	-2	3	0						
130610131	5	1	0				1			1.5	-2	3	0						
130611091	5	1	0.1				1			0	-1	0.2	0						
130611101	5	1	0				1			1.5	-2	3	0						
130611111	5	1	0				1			1.5	-2	3	0						
130611121	5	1	0				1			1.5	-2	3	0						
130611131	5	1	0				1			1.5	-2	3	0						
130612081	5	1	0.1				1			0	-1	0.2	0						
130612091	5	1	0				1			1.5	-2	3	0						
130612101	5	1	0				1			1.5	-2	3	0						
130612111	5	1	0				1			1.5	-2	3	0						
130612121	5	1	0				1			1.5	-2	3	0						
130613061	1	1	0				1	0		1.5	-2	3	0						
130613081	4	1	0	2	5	0.1	1	3	-5										
130614061	1	1	0				1	0		1.5	-2	3	0						
130614081	4	1	0	2	5	0.1	1	3	-5										
130615061	1	1	0				1	0		1.5	-2	3	0						
130615081	4	1	0	2	5	0.1	1	3	-5										
130618061	3	1	0		3	0.1	1	3	-3	5	-5	6	0				1		
130618081	1	1	0				1	0		1.5	-2	3	0						
130619041	3	1.2	0.15				1	3		1	-1	10	20	0.1			1	1	0.1
130619081	2	1	0		15	0.15	1	0	-10	1.5	-2	3	0						
130619091	2	1	0		15	0.15	1	0	-10	1.5	-2	3	0						
130620151	3	1	0				1	3		3	-3	7	0						
130621021	1	1	0				1	0		1.5	-2	3	0						
130622131	3	1	0				1	3		1	-1	8	0						
130623141	5	1	0		3	0.1	1		-3	1.5	-2	3	0						
130628021	3	1	2				1	3		4	-4	6	0		100	1	1		
130628041	3	1	0				1	3		0	0	-300	300	0.01	100	1	1		
130628231	3	1	0			0.1	1	3		0	0	100	0	0.5	1				
130628281	6	1	0		15	0.1	0			1.5	-2	3	0						
130628411	3	1	0.35				1	3		0	0	3	0		100				
130628421	3	1	0.35				1	3		0	0	5	0		100				
130628451	3	1	0				1	3		0	0	-300	300	0.01					
130629021	3	1	2				1	3		4	-4	6	0		100	1	1		
130629041	3	1	0				1	3		0	0	-300	300	0.01	100	1	1		
130629231	3	1	0			0.1	1	3		0	0	100	0	0.5	1				
130629281	6	1	0		15	0.1	0			1.5	-2	3	0						
130629411	3	1	0.35				1	3		0	0	3	0		100				
130629421	3	1	0.35				1	3		0	0	5	0		100				
130629451	3	1	0				1	3		0	0	-300	300	0.01					
130630031	3	1	0			0.1	1	3		8	-8	5	0	0.5	1				
130630041	3	1	0				1	3		1.5	-2	3	0		100		1		
130630241	3	1	0				1	3		8	-16	6	0	0.01					
