Id	Type	Time	HoverTime	ImmuneHitTime	Speed	MoveTime	OriginType	ImmuneHitValue	Acceleration	HitFlyMoveSpeed	HitFlyMoveAcceleration	HitFlyUpSpeed	HitFlyDownSpeed	Rebound	IgnoreImmuneLevel	KeepBeHitFlyUp	ForceBeHit	ResetBeHitFlyHeight	BeHitFlyHeight
130101011	1	1	0		5	0.1	0	0		0.5	-1.5	1.7	0						
130102011	2	1	0		5	0.1	0	0		0.5	-1.5	1.7	0						
130102021	5	1	0		8	0.15	0		-60	0.5	-1.5	1.7	0						
130103011	6	1	0		8	0.15	0		-60	0.5	-1.5	1.7	0						
130104021	1	1	0		5	0.1	0	0		0.5	-1.5	1.7	0						
130104041	1	1	0				0	0		0.5	-1.5	1.7	0						
130104051	2	1	0				0	0		0.5	-1.5	1.7	0						
130104061	1	1	0				0	0		0.5	-1.5	1.7	0						
130104071	5	1	0		8	0.15	0		-60	0.5	-1.5	1.7	0						
130105011	5	1	0		8	0.15	0		-60	0.5	-1.5	1.7	0						
130106021	1	1	0		5	0.1	0	0		0.5	-1.5	1.7	0						
130107011	2	1	0				1	0		1.5	-2	3	0						
130107031	4	1	0	2			1	3											
130108011	2	1	0				1	0		1.5	-2	3	0						
130108031	4	1	0	2			1	3											
130109011	2	1	0				1	0		1.5	-2	3	0						
130109031	4	1	0	2			1	3											
130110021	1	1	0				1	0		1.5	-2	3	0						
130110041	5	1	0				1			1.5	-2	3	0						
130111021	1	1	0				1	0		1.5	-2	3	0						
130111041	5	1	0				1			1.5	-2	3	0						
130112021	1	1	0				1	0		1.5	-2	3	0						
130112041	5	1	0				1			1.5	-2	3	0						
130113011	5	1	0		8	0.15	1		-60	0.5	-1.5	1.7	0						
130113021	1	1	0				1	0		0.5	-1.5	1.7	0						
130114011	5	1	0		8	0.15	1		-60	0.5	-1.5	1.7	0						
130114021	1	1	0				1	0		0.5	-1.5	1.7	0						
130115011	5	1	0		8	0.15	1		-60	0.5	-1.5	1.7	0						
130115021	1	1	0				1	0		0.5	-1.5	1.7	0						
130120011	2	1	0				1	0		1.5	-2	3	0						
130120031	4	1	0	2			1	3											
130123041	5	1	0		5	0.1	1			0.5	-1.5	1.7	0						
130125011	2	1	0				1	0		1.5	-2	3	0						
130127051	3	1	0.3				1	3		0.5	-1.5	1.7	0						
130127061	3	1	0.3				1	3		0.5	-1.5	1.7	0						
130128051	3	1	0.3				1	3		0.5	-1.5	1.7	0						
130128061	3	1	0.3				1	3		0.5	-1.5	1.7	0						
130131011	2	1	0				1	0		1.5	-2	3	0						
130131031	4	1	0	2			1	3											
130132011	2	1	0				1	0		1.5	-2	3	0						
130132031	4	1	0	2			1	3											
130133011	2	1	0				1	0		1.5	-2	3	0						
130133031	4	1	0	2			1	3											
130134021	1	1	0				1	0		1.5	-2	3	0						
130134041	5	1	0				1			1.5	-2	3	0						
130135021	1	1	0				1	0		1.5	-2	3	0						
130135041	5	1	0				1			1.5	-2	3	0						
130136021	1	1	0				1	0		1.5	-2	3	0						
130136041	5	1	0				1			1.5	-2	3	0						
130137021	4	1	0.3	2	20	0.3	1	3	-7	7	-2	10	0	0.1	99				
130137151	4	1	0.3	2	20	0.3	1	3	-7	7	-2	10	0	0.1	99				
130138021	4	1	0.3	2	20	0.3	1	3	-7	7	-2	10	0	0.1	99				
130138151	4	1	0.3	2	20	0.3	1	3	-7	7	-2	10	0	0.1	99				
130139021	3	3	2.5				1	3		0	0	12	0		99	1	1	1	1
130139091	3	1	0		20	0.3	1	3	-7	7	-2	0	0	0.1	99		1		
130140021	4	1	0.3	2	10	0.3	1	3	-7	3	-2	10	0	0.1	99				
130140151	4	1	0.3	2	10	0.3	1	3	-7	3	-2	10	0	0.1	99				
130141021	3	3	2.5				1	3		0	0	10	0		99	1	1	1	1
130141091	3	1	0		20	0.3	1	3	-7	7	-2	0	0	0.1	99		1		
130142021	3	3	2.5				1	3		0	0	12	0		99	1	1	1	1
130142091	3	1	0		20	0.3	1	3	-7	7	-2	0	0	0.1	99		1		
130143021	3	3	2.5				1	3		0	0	12	0		99	1	1	1	1
130143091	3	1	0		20	0.3	1	3	-7	7	-2	0	0	0.1	99		1		
