Id	Type	Time	HoverTime	ImmuneHitTime	Speed	MoveTime	OriginType	ImmuneHitValue	Acceleration	HitFlyMoveSpeed	HitFlyMoveAcceleration	HitFlyUpSpeed	HitFlyDownSpeed	Rebound	IgnoreImmuneLevel	KeepBeHitFlyUp	ForceBeHit	ResetBeHitFlyHeight	BeHitFlyHeight
420300011	1	1	0				1	0		1.5	-2	3	0						
420300021	1	1	0				1	0		1.5	-2	3	0						
420300031	5	1	0				1			1.5	-2	3	0						
420300041	1	1	0				1	0		1.5	-2	3	0						
420300051	1	1	0				1	0		1.5	-2	3	0						
420302061	1	1	0				1	0		1.5	-2	3	0						
420303061	1	1	0				1	0		1.5	-2	3	0						
420304061	5	1	0				1			1.5	-2	3	0						
420305061	1	1	0				1	0		1.5	-2	3	0						
420306061	1	1	0				1	0		1.5	-2	3	0						
420307061	1	1	0				1	0		1.5	-2	3	0						
420308061	1	1	0				1	0		1.5	-2	3	0						
420309061	5	1	0				1			1.5	-2	3	0						
420310061	1	1	0				1	0		1.5	-2	3	0						
420311061	1	1	0				1	0		1.5	-2	3	0						
420402021	3	1	0				1	3		1.5	-0.5	4	0						
420403021	3	1	0				1	3		1.5	-0.5	4	0						
420404021	3	1	0				1	3		1.5	-0.5	4	0						
420405021	3	1	0				1	3		1.5	-0.5	4	0						
420406021	3	1	0				1	3		1.5	-0.5	4	0						
420407021	3	1	0				1	3		1.5	-0.5	4	0						
420408031	3	1	0				1	3		1.5	-0.5	4	0						
420408041	3	1	0				1	3		1.5	-0.5	4	0						
420409031	3	1	0				1	3		1.5	-0.5	4	0						
420409041	3	1	0				1	3		1.5	-0.5	4	0						
420410031	3	1	0				1	3		1.5	-0.5	4	0						
420410041	3	1	0				1	3		1.5	-0.5	4	0						
420411031	3	1	0				1	3		1.5	-0.5	4	0						
420411041	3	1	0				1	3		1.5	-0.5	4	0						
420412031	3	1	0				1	3		1.5	-0.5	4	0						
420412041	3	1	0				1	3		1.5	-0.5	4	0						
420413031	3	1	0				1	3		1.5	-0.5	4	0						
420413041	3	1	0				1	3		1.5	-0.5	4	0						
