Id	Type	Time	HoverTime	ImmuneHitTime	Speed	MoveTime	OriginType	ImmuneHitValue	Acceleration	HitFlyMoveSpeed	HitFlyMoveAcceleration	HitFlyUpSpeed	HitFlyDownSpeed	Rebound	IgnoreImmuneLevel	KeepBeHitFlyUp	ForceBeHit	ResetBeHitFlyHeight	BeHitFlyHeight
849001041	6	0.6	0				1			1.5	-2	3	0						
849002051	5	0.6	0				1			1.5	-2	3	0						
849003061	3	0.6	0				1	1		15	-10	10	0						
849004051	3	0.6	0				1	1		20	-30	5	0						
849005041	5	0.8	0				1			1.5	-2	3	0						
849005071	3	0.6	0				1	1		20	-30	5	0						
849006041	5	0.6	0				1			1.5	-2	3	0						
849006071	3	0.4	0.2				1	1		0	0	8	0						
849006101	3	0.8	0				1	1		30	-20	20	0						
849007061	2	0.6	0				1	0		1.5	-2	3	0						
849007231	1	0.6	0				1	0		1.5	-2	3	0						
849008041	3	0.6	0				1	1		2	-15	15	0						
849009051	3	0.6	0				1	1		15	-20	5	0						
849011121	5	0.8	0				1			1.5	-2	3	0						
849016021	3	0.6	0				1	1		5	-15	3	0						
849021091	3	0.6	0				1	1		10	-15	5	0						
849022331	1	0.6	0				1	0		1.5	-2	3	0						
849022341	5	1.2	0				1			1.5	-2	3	0						
849022351	1	0.6	0				1	0		1.5	-2	3	0						
849024041	6	0.6	0				1			1.5	-2	3	0						
849025141	1	0.6	0				1	0		1.5	-2	3	0						
849025151	2	0.6	0				1	0		1.5	-2	3	0						
849025161	1	0.6	0				1	0		1.5	-2	3	0						
849025171	2	0.6	0				1	0		1.5	-2	3	0						
849025181	1	0.6	0				1	0		1.5	-2	3	0						
849025191	2	0.6	0				1	0		1.5	-2	3	0						
849025201	1	0.6	0				1	0		1.5	-2	3	0						
849025211	1	0.6	0				1	0		1.5	-2	3	0						
849025221	2	0.6	0				1	0		1.5	-2	3	0						
849025231	1	0.6	0				1	0		1.5	-2	3	0						
849025251	5	1.2	0				1			1.5	-2	3	0						
976301051	3	0.6	0				1	1		10	-15	5	0						
976303031	3	0.6	0				1	1		15	-20	5	0						
976305031	1	0.4	0				1	0		1.5	-2	3	0						
976306031	1	0.4	0				1	0		1.5	-2	3	0						
976308031	3	0.6	0				1	1		15	-20	5	0						
933701021	3	0.5	0.2				1	1		4	-15	12	0						
933702021	3	0.5	0.2				1	1		4	-15	12	0						
933703031	3	0.6	0.2				1	1		8	-15	3	0						
933704021	3	0.6	0.2				1	1		13	-15	3	0						
933705061	4	0.6	0	2	6	0.3	1	3	-5										
933706041	5	0.6	0				1			1.5	-2	3	0						
933707041	3	0.6	0.2				1	1		13	-15	3	0						
933801081	5	0.5	0				1			1.5	-2	3	0						
933802121	5	0.05	0				1			1.5	-2	3	0						
933802131	4	0.05	0	2	4	0.05	1	3	0										
933803071	3	0.5	0				1	1		23	-30	2	0						
933805091	3	0.6	0				1	1		25	-30	2	0						
933805101	3	0.6	0				1	1		15	-20	2	0						
933901081	3	0.6	0				1	1		3	-3	13	0						
933903071	3	0.6	0				1	1		15	-20	2	0						
933905091	3	0.3	0.1				1	1		3	-3	13	0						
933905101	3	0.3	0.1				1	1		3	-3	13	0						
933905111	3	0.3	0.1				1	1		3	-3	13	0						
933905121	3	0.3	0.1				1	1		3	-3	13	0						
