Id	Type	Time	HoverTime	ImmuneHitTime	Speed	MoveTime	OriginType	ImmuneHitValue	Acceleration	HitFlyMoveSpeed	HitFlyMoveAcceleration	HitFlyUpSpeed	HitFlyDownSpeed	Rebound	IgnoreImmuneLevel	KeepBeHitFlyUp	ForceBeHit	ResetBeHitFlyHeight	BeHitFlyHeight
992101011	2	0.8	0				1	0		1.5	-2	3	0						
992102011	2	0.8	0				1	0		1.5	-2	3	0						
992102021	2	0.8	0				1	0		1.5	-2	3	0						
992102031	2	0.8	0				1	0		1.5	-2	3	0						
992103011	2	0.8	0				1	0		1.5	-2	3	0						
992104011	2	0.8	0				1	0		1.5	-2	3	0						
992105011	2	0.8	0				1	0		1.5	-2	3	0						
992105021	2	0.8	0				1	0		1.5	-2	3	0						
992105031	2	0.8	0				1	0		1.5	-2	3	0						
992105041	2	0.8	0				1	0		1.5	-2	3	0						
992105051	2	0.8	0				1	0		1.5	-2	3	0						
992105061	2	0.8	0				1	0		1.5	-2	3	0						
970102011	5	0.3	0		2	0.2	1		-10	1.5	-2	3	0						
970102021	6	0.3	0		2	0.2	1		-10	1.5	-2	3	0						
970103011	2	0.8	0				1	0		1.5	-2	3	0						
970104111	1	0.2	0				1	0		1.5	-2	3	0						
970104121	1	0.2	0				1	0		1.5	-2	3	0						
970104131	1	0.2	0				1	0		1.5	-2	3	0						
970104141	1	0.2	0				1	0		1.5	-2	3	0						
970104151	1	0.2	0				1	0		1.5	-2	3	0						
970202011	5	0.8	0		2	0.2	1		-10	1.5	-2	3	0						
970202021	6	0.8	0		2	0.2	1		-10	1.5	-2	3	0						
970203011	2	0.8	0				1	0		1.5	-2	3	0						
970204111	1	0.2	0				1	0		1.5	-2	3	0						
970204121	1	0.2	0				1	0		1.5	-2	3	0						
970204131	1	0.2	0				1	0		1.5	-2	3	0						
970204141	1	0.2	0				1	0		1.5	-2	3	0						
970204151	1	0.2	0				1	0		1.5	-2	3	0						
992301011	1	0.8	0				1	0		1.5	-2	3	0						
992302011	1	0.8	0				1	0		1.5	-2	3	0						
992304011	4	0.8	0	2	5	1	1	3											
903501011	1	0.8	0		5	0.2	1	0		1.5	-2	3	0						
903506041	1	0.8	0				1	0		1.5	-2	3	0						
903507041	1	0.8	0				1	0		1.5	-2	3	0						
903508041	3	0.5	0		5	1	1	1		15	-20	5	0						
903511011	1	0.8	0		5	0.2	1	0		1.5	-2	3	0						
903520041	1	0.8	0				1	0		1.5	-2	3	0						
201609041	7	0.8	0				1												
201609071	3	0.8	0		2	1	1	1	0	5	-2	50	10						
201609131	6	0.8	0		14	0.15	1		-60	1.5	-2	3	0						
201609491	3	0.8	0		5	0.8	1	1		1.5	-2	3	0						
201609731	5	0.5	0		6	0.1	1			1.5	-2	3	0						
201609741	6	0.5	0		6	0.1	1			1.5	-2	3	0						
201609751	5	0.5	0		6	0.1	1			1.5	-2	3	0						
201609761	3	0.6	0		8	0.5	1	1	2	15	-26	5	0						
201610051	4	0.8	0	2			1	3											
201610081	3	0.2	0				1	1		20	-50	5	0						
201610201	4	0.8	0	2			1	3											
201610321	3	1.5	0		2	1	1	1	0	2	-1	10	5						
