Id	Type	Time	HoverTime	ImmuneHitTime	Speed	MoveTime	OriginType	ImmuneHitValue	Acceleration	HitFlyMoveSpeed	HitFlyMoveAcceleration	HitFlyUpSpeed	HitFlyDownSpeed	Rebound	IgnoreImmuneLevel	KeepBeHitFlyUp	ForceBeHit	ResetBeHitFlyHeight	BeHitFlyHeight
844001041	6	0.6	0				1			1.5	-2	3	0						
844001191	5	0.6	0				1			1.5	-2	3	0						
844001331	3	0.6	0		8	0.5	1	1	-16	1.5	-2	3	0						
844004041	6	0.6	0				1			1.5	-2	3	0						
844005041	6	0.6	0				1			1.5	-2	3	0						
844006031	3	0.6	0				1	1		1.5	-2	3	0						
844007221	2	0.4	0				1	0		1.5	-2	3	0						
844008041	6	0.6	0				1			1.5	-2	3	0						
844008191	5	0.6	0				1			1.5	-2	3	0						
844008331	3	0.6	0		8	0.5	1	1	-16	1.5	-2	3	0						
844009031	4	0.6	0	2	10	0.6	1	3	-15										
844014061	4	0.6	0	2	15	0.6	1	3	-20										
844015031	4	0.6	0	2	10	0.6	1	3	-20										
844016031	5	0.6	0				1			1.5	-2	3	0						
844017051	1	0.6	0				1	0		1.5	-2	3	0						
844018061	2	0.6	0				1	0		1.5	-2	3	0						
844019021	3	0.6	0		10	0.6	1	1	-20	1.5	-2	3	0						
844021031	3	0.6	0				1	1		1.5	-2	3	0						
844022221	5	0.4	0				1			1.5	-2	3	0						
844023221	5	0.4	0				1			1.5	-2	3	0						
844024221	5	0.4	0				1			1.5	-2	3	0						
844025221	5	0.4	0				1			1.5	-2	3	0						
844026221	5	0.4	0				1			1.5	-2	3	0						
844031041	6	0.6	0		8	0.5	1		-16	1.5	-2	3	0						
844031171	5	0.6	0		8	0.5	1		-16	1.5	-2	3	0						
844032031	6	0.6	0				1			1.5	-2	3	0						
844033031	3	0.6	0				1	1		1.5	-2	3	0						
844036031	6	0.6	0				1			1.5	-2	3	0						
844036071	1	0.3	0				1	0		1.5	-2	3	0						
844037031	4	0.6	0	2	12	0.6	1	3	-18										
844037061	4	0.6	0	2	10	0.6	1	3	-15										
844038061	2	0.6	0				1	0		1.5	-2	3	0						
844039051	1	0.6	0				1	0		1.5	-2	3	0						
844044041	6	0.3	0				1			1.5	-2	3	0						
844044511	4	0.6	0	2	30	0.6	1	3	-50										
844046041	6	0.3	0				1			1.5	-2	3	0						
844046391	4	0.6	0	2	30	0.6	1	3	-50										
