Id	Type	Time	HoverTime	ImmuneHitTime	Speed	MoveTime	OriginType	ImmuneHitValue	Acceleration	HitFlyMoveSpeed	HitFlyMoveAcceleration	HitFlyUpSpeed	HitFlyDownSpeed	Rebound	IgnoreImmuneLevel	KeepBeHitFlyUp	ForceBeHit	ResetBeHitFlyHeight	BeHitFlyHeight
991105491	1	0.3	0				0	0		1.5	-2	3	0						
991105521	4	0.8	0	2			1	3											
991105881	1	0.4	0				1	0		1.5	-2	3	0						
903801011	2	0.8	0		2	0.1	1	0		1.5	-2	3	0						
903802011	5	0.7	0				1			1.5	-2	3	0						
903810011	5	0.7	0				1			1.5	-2	3	0						
903810021	6	0.7	0				1			1.5	-2	3	0						
903810031	3	0.5	0				1	1		15	-26	5	0						
903811011	6	0.8	0				1			1.5	-2	3	0						
903811021	2	0.8	0				1	0		1.5	-2	3	0						
903811031	3	0.5	0				1	1		15	-26	5	0						
903812011	6	0.7	0				1			1.5	-2	3	0						
903812021	3	0.5	0				1	1		17	-25	5	0						
903813011	5	0.8	0				1			1.5	-2	3	0						
903813021	6	0.8	0				1			1.5	-2	3	0						
903813031	3	0.5	0				1	1		15	-26	5	0						
903816011	5	0.7	0				1			1.5	-2	3	0						
903816021	6	0.7	0				1			1.5	-2	3	0						
903816031	3	0.5	0				1	1		15	-26	5	0						
903817011	6	0.8	0				1			1.5	-2	3	0						
903817021	2	0.8	0				1	0		1.5	-2	3	0						
903817031	3	0.5	0				1	1		15	-26	5	0						
903818011	6	0.7	0				1			1.5	-2	3	0						
903818021	3	0.5	0				1	1		17	-25	5	0						
903819011	5	0.8	0				1			1.5	-2	3	0						
903819021	6	0.8	0				1			1.5	-2	3	0						
903819031	3	0.5	0				1	1		15	-26	5	0						
903820011	2	0.8	0		2	0.1	1	0		1.5	-2	3	0						
903821011	5	0.7	0				1			1.5	-2	3	0						
903823041	2	0.6	0				1	0		1.5	-2	3	0						
903823051	1	0.8	0				1	0		1.5	-2	3	0						
903832011	5	0.7	0				1			1.5	-2	3	0						
903832021	6	0.7	0				1			1.5	-2	3	0						
903832031	3	0.5	0				1	1		15	-26	5	0						
954701011	2	0.8	0		2	0.1	1	0		1.5	-2	3	0						
954702011	5	0.7	0				1			1.5	-2	3	0						
991308021	5	0.8	0				1			1.5	-2	3	0						
991308041	1	0.8	0				1	0		1.5	-2	3	0						
991308051	2	0.8	0				1	0		1.5	-2	3	0						
991308061	1	0.8	0				1	0		1.5	-2	3	0						
