Id	Type	Time	HoverTime	ImmuneHitTime	Speed	MoveTime	OriginType	ImmuneHitValue	Acceleration	HitFlyMoveSpeed	HitFlyMoveAcceleration	HitFlyUpSpeed	HitFlyDownSpeed	Rebound	IgnoreImmuneLevel	KeepBeHitFlyUp	ForceBeHit	ResetBeHitFlyHeight	BeHitFlyHeight
420702021	1	1	0				1	0		0	-1	1	0						
420703021	1	1	0				1	0		0	-1	1	0						
420704021	1	1	0				1	0		0	-1	1	0						
420705021	1	1	0				1	0		0	-1	1	0						
420706021	1	1	0				1	0		0	-1	1	0						
420707021	5	1	0				1			1.5	-0.5	4	0						
420708021	5	1	0				1			1.5	-0.5	4	0						
420709021	5	1	0				1			0	-1	1	0						
420710021	5	1	0				1			1.5	-0.5	4	0						
420711021	5	1	0				1			1.5	-0.5	4	0						
420802021	1	1	0		10	0.1	1	0	-100	1.5	-2	3	0						
420803021	1	1	0		10	0.1	1	0	-100	1.5	-2	3	0						
420804021	1	1	0		10	0.1	1	0	-100	1.5	-2	3	0						
420805021	1	1	0		10	0.1	1	0	-100	1.5	-2	3	0						
420806021	1	1	0		10	0.1	1	0	-100	1.5	-2	3	0						
420807021	1	1	0		10	0.1	1	0	-100	1.5	-2	3	0						
420808021	1	1	0		10	0.1	1	0	-100	1.5	-2	3	0						
420809021	1	1	0		10	0.1	1	0	-100	1.5	-2	3	0						
420810021	1	1	0		10	0.1	1	0	-100	1.5	-2	3	0						
420811021	1	1	0		10	0.1	1	0	-100	1.5	-2	3	0						
411008021	2	0.3	0				1	0		1.5	-2	3	0						
421002021	2	0.1	0				1	0		1.5	-2	3	0						
421002041	2	0.1	0				1	0		1.5	-2	3	0						
421002051	2	0.1	0				1	0		1.5	-2	3	0						
421002061	2	0.1	0				1	0		1.5	-2	3	0						
421002071	2	0.1	0				1	0		1.5	-2	3	0						
421002081	2	0.1	0				1	0		1.5	-2	3	0						
421002091	2	0.1	0				1	0		1.5	-2	3	0						
421002101	2	0.1	0				1	0		1.5	-2	3	0						
421002111	2	0.1	0				1	0		1.5	-2	3	0						
421003021	2	0.1	0				1	0		1.5	-2	3	0						
421003041	2	0.1	0				1	0		1.5	-2	3	0						
421003051	2	0.1	0				1	0		1.5	-2	3	0						
421003061	2	0.1	0				1	0		1.5	-2	3	0						
421003071	2	0.1	0				1	0		1.5	-2	3	0						
421003081	2	0.1	0				1	0		1.5	-2	3	0						
421003091	2	0.1	0				1	0		1.5	-2	3	0						
421003101	2	0.1	0				1	0		1.5	-2	3	0						
421003111	2	0.1	0				1	0		1.5	-2	3	0						
421004021	2	0.1	0				1	0		1.5	-2	3	0						
421004041	2	0.1	0				1	0		1.5	-2	3	0						
421004051	2	0.1	0				1	0		1.5	-2	3	0						
421004061	2	0.1	0				1	0		1.5	-2	3	0						
421004071	2	0.1	0				1	0		1.5	-2	3	0						
421004081	2	0.1	0				1	0		1.5	-2	3	0						
421004091	2	0.1	0				1	0		1.5	-2	3	0						
421004101	2	0.1	0				1	0		1.5	-2	3	0						
421004111	2	0.1	0				1	0		1.5	-2	3	0						
421005021	2	0.1	0				1	0		1.5	-2	3	0						
421005041	2	0.1	0				1	0		1.5	-2	3	0						
421005051	2	0.1	0				1	0		1.5	-2	3	0						
421005061	2	0.1	0				1	0		1.5	-2	3	0						
421005071	2	0.1	0				1	0		1.5	-2	3	0						
421005081	2	0.1	0				1	0		1.5	-2	3	0						
421005091	2	0.1	0				1	0		1.5	-2	3	0						
421005101	2	0.1	0				1	0		1.5	-2	3	0						
421005111	2	0.1	0				1	0		1.5	-2	3	0						
421006021	2	0.1	0				1	0		1.5	-2	3	0						
421006041	2	0.1	0				1	0		1.5	-2	3	0						
421006051	2	0.1	0				1	0		1.5	-2	3	0						
421006061	2	0.1	0				1	0		1.5	-2	3	0						
421006071	2	0.1	0				1	0		1.5	-2	3	0						
421006081	2	0.1	0				1	0		1.5	-2	3	0						
421006091	2	0.1	0				1	0		1.5	-2	3	0						
421006101	2	0.1	0				1	0		1.5	-2	3	0						
421006111	2	0.1	0				1	0		1.5	-2	3	0						
421007011	2	0.1	0				1	0		1.5	-2	3	0						
421007021	2	0.1	0				1	0		1.5	-2	3	0						
421007041	2	0.1	0				1	0		1.5	-2	3	0						
421007051	2	0.1	0				1	0		1.5	-2	3	0						
421007061	2	0.1	0				1	0		1.5	-2	3	0						
421007071	2	0.1	0				1	0		1.5	-2	3	0						
421007081	2	0.1	0				1	0		1.5	-2	3	0						
421007091	2	0.1	0				1	0		1.5	-2	3	0						
421007101	2	0.1	0				1	0		1.5	-2	3	0						
421008011	2	0.1	0				1	0		1.5	-2	3	0						
421008021	2	0.1	0				1	0		1.5	-2	3	0						
421008041	2	0.1	0				1	0		1.5	-2	3	0						
421008051	2	0.1	0				1	0		1.5	-2	3	0						
421008061	2	0.1	0				1	0		1.5	-2	3	0						
