Id	Type	Time	HoverTime	ImmuneHitTime	Speed	MoveTime	OriginType	ImmuneHitValue	Acceleration	HitFlyMoveSpeed	HitFlyMoveAcceleration	HitFlyUpSpeed	HitFlyDownSpeed	Rebound	IgnoreImmuneLevel	KeepBeHitFlyUp	ForceBeHit	ResetBeHitFlyHeight	BeHitFlyHeight
102401021	2	1	0				1	0		1.5	-2	3	0						
102402021	2	1	0		10	0.1	1	0		1.5	-2	3	0						
102403021	1	1	0.1				1	0		2	-2.7	0.6	0						
102403031	2	1	0.1				1	0		2	-2.7	0.8	0						
102403041	6	1	0.5		15	0.1	1			3	-1	2	0						
102404011	5	1	0		15	0.1	1			1.5	-2	3	0						
102404021	1	1	0.15		5	0.1	1	0		2	-2.7	-0.8	0						
102404031	2	1	0.15		5	0.1	1	0		2	-2.7	-0.8	0						
102405021	6	1	0.15				1			1.5	-2	3	0						
102405031	3	1	0.15		5	0.1	1	3		1	0	4	0						
102405041	7	1	0		10	0.1	1			2	0	0	100						
102406031	5	1	0		8	0.1	1			1.5	-2	3	0						
102406071	1	1	0				1	0		1.5	-2	3	0						
102407031	6	1	0				1			1.5	-2	3	0						
102407041	5	1	0		12	0.15	1			1.5	-2	3	0						
102407091	1	1	0				1	0		1.5	-2	3	0						
102407101	2	1	0				1	0		1.5	-2	3	0						
102408031	1	1	0				1	0		1.5	-2	3	0						
102408041	2	1	0				1	0		1.5	-2	3	0						
102408051	1	1	0				1	0		1.5	-2	3	0						
102408111	1	1	0				1	0		1.5	-2	3	0						
102408121	2	1	0				1	0		1.5	-2	3	0						
102408131	1	1	0				1	0		1.5	-2	3	0						
102409041	6	1	0		5	0.1	1			1.5	-2	3	0						
102410021	3	1	0				1	3		0	0	4	0				1	1	0.4
102410041	3	1	0		20	0.05	1	3	0	6	-3	0	50	0.12			1		
102411051	1	1	0				1	0		1.5	-2	3	0						
102411061	2	1	0				1	0		1.5	-2	3	0						
102412051	1	1	0				1	0		1.5	-2	3	0						
102412061	2	1	0				1	0		1.5	-2	3	0						
102413101	5	1	0				1			0	-1	0.3	1						
102413111	2	1	0				1	0		0	-1	0.1	1						
102413121	1	1	0				1	0		0	-1	0.3	1						
102413131	2	1	0				1	0		0	-1	0.1	1						
