Id	Type	Time	HoverTime	ImmuneHitTime	Speed	MoveTime	OriginType	ImmuneHitValue	Acceleration	HitFlyMoveSpeed	HitFlyMoveAcceleration	HitFlyUpSpeed	HitFlyDownSpeed	Rebound	IgnoreImmuneLevel	KeepBeHitFlyUp	ForceBeHit	ResetBeHitFlyHeight	BeHitFlyHeight
110901011	1	1	0		3	0.1	1	0	-6	1.5	-2	3	0						
110902011	2	1	0		6	0.1	1	0	-10	1.5	-2	3	0						
110903011	4	1	0	2	2	0.2	1	3	-40										
110904011	1	1	0		3	0.1	1	0	-6	1.5	-2	3	0						
110904021	2	1	0		3	0.1	1	0	-6	1.5	-2	3	0						
110905011	3	1	0		12	0.1	1	3	-70	6	-9	5	1						
110906011	1	1	0		3	0.1	1	0	-6	1	-2	3.2	0						
110906021	1	1	0		3	0.1	1	0	-6	1	-2	3.8	0						
110906031	1	1	0.1		3	0.1	1	0	-6	1	-2	4	0						
110907011	6	1	0		14	0.15	1		-60	12	-24	2	0						
110908011	5	1	0				1			5	-10	2	0						
110909011	5	1	0				1			5	-10	2	0						
110910011	5	1	0				1			5	-10	2	0						
110911021	1	1	0				1	0		1.5	-2	3	0						
110912021	1	1	0				1	0		1.5	-2	3	0						
110913021	1	1	0				1	0		1.5	-2	3	0						
110914011	5	1	0		26	0.1	1		-70	1.5	-2	3	0						
110915011	5	1	0		26	0.1	1		-70	1.5	-2	3	0						
110916011	5	1	0		26	0.1	1		-70	1.5	-2	3	0						
110917011	1	1	0				1	0		1.5	-2	3	0						
110923011	6	1	0		14	0.15	1		-60	1.5	-2	3	0						
110924011	6	1	0		14	0.15	1		-60	1.5	-2	3	0						
110925011	1	1	0		3	0.1	1	0	-6	1.5	-2	3	0						
110926011	6	1	0		14	0.15	1		-60	1.5	-2	3	0						
110928011	4	1	0	2	2	0.2	1	3	-40										
110930011	5	1	0		26	0.1	1		-70	1.5	-2	3	0						
