Id	Type	Time	HoverTime	ImmuneHitTime	Speed	MoveTime	OriginType	ImmuneHitValue	Acceleration	HitFlyMoveSpeed	HitFlyMoveAcceleration	HitFlyUpSpeed	HitFlyDownSpeed	Rebound	IgnoreImmuneLevel	KeepBeHitFlyUp	ForceBeHit	ResetBeHitFlyHeight	BeHitFlyHeight
847001021	1	0.4	0				1	0		8	-15	5	0						
847002021	2	0.4	0				1	0		8	-15	5	0						
847002031	1	0.4	0				1	0		8	-15	5	0						
847003021	3	0.4	0				1	1		8	-15	5	0						
847005061	4	0.4	0	2			1	3		8	-15	5	0						
847005081	2	0.2	0				1	0		8	-15	5	0						
847005091	1	0.2	0				1	0		8	-15	5	0						
847005101	2	0.2	0				1	0		8	-15	5	0						
847005111	1	0.2	0				1	0		8	-15	5	0						
847005161	2	0.2	0				1	0		8	-15	5	0						
847005171	1	0.2	0				1	0		8	-15	5	0						
847005191	2	0.2	0				1	0		8	-15	5	0						
847005201	1	0.2	0				1	0		8	-15	5	0						
847006011	2	0.6	0				1	0		8	-15	5	0						
847006071	2	0.6	0				1	0		8	-15	5	0						
847009011	3	0.6	0				1	1		8	-15	5	0						
847010011	3	0.6	0		20	0.2	1	1	-100	8	-15	5	0						
847011011	3	0.6	0		20	0.2	1	1	-100	8	-15	5	0						
847016011	2	0.6	0				1	0		8	-15	5	0						
847016021	2	0.6	0				1	0		8	-15	5	0						
847017011	2	0.6	0				1	0		8	-15	5	0						
847017021	2	0.6	0				1	0		8	-15	5	0						
847019021	1	0.4	0				1	0		8	-15	5	0						
847020021	2	0.4	0				1	0		8	-15	5	0						
847020031	1	0.4	0				1	0		8	-15	5	0						
847021011	2	0.6	0				1	0		8	-15	5	0						
847022031	3	0.6	0		20	0.2	1	1	-100	8	-15	5	0						
847023011	3	0.6	0		20	0.2	1	1	-100	8	-15	5	0						
847024011	3	0.6	0		20	0.2	1	1	-100	8	-15	5	0						
847601021	1	0.4	0				1	0		8	-15	5	0						
847602021	2	0.4	0				1	0		8	-15	5	0						
847602031	1	0.4	0				1	0		8	-15	5	0						
847603021	3	0.4	0				1	1		8	-15	5	0						
847605061	4	0.4	0	2			1	3		8	-15	5	0						
847605081	2	0.2	0				1	0		8	-15	5	0						
847605091	1	0.2	0				1	0		8	-15	5	0						
847605101	2	0.2	0				1	0		8	-15	5	0						
847605111	1	0.2	0				1	0		8	-15	5	0						
847605161	2	0.2	0				1	0		8	-15	5	0						
847605171	1	0.2	0				1	0		8	-15	5	0						
847605191	2	0.2	0				1	0		8	-15	5	0						
847605201	1	0.2	0				1	0		8	-15	5	0						
847606011	2	0.6	0				1	0		8	-15	5	0						
847606071	2	0.6	0				1	0		8	-15	5	0						
847609011	3	0.6	0				1	1		8	-15	5	0						
