Id	Type	Time	HoverTime	ImmuneHitTime	Speed	MoveTime	OriginType	ImmuneHitValue	Acceleration	HitFlyMoveSpeed	HitFlyMoveAcceleration	HitFlyUpSpeed	HitFlyDownSpeed	Rebound	IgnoreImmuneLevel	KeepBeHitFlyUp	ForceBeHit	ResetBeHitFlyHeight	BeHitFlyHeight
110101011	2	1	0				0	0		2	-2.7	3.2	0						
110102011	1	1	0				0	0		2	-2.7	2.2	0						
110102021	2	1	0				0	0		2	-2.7	2.8	0						
110103011	1	1	0				0	0		2	-2.7	2.2	0						
110103021	2	1	0				0	0		2	-2.7	2.8	0						
110104011	1	1	0.1				0	0		1	-2	1	0						
110104021	2	1	0.1				0	0		1	-2	1	0						
110104031	1	1	0.1				0	0		2	-2.7	2.8	0						
110105011	1	1	0.1				0	0		1	-2	1	0						
110105021	2	1	0.1				1	0		1	-2	1	0						
110105031	1	1	0.1				1	0		1	-2	1	0						
110105041	2	1	0.2				1	0		2	-2.7	4.5	2						
110106011	5	1	0				0			6	-8	1	1						
110106021	6	1	0				0			6	-8	1	1						
110107011	1	1	0.1				0	0		1.5	-2	0.2	2						
110107021	2	1	0.1				0	0		1.5	-2	0.2	2						
110107031	1	1	0.1				0	0		1.5	-2	0.2	2						
110107041	2	1	0.1				0	0		1.5	-2	0.2	2						
110107051	1	1	0.1				0	0		1.5	-2	0.2	2						
110107061	2	1	0.1				0	0		1.5	-2	0.2	2						
110107071	1	1	0.1				0	0		1.5	-2	0.2	2						
110107081	2	1	0.1				0	0		1.5	-2	0.2	2						
110107091	1	1	0.1				0	0		1.5	-2	0.2	2						
110107101	2	1	0.1				0	0		1.5	-2	0.2	2						
110107111	1	1	0.1				0	0		1.5	-2	0.2	2						
110107121	2	1	0.1				0	0		1.5	-2	0.2	2						
110107131	1	1	0.1				0	0		1.5	-2	0.2	2						
110107141	2	1	0.1				0	0		1.5	-2	0.2	2						
110107151	1	1	0.1				0	0		1.5	-2	0.2	2						
110107161	2	1	0.1				0	0		1.5	-2	0.2	2						
110107171	1	1	0.1				0	0		1.5	-2	0.2	2						
110107181	2	1	0.1				0	0		1.5	-2	0.2	2						
110107191	1	1	0.1				0	0		1.5	-2	0.2	2						
110107201	2	1	0.1				0	0		1.5	-2	0.2	2						
110108011	1	1	0.1				0	0		1.5	-2	0.2	2						
110108021	2	1	0.1				0	0		1.5	-2	0.2	2						
110108031	1	1	0.1				0	0		1.5	-2	0.2	2						
110108041	2	1	0.1				0	0		1.5	-2	0.2	2						
110108051	1	1	0.1				0	0		1.5	-2	0.2	2						
110108061	2	1	0.1				0	0		1.5	-2	0.2	2						
110108071	1	1	0.1				0	0		1.5	-2	0.2	2						
110108081	2	1	0.1				0	0		1.5	-2	0.2	2						
110108091	1	1	0.1				0	0		1.5	-2	0.2	2						
110108101	2	1	0.1				0	0		1.5	-2	0.2	2						
110108111	1	1	0.1				0	0		1.5	-2	0.2	2						
110108121	2	1	0.1				0	0		1.5	-2	0.2	2						
110108131	1	1	0.1				0	0		1.5	-2	0.2	2						
110108141	2	1	0.1				0	0		1.5	-2	0.2	2						
110108151	1	1	0.1				0	0		1.5	-2	0.2	2						
110108161	2	1	0.1				0	0		1.5	-2	0.2	2						
110108171	1	1	0.1				0	0		1.5	-2	0.2	2						
110108181	2	1	0.1				0	0		1.5	-2	0.2	2						
110108191	1	1	0.1				0	0		1.5	-2	0.2	2						
110108201	2	1	0.1				0	0		1.5	-2	0.2	2						
110109011	1	1	0.1				0	0		1.5	-2	0.2	2						
110109021	2	1	0.1				0	0		1.5	-2	0.2	2						
110109031	1	1	0.1				0	0		1.5	-2	0.2	2						
110109041	2	1	0.1				0	0		1.5	-2	0.2	2						
110109051	1	1	0.1				0	0		1.5	-2	0.2	2						
110109061	2	1	0.1				0	0		1.5	-2	0.2	2						
110109071	1	1	0.1				0	0		1.5	-2	0.2	2						
110109081	2	1	0.1				0	0		1.5	-2	0.2	2						
110109091	1	1	0.1				0	0		1.5	-2	0.2	2						
110109101	2	1	0.1				0	0		1.5	-2	0.2	2						
110109111	1	1	0.1				0	0		1.5	-2	0.2	2						
110109121	2	1	0.1				0	0		1.5	-2	0.2	2						
110109131	1	1	0.1				0	0		1.5	-2	0.2	2						
110109141	2	1	0.1				0	0		1.5	-2	0.2	2						
110109151	1	1	0.1				0	0		1.5	-2	0.2	2						
110109161	2	1	0.1				0	0		1.5	-2	0.2	2						
110109171	1	1	0.1				0	0		1.5	-2	0.2	2						
110109181	2	1	0.1				0	0		1.5	-2	0.2	2						
110109191	1	1	0.1				0	0		1.5	-2	0.2	2						
110109201	2	1	0.1				0	0		1.5	-2	0.2	2						
110110011	5	1	0.3		15	0.1	0		-50	4	-6	1	3						
110111011	5	1	0.3		15	0.1	0		-50	4	-6	1	3						
110112011	5	1	0.3		15	0.1	0		-50	4	-6	1	3						
110113011	5	1	0.3				1			2	-2	1	3						
110113021	5	1	0.3				1			2	-2	1	3						
110113031	5	1	0.3				1			2	-2	1	3						
110113041	5	1	0.3				1			2	-2	1	3						
110113051	5	1	0.3				1			2	-2	1	3						
110114011	5	1	0.3				1			2	-2	1	3						
110114021	5	1	0.3				1			2	-2	1	3						
110114031	5	1	0.3				1			2	-2	1	3						
110114041	5	1	0.3				1			2	-2	1	3						
110114051	5	1	0.3				1			2	-2	1	3						
110115011	5	1	0.3				1			2	-2	1	3						
110115021	5	1	0.3				1			2	-2	1	3						
110115031	5	1	0.3				1			2	-2	1	3						
110115041	5	1	0.3				1			2	-2	1	3						
110115051	5	1	0.3				1			2	-2	1	3						
110116011	1	1	0				1	0		0	1	0	0						
110116021	1	1	0				1	0		0	1	0	0						
110116041	1	1	0				1	0		0	1	0	0						
110116061	6	1	0				1			4	-6	4	0						
110120011	5	1	0.2				1			2	-2	1.2	0						
110123061	2	1	0				0	0		2	-2	0.5	2						
110123071	2	1	0				0	0		2	-2	0.6	3						
110123081	2	1	0				0	0		2	-2	0.7	4						
110123091	2	1	0				0	0		4	-4	3	1						
101701011	2	1	0		5	0.05	1	0		2	-2.7	2.7	0						
101702011	1	1	0.1		5	0.05	1	0		2	-2.7	1.8	1						
101703011	1	1	0		5	0.05	1	0		1.5	-2	1.8	0						
101703021	1	1	0				1	0		1.5	-2	1.8	0						
101703031	5	1	0				1			4	-4	3.4	0						
101704011	2	1	0.1				1	0		1.5	-2	1.2	0						
101704021	2	1	0.1				1	0		1.5	-2	1.2	0						
101704031	2	1	0.1				1	0		1.5	-2	1.2	0						
101704041	2	1	0.1				1	0		1.5	-2	1.2	0						
101704051	6	1	0.1		12	0.15	1		-40	15	-30	0	2						
101705011	2	1	0		2	0.1	1	0		2	-2.7	3.6	0						
101705021	4	1	0	2	3	0.1	1	3		2	-2.7	0	100						
101706011	2	1	0		2	0.1	1	0		2	-2.7	3.6	0						
101706021	4	1	0	2	3	0.1	1	3		2	-2.7	0	100						
101707011	2	1	0		2	0.1	1	0		2	-2.7	3.6	0						
101707021	4	1	0	2	3	0.1	1	3		2	-2.7	0	100						
101708071	1	1	0.1				1	0		0	-1	0.2	0						
101708081	2	1	0.1				1	0		0	-1	0.2	0						
101708091	1	1	0.1				1	0		0	-1	0.2	0						
101708101	2	1	0.1				1	0		0	-1	0.2	0						
101708111	1	1	0.1				1	0		0	-1	0.2	0						
101708121	2	1	0.1				1	0		0	-1	0.2	0						
101709061	1	1	0.1				1	0		0	-1	0.2	0						
101709071	2	1	0.1				1	0		0	-1	0.2	0						
101709081	1	1	0.1				1	0		0	-1	0.2	0						
101709091	2	1	0.1				1	0		0	-1	0.2	0						
101709101	1	1	0.1				1	0		0	-1	0.2	0						
101709111	2	1	0.1				1	0		0	-1	0.2	0						
101710061	1	1	0.1				1	0		0	-1	0.2	0						
101710071	2	1	0.1				1	0		0	-1	0.2	0						
101710081	1	1	0.1				1	0		0	-1	0.2	0						
101710091	2	1	0.1				1	0		0	-1	0.2	0						
101710101	1	1	0.1				1	0		0	-1	0.2	0						
101710111	2	1	0.1				1	0		0	-1	0.2	0						
101711011	6	1	0				1			1.5	-2	3	0						
101711021	3	1	0				1	3		1.5	-2	5.3	0						
101711031	1	1	0.1				1	0		1	-3	1.5	0						
101711041	1	1	0.1				1	0		1	-3	1.5	0						
101711051	1	1	0.1				1	0		1	-3	1.5	0						
101711061	1	1	0.1				1	0		1	-3	1.5	0						
101712011	6	1	0				1			1.5	-2	3	0						
101712021	3	1	0				1	3		1.5	-2	5.3	0						
101712031	1	1	0.1				1	0		1	-3	1.5	0						
101712041	1	1	0.1				1	0		1	-3	1.5	0						
101712051	1	1	0.1				1	0		1	-3	1.5	0						
101712061	1	1	0.1				1	0		1	-3	1.5	0						
101713011	6	1	0				1			1.5	-2	3	0						
101713021	3	1	0				1	3		1.5	-2	5.3	0						
101713031	1	1	0.1				1	0		1	-3	1.5	0						
101713041	1	1	0.1				1	0		1	-3	1.5	0						
101713051	1	1	0.1				1	0		1	-3	1.5	0						
101713061	1	1	0.1				1	0		1	-3	1.5	0						
101715011	2	1	0		2	0.1	1	0		2	-2.7	3	0						
101715021	4	1	0	2	3	0.1	1	3		2	-2.7	0	20						
101716011	1	1	0				1	0		2	-2	0.05	2						
101719091	1	1	0				1	0		0	-1	0	100						
101723011	2	1	0		2	0.1	1	0		2	-2.7	2.7	0						
101724011	1	1	0.1		2	0.1	1	0		2	-2.7	1.8	1						
101725011	1	1	0		3	0.1	1	0		1.5	-2	1.8	0						
101725021	1	1	0				1	0		1.5	-2	1.8	0						
101725031	5	1	0				1			4	-4	3.4	0						
101726011	2	1	0.1				1	0		1.5	-2	1.2	0						
101726021	2	1	0.1				1	0		1.5	-2	1.2	0						
101726031	2	1	0.1				1	0		1.5	-2	1.2	0						
101726041	2	1	0.1				1	0		1.5	-2	1.2	0						
101726051	6	1	0.1		12	0.15	1		-40	15	-30	0	2						
101727011	2	1	0		2	0.1	1	0		2	-2.7	3.6	0						
101727021	4	1	0	2	3	0.1	1	3		2	-2.7	0	100						
101728011	2	1	0		2	0.1	1	0		2	-2.7	3.6	0						
101728021	4	1	0	2	3	0.1	1	3		2	-2.7	0	100						
101729011	2	1	0		2	0.1	1	0		2	-2.7	3.6	0						
101729021	4	1	0	2	3	0.1	1	3		2	-2.7	0	100						
101730011	6	1	0				1			1.5	-2	3	0						
101730021	3	1	0				1	3		1.5	-2	5.3	0						
101730031	1	1	0.1				1	0		1	-3	1.5	0						
101730041	1	1	0.1				1	0		1	-3	1.5	0						
101730051	1	1	0.1				1	0		1	-3	1.5	0						
101730061	1	1	0.1				1	0		1	-3	1.5	0						
101731011	6	1	0				1			1.5	-2	3	0						
101731021	3	1	0				1	3		1.5	-2	5.3	0						
101731031	1	1	0.1				1	0		1	-3	1.5	0						
101731041	1	1	0.1				1	0		1	-3	1.5	0						
101731051	1	1	0.1				1	0		1	-3	1.5	0						
101731061	1	1	0.1				1	0		1	-3	1.5	0						
101732011	6	1	0				1			1.5	-2	3	0						
101732021	3	1	0				1	3		1.5	-2	5.3	0						
101732031	1	1	0.1				1	0		1	-3	1.5	0						
101732041	1	1	0.1				1	0		1	-3	1.5	0						
101732051	1	1	0.1				1	0		1	-3	1.5	0						
101732061	1	1	0.1				1	0		1	-3	1.5	0						
101733011	2	1	0		5	0.1	1	0		2	-2.7	3	0						
101734011	2	1	0		5	0.1	1	0		2	-2.7	3	0						
111701011	1	1	0				0	0		1.5	-2	1	0						
111702011	1	1	0				0	0		1.5	-2	1	0						
111703011	1	1	0				0	0		1.5	-2	1	0						
111704021	1	1	0				0	0		1.5	-2	1	0						
111705021	1	1	0				0	0		1.5	-2	1	0						
111706021	1	1	0				0	0		1.5	-2	1	0						
111709011	1	1	0				0	0		1.5	-2	1	0						
111710011	1	1	0				0	0		1.5	-2	1	0						
111711011	1	1	0				0	0		1.5	-2	1	0						
111712021	1	1	0				0	0		1.5	-2	1	0						
111713021	1	1	0				0	0		1.5	-2	1	0						
111714021	1	1	0				0	0		1.5	-2	1	0						
