Id	AttribId	PromotedId	Kind	Type	Name	MoveUseFaceDir	HasRunTilt	HasSquatState	AttribType	SquatMotionOffset	ModelId	BaseHeight	ColliderType	PolygonId	BodyRadius	CameraCollideRadius	HitRadius	IgnoreCollisionToNpc	IgnoreCollisionFromNpc	ModelScale	OffsetScale	EffectScale	MissileScale	UiResId	BossHp	HpWdigetCount	HpWidgetHeight	HpWidgetType	RollCharHeight	LieOnFloorTime	StandUpTailTime	StandUpImmuneHitTime	MaxHitValue	BeHitInterval	ImmuneHitLevel	Ball	RandomBall	AttackSkillId	DodgeSkillId	CatchType	NoThreat	NotToThreatTarget	DeathTime	HasRunToStand	HasRunStart	HasStandTransition	WalkMotionOffset	RunMotionOffset	HasSprintState	SprintMotionOffset	HasSprintTilt	HasSprintToStand	CollisionPriority	ForceSqueezeOut	UseShadowMesh	ShadowQuadScale	DisableMotionRotation	DeathMagic[1]	DeathMagic[2]	DeathMagic[3]	DeathMagic[4]	RobotBornMagic[1]	BornMagic[1]	BornMagic[2]	BornMagic[3]	BornMagic[4]	BornMagic[5]	BornMagic[6]	BornMagic[7]	BornMagic[8]	BornMagic[9]	BornMagic[10]	BornMagic[11]	BornMagic[12]	SkillId[1]	SkillId[2]	SkillId[3]	SkillId[4]	SkillId[5]	SkillId[6]	SkillId[7]	SkillId[8]	SkillId[9]	SkillId[10]	SkillId[11]	SkillId[12]	SkillId[13]	SkillId[14]	SkillId[15]	SkillId[16]	SkillId[17]	SkillId[18]	SkillId[19]	SkillId[20]	SkillId[21]	SkillId[22]	SkillId[23]	SkillId[24]	SkillId[25]	SkillId[26]	SkillId[27]	SkillId[28]	SkillId[29]	SkillId[30]	SkillId[31]	SkillId[32]	SkillId[33]	SkillId[34]	SkillId[35]	SkillId[36]	SkillId[37]	SkillId[38]	SkillId[39]	SkillId[40]	SkillId[41]	SkillId[42]	SkillId[43]	SkillId[44]	SkillId[45]	SkillId[46]	SkillId[47]	SkillId[48]	SkillId[49]	SkillId[50]	SkillId[51]	SkillId[52]	SkillId[53]	SkillId[54]	SkillId[55]	SkillId[56]	SkillId[57]	SkillId[58]	SkillId[59]	SkillId[60]	SkillId[61]	SkillId[62]	SkillId[63]	SkillId[64]	SkillId[65]	SkillId[66]	SkillId[67]	SkillId[68]	SkillId[69]	SkillId[70]	SkillId[71]	SkillId[72]	SkillId[73]	SkillId[74]	SkillId[75]	SkillId[76]	SkillId[77]	SkillId[78]	SkillId[79]	SkillId[80]	SkillId[81]	SkillId[82]	SkillId[83]	SkillId[84]	SkillId[85]	SkillId[86]	SkillId[87]	SkillId[88]	SkillId[89]	SkillId[90]	SkillId[91]	SkillId[92]	SkillId[93]	SkillId[94]	SkillId[95]	SkillId[96]	SkillId[97]	SkillId[98]	SkillId[99]	SkillId[100]
99110	10		2	2	2-Year Anniversary Board - Tree 1				0		Mt1BoardTreeMd0001		1		1	1	0.8	1	1	3.5	5	1			0	5	0.8	2	0	0		99999									1	1	0										3			1								100018	100019	700027	710195	700501	744162																																																																																																									
99111	10		2	2	2-Year Anniversary Board - Tree 2				0		Mt1BoardTreeMd0002		1		1	1	0.8	1	1	3.5	5	1			0	5	0.8	2	0	0		99999									1	1	0										3			1								100018	100019	700027	710195	700501	744162																																																																																																									
99112	10		2	2	2-Year Anniversary Board - Barrel 1				0		Mt1BoardBarrelMd0001		1		1	1	0.8	1	1	3	5	1			0	5	0.8	2	0	0		99999									1	1	0										3			1								100018	100019	700027	710195	700501	744162																																																																																																									
99113	10		2	2	2-Year Anniversary Board - Barrel 2				0		Mt1BoardBarrelMd0002		1		1	1	0.8	1	1	3	5	1			0	5	0.8	2	0	0		99999									1	1	0										3			1								100018	100019	700027	710195	700501	744162																																																																																																									
99114	10		2	2	2-Year Anniversary Board - Broken Barrel 1				0		Mt1BoardBrokenBarrelMd0001		1		1	1	0.8	1	1	3	5	1			0	5	0.8	2	0	0		99999									1	1	0										3			1								100018	100019	700027	710195	700501	744162																																																																																																									
99115	10		2	2	2-Year Anniversary Board - Broken Barrel 2				0		Mt1BoardBrokenBarrelMd0002		1		1	1	0.8	1	1	3	5	1			0	5	0.8	2	0	0		99999									1	1	0										3			1								100018	100019	700027	710195	700501	744162																																																																																																									
99116	10		2	2	2-Year Anniversary Board - Broken Board				0		Mt1BoardBrokenBoardMd0001		1		1	1	0.8	1	1	5	5	1			0	5	0.8	2	0	0		99999									1	1	0										3			1								100018	100019	700027	710195	700501	744162																																																																																																									
99117	10		2	2	2-Year Anniversary Board - Box 1				0		Mt1BoardBoxMd0001		1		1	1	0.8	1	1	4	5	1			0	5	0.8	2	0	0		99999									1	1	0										3			1								100018	100019	700027	710195	700501	744162																																																																																																									
99118	10		2	2	2-Year Anniversary Board - Box 2				0		Mt1BoardBoxMd0002		1		1	1	0.8	1	1	4	5	1			0	5	0.8	2	0	0		99999									1	1	0										3			1								100018	100019	700027	710195	700501	744162																																																																																																									
99119	10		2	2	2-Year Anniversary Board - Straw				0		Mt1BoardStrawMd0001		1		1	1	0.8	1	1	4	5	1			0	5	0.8	2	0	0		99999									1	1	0										3			1								100018	100019	700027	710195	700501	744162																																																																																																									
99120	10		2	2	2-Year Anniversary Board - Carriage				0		Mt1BoardCarriageMd0001		2	99120	1	1	0.8	1		1	5	1			0	5	0.8	2	0	0		99999									1	1	0										3	0		1								100018	100019	700027	710195	700501																																																																																																										
99121	10		2	2	2-Year Anniversary Board - Deadwood				0		Mt1BoardBranchMd0001		1		1	1	0.8	1	1	4	5	1			0	5	0.8	2	0	0		99999									1	1	0										3			1								100018	100019	700027	710195	700501	744162																																																																																																									
99122	10		2	2	2-Year Anniversary Board - Keel				0		Mt1BoardBoneMd0001		1		1	1	0.8	1	1	3	5	1			0	5	0.8	2	0	0		99999									1	1	0										3			1								100018	100019	700027	710195	700501	744162																																																																																																									
99123	10		2	2	2-Year Anniversary Board - Brick Wall				0		Mt1BoardWallMd0001		1		1	1	0.8	1	1	0.8	5	1			0	5	0.8	2	0	0		99999									1	1	0										3			1								100018	100019	700027	710195	700501	744162																																																																																																									
99124	10		2	2	2-Year Anniversary - Portal				0		Mt1PortalMd0001		2	99124	1	1	0.8	1		1	5	1			0	5	0.8	2	0	0		99999									1	1	0										3	0		1								100018	100019	700027	710195	700501																																																																																																										
