Role	Animation	Layer	TotalFrame	TailLength	OffsetX[1]	OffsetZ[1]	Cos[1]	Sin[1]	OffsetX[2]	OffsetZ[2]	Cos[2]	Sin[2]	OffsetX[3]	OffsetZ[3]	Cos[3]	Sin[3]	OffsetX[4]	OffsetZ[4]	Cos[4]	Sin[4]	OffsetX[5]	OffsetZ[5]	Cos[5]	Sin[5]	OffsetX[6]	OffsetZ[6]	Cos[6]	Sin[6]	OffsetX[7]	OffsetZ[7]	Cos[7]	Sin[7]	OffsetX[8]	OffsetZ[8]	Cos[8]	Sin[8]	OffsetX[9]	OffsetZ[9]	Cos[9]	Sin[9]	OffsetX[10]	OffsetZ[10]	Cos[10]	Sin[10]	OffsetX[11]	OffsetZ[11]	Cos[11]	Sin[11]	OffsetX[12]	OffsetZ[12]	Cos[12]	Sin[12]	OffsetX[13]	OffsetZ[13]	Cos[13]	Sin[13]	OffsetX[14]	OffsetZ[14]	Cos[14]	Sin[14]	OffsetX[15]	OffsetZ[15]	Cos[15]	Sin[15]	OffsetX[16]	OffsetZ[16]	Cos[16]	Sin[16]	OffsetX[17]	OffsetZ[17]	Cos[17]	Sin[17]	OffsetX[18]	OffsetZ[18]	Cos[18]	Sin[18]	OffsetX[19]	OffsetZ[19]	Cos[19]	Sin[19]	OffsetX[20]	OffsetZ[20]	Cos[20]	Sin[20]	OffsetX[21]	OffsetZ[21]	Cos[21]	Sin[21]	OffsetX[22]	OffsetZ[22]	Cos[22]	Sin[22]	OffsetX[23]	OffsetZ[23]	Cos[23]	Sin[23]	OffsetX[24]	OffsetZ[24]	Cos[24]	Sin[24]	OffsetX[25]	OffsetZ[25]	Cos[25]	Sin[25]	OffsetX[26]	OffsetZ[26]	Cos[26]	Sin[26]	OffsetX[27]	OffsetZ[27]	Cos[27]	Sin[27]	OffsetX[28]	OffsetZ[28]	Cos[28]	Sin[28]	OffsetX[29]	OffsetZ[29]	Cos[29]	Sin[29]	OffsetX[30]	OffsetZ[30]	Cos[30]	Sin[30]	OffsetX[31]	OffsetZ[31]	Cos[31]	Sin[31]	OffsetX[32]	OffsetZ[32]	Cos[32]	Sin[32]	OffsetX[33]	OffsetZ[33]	Cos[33]	Sin[33]	OffsetX[34]	OffsetZ[34]	Cos[34]	Sin[34]	OffsetX[35]	OffsetZ[35]	Cos[35]	Sin[35]	OffsetX[36]	OffsetZ[36]	Cos[36]	Sin[36]	OffsetX[37]	OffsetZ[37]	Cos[37]	Sin[37]	OffsetX[38]	OffsetZ[38]	Cos[38]	Sin[38]	OffsetX[39]	OffsetZ[39]	Cos[39]	Sin[39]	OffsetX[40]	OffsetZ[40]	Cos[40]	Sin[40]	OffsetX[41]	OffsetZ[41]	Cos[41]	Sin[41]	OffsetX[42]	OffsetZ[42]	Cos[42]	Sin[42]	OffsetX[43]	OffsetZ[43]	Cos[43]	Sin[43]	OffsetX[44]	OffsetZ[44]	Cos[44]	Sin[44]	OffsetX[45]	OffsetZ[45]	Cos[45]	Sin[45]	OffsetX[46]	OffsetZ[46]	Cos[46]	Sin[46]	OffsetX[47]	OffsetZ[47]	Cos[47]	Sin[47]	OffsetX[48]	OffsetZ[48]	Cos[48]	Sin[48]	OffsetX[49]	OffsetZ[49]	Cos[49]	Sin[49]	OffsetX[50]	OffsetZ[50]	Cos[50]	Sin[50]	OffsetX[51]	OffsetZ[51]	Cos[51]	Sin[51]	OffsetX[52]	OffsetZ[52]	Cos[52]	Sin[52]	OffsetX[53]	OffsetZ[53]	Cos[53]	Sin[53]	OffsetX[54]	OffsetZ[54]	Cos[54]	Sin[54]	OffsetX[55]	OffsetZ[55]	Cos[55]	Sin[55]
Q1LifuMd010011	Born	0	106	0
Q1LifuMd010011	Stand1	0	40	0
Q1LifuMd010011	Stand2	0	40	0
Q1LifuMd010011	Stand2	0	40	0
Q1LifuMd010011	Stand2	0	40	0
Q1LifuMd010011	Stand2	0	40	0
Q1LifuMd010011	Run	0	22	0
Q1LifuMd010011	Walk	0	22	0
Q1LifuMd010011	Stand2	0	40	0
Q1LifuMd010011	Stand2	0	40	0
Q1LifuMd010011	Stand2	0	40	0
Q1LifuMd010011	Stand2	0	40	0
Q1LifuMd010011	Stand2	0	40	0
Q1LifuMd010011	Stand2	0	40	0
Q1LifuMd010011	Run	0	22	0
Q1LifuMd010011	Run	0	22	0
Q1LifuMd010011	Stand2	0	40	0
Q1LifuMd010011	Stand2	0	40	0
Q1LifuMd010011	Stand2	0	40	0
Q1LifuMd010011	Stand2	0	40	0
Q1LifuMd010011	Stand2	0	40	0
Q1LifuMd010011	Stand2	0	40	0
Q1LifuMd010011	Stand2	0	40	0
Q1LifuMd010011	Stand2	0	40	0
Q1LifuMd010011	Stand2	0	40	0
Q1LifuMd010011	Stand2	0	40	0
Q1LifuMd010011	Stand2	0	40	0
Q1LifuMd010011	Stand2	0	40	0
Q1LifuMd010011	Stand2	0	40	0
Q1LifuMd010011	Stand2	0	40	0
Q1LifuMd010011	Stand2	0	40	0
Q1LifuMd010011	Stand2	0	40	0
Q1LifuMd010011	Stand2	0	40	0
Q1LifuMd010011	Stand2	0	40	0
Q1LifuMd010011	Stand2	0	40	0
Q1LifuMd010011	Win	0	58	0
Q1LifuMd010011	Stand2	0	40	0
Q1LifuMd010011	Stand2	0	40	0
Q1LifuMd010011	Fail	0	51	0
Q1LifuMd010011	Stand2	0	40	0
Q1LifuMd010011	Stand2	0	40	0
Q1LifuMd010011	Stand2	0	40	0
Q1LifuMd010011	Stand2	0	40	0
Q1LifuMd010011	Stand2	0	40	0
Q1LifuMd010011	Attack01	0	27	0
Q1LifuMd010011	Attack02	0	24	0
Q1LifuMd010011	Attack03	0	22	0
Q1LifuMd010011	Attack04	0	31	0
Q1LifuMd010011	Attack05	0	30	0
Q1LifuMd010011	Attack06	0	107	0
Q1LifuMd010011	Attack07	0	31	0
Q1LifuMd010011	Attack08	0	20	0
Q1LifuMd010011	Attack10	0	34	0
Q1LifuMd010011	Attack11	0	18	0
Q1LifuMd010011	Attack12	0	31	0
Q1LifuMd010011	Attack13	0	20	0
Q1LifuMd010011	Attack15	0	10	0	0	0	1	0	0.0011	0	1	0	0	0	1	0	-0.0001	0	1	0	0.002	0	1	0	0.0047	0	1	0	0.004	0	1	0	0.0025	0	1	0	0.001	0	1	0	-0.0001	0.0006	1	0	0.001	0	1	0
Q1LifuMd010011	Attack21	0	57	0
Q1LifuMd010011	Attack22	0	15	0
Q1LifuMd010011	Attack23	0	38	0
Q1LifuMd010011	Attack31	0	18	0
Q1LifuMd010011	Attack32	0	10	0
Q1LifuMd010011	Attack33	0	17	0
Q1LifuMd010011	Attack41	0	78	0
