Role	Animation	Layer	TotalFrame	TailLength	OffsetX[1]	OffsetZ[1]	Cos[1]	Sin[1]	OffsetX[2]	OffsetZ[2]	Cos[2]	Sin[2]	OffsetX[3]	OffsetZ[3]	Cos[3]	Sin[3]	OffsetX[4]	OffsetZ[4]	Cos[4]	Sin[4]	OffsetX[5]	OffsetZ[5]	Cos[5]	Sin[5]	OffsetX[6]	OffsetZ[6]	Cos[6]	Sin[6]	OffsetX[7]	OffsetZ[7]	Cos[7]	Sin[7]	OffsetX[8]	OffsetZ[8]	Cos[8]	Sin[8]	OffsetX[9]	OffsetZ[9]	Cos[9]	Sin[9]	OffsetX[10]	OffsetZ[10]	Cos[10]	Sin[10]	OffsetX[11]	OffsetZ[11]	Cos[11]	Sin[11]	OffsetX[12]	OffsetZ[12]	Cos[12]	Sin[12]	OffsetX[13]	OffsetZ[13]	Cos[13]	Sin[13]	OffsetX[14]	OffsetZ[14]	Cos[14]	Sin[14]	OffsetX[15]	OffsetZ[15]	Cos[15]	Sin[15]	OffsetX[16]	OffsetZ[16]	Cos[16]	Sin[16]	OffsetX[17]	OffsetZ[17]	Cos[17]	Sin[17]	OffsetX[18]	OffsetZ[18]	Cos[18]	Sin[18]	OffsetX[19]	OffsetZ[19]	Cos[19]	Sin[19]	OffsetX[20]	OffsetZ[20]	Cos[20]	Sin[20]	OffsetX[21]	OffsetZ[21]	Cos[21]	Sin[21]	OffsetX[22]	OffsetZ[22]	Cos[22]	Sin[22]	OffsetX[23]	OffsetZ[23]	Cos[23]	Sin[23]	OffsetX[24]	OffsetZ[24]	Cos[24]	Sin[24]	OffsetX[25]	OffsetZ[25]	Cos[25]	Sin[25]	OffsetX[26]	OffsetZ[26]	Cos[26]	Sin[26]	OffsetX[27]	OffsetZ[27]	Cos[27]	Sin[27]	OffsetX[28]	OffsetZ[28]	Cos[28]	Sin[28]	OffsetX[29]	OffsetZ[29]	Cos[29]	Sin[29]	OffsetX[30]	OffsetZ[30]	Cos[30]	Sin[30]	OffsetX[31]	OffsetZ[31]	Cos[31]	Sin[31]	OffsetX[32]	OffsetZ[32]	Cos[32]	Sin[32]	OffsetX[33]	OffsetZ[33]	Cos[33]	Sin[33]	OffsetX[34]	OffsetZ[34]	Cos[34]	Sin[34]	OffsetX[35]	OffsetZ[35]	Cos[35]	Sin[35]	OffsetX[36]	OffsetZ[36]	Cos[36]	Sin[36]	OffsetX[37]	OffsetZ[37]	Cos[37]	Sin[37]	OffsetX[38]	OffsetZ[38]	Cos[38]	Sin[38]	OffsetX[39]	OffsetZ[39]	Cos[39]	Sin[39]	OffsetX[40]	OffsetZ[40]	Cos[40]	Sin[40]	OffsetX[41]	OffsetZ[41]	Cos[41]	Sin[41]	OffsetX[42]	OffsetZ[42]	Cos[42]	Sin[42]	OffsetX[43]	OffsetZ[43]	Cos[43]	Sin[43]	OffsetX[44]	OffsetZ[44]	Cos[44]	Sin[44]	OffsetX[45]	OffsetZ[45]	Cos[45]	Sin[45]	OffsetX[46]	OffsetZ[46]	Cos[46]	Sin[46]	OffsetX[47]	OffsetZ[47]	Cos[47]	Sin[47]	OffsetX[48]	OffsetZ[48]	Cos[48]	Sin[48]	OffsetX[49]	OffsetZ[49]	Cos[49]	Sin[49]	OffsetX[50]	OffsetZ[50]	Cos[50]	Sin[50]	OffsetX[51]	OffsetZ[51]	Cos[51]	Sin[51]	OffsetX[52]	OffsetZ[52]	Cos[52]	Sin[52]	OffsetX[53]	OffsetZ[53]	Cos[53]	Sin[53]	OffsetX[54]	OffsetZ[54]	Cos[54]	Sin[54]	OffsetX[55]	OffsetZ[55]	Cos[55]	Sin[55]	OffsetX[56]	OffsetZ[56]	Cos[56]	Sin[56]	OffsetX[57]	OffsetZ[57]	Cos[57]	Sin[57]	OffsetX[58]	OffsetZ[58]	Cos[58]	Sin[58]	OffsetX[59]	OffsetZ[59]	Cos[59]	Sin[59]	OffsetX[60]	OffsetZ[60]	Cos[60]	Sin[60]	OffsetX[61]	OffsetZ[61]	Cos[61]	Sin[61]	OffsetX[62]	OffsetZ[62]	Cos[62]	Sin[62]	OffsetX[63]	OffsetZ[63]	Cos[63]	Sin[63]	OffsetX[64]	OffsetZ[64]	Cos[64]	Sin[64]	OffsetX[65]	OffsetZ[65]	Cos[65]	Sin[65]	OffsetX[66]	OffsetZ[66]	Cos[66]	Sin[66]	OffsetX[67]	OffsetZ[67]	Cos[67]	Sin[67]	OffsetX[68]	OffsetZ[68]	Cos[68]	Sin[68]	OffsetX[69]	OffsetZ[69]	Cos[69]	Sin[69]	OffsetX[70]	OffsetZ[70]	Cos[70]	Sin[70]	OffsetX[71]	OffsetZ[71]	Cos[71]	Sin[71]	OffsetX[72]	OffsetZ[72]	Cos[72]	Sin[72]	OffsetX[73]	OffsetZ[73]	Cos[73]	Sin[73]	OffsetX[74]	OffsetZ[74]	Cos[74]	Sin[74]	OffsetX[75]	OffsetZ[75]	Cos[75]	Sin[75]	OffsetX[76]	OffsetZ[76]	Cos[76]	Sin[76]	OffsetX[77]	OffsetZ[77]	Cos[77]	Sin[77]	OffsetX[78]	OffsetZ[78]	Cos[78]	Sin[78]	OffsetX[79]	OffsetZ[79]	Cos[79]	Sin[79]	OffsetX[80]	OffsetZ[80]	Cos[80]	Sin[80]	OffsetX[81]	OffsetZ[81]	Cos[81]	Sin[81]	OffsetX[82]	OffsetZ[82]	Cos[82]	Sin[82]	OffsetX[83]	OffsetZ[83]	Cos[83]	Sin[83]	OffsetX[84]	OffsetZ[84]	Cos[84]	Sin[84]	OffsetX[85]	OffsetZ[85]	Cos[85]	Sin[85]	OffsetX[86]	OffsetZ[86]	Cos[86]	Sin[86]	OffsetX[87]	OffsetZ[87]	Cos[87]	Sin[87]	OffsetX[88]	OffsetZ[88]	Cos[88]	Sin[88]	OffsetX[89]	OffsetZ[89]	Cos[89]	Sin[89]	OffsetX[90]	OffsetZ[90]	Cos[90]	Sin[90]	OffsetX[91]	OffsetZ[91]	Cos[91]	Sin[91]	OffsetX[92]	OffsetZ[92]	Cos[92]	Sin[92]	OffsetX[93]	OffsetZ[93]	Cos[93]	Sin[93]	OffsetX[94]	OffsetZ[94]	Cos[94]	Sin[94]	OffsetX[95]	OffsetZ[95]	Cos[95]	Sin[95]	OffsetX[96]	OffsetZ[96]	Cos[96]	Sin[96]	OffsetX[97]	OffsetZ[97]	Cos[97]	Sin[97]	OffsetX[98]	OffsetZ[98]	Cos[98]	Sin[98]	OffsetX[99]	OffsetZ[99]	Cos[99]	Sin[99]	OffsetX[100]	OffsetZ[100]	Cos[100]	Sin[100]	OffsetX[101]	OffsetZ[101]	Cos[101]	Sin[101]	OffsetX[102]	OffsetZ[102]	Cos[102]	Sin[102]	OffsetX[103]	OffsetZ[103]	Cos[103]	Sin[103]	OffsetX[104]	OffsetZ[104]	Cos[104]	Sin[104]	OffsetX[105]	OffsetZ[105]	Cos[105]	Sin[105]
Mo1ShuixiyiMd010001	Attack01	0	42	0.016667	0	0	1	0	0	-0.0056	1	0	0	-0.011	1	0	0	-0.0163	1	0	0	-0.0212	1	0	0	-0.0252	1	0	0	-0.028	1	0	0	-0.0303	1	0	0	-0.0325	1	0	0	-0.0347	1	0	0	-0.037	1	0	0	-0.0392	1	0	0	-0.0416	1	0	0	-0.0435	1	0	0	-0.045	1	0	0	-0.0472	1	0	0	-0.049	1	0	0	-0.0491	1	0	0	-0.047	1	0	0	-0.0458	1	0	0	-0.049	1	0	0	-0.1044	1	0	0	-0.134	1	0	0	-0.1879	1	0	0	-0.288	1	0	0	-0.6433	1	0	0	-1.353	1	0	0	-1.8986	1	0	0	-2.199	1	0	0	-2.4502	1	0	0	-2.752	1	0	0	-3.0844	1	0	0	-3.175	1	0	0	-3.1142	1	0	0	-3.068	1	0	0	-3.0635	1	0	0	-3.071	1	0	0	-3.0783	1	0	0	-3.083	1	0	0	-3.0831	1	0	0	-3.0801	1	0	0	-3.0762	1	0	0	-3.075	1	0																																																																																																																																																																																																																																																								
Mo1ShuixiyiMd010001	Attack02	0	64	0.016667	0	0	1	0	0	-0.0058	1	0	0	-0.0117	1	0	0	-0.0176	1	0	0	-0.0235	1	0	0	-0.0293	1	0	0	-0.035	1	0	0	-0.0407	1	0	0	-0.046	1	0	0	-0.0469	1	0	0	-0.049	1	0	0	-0.1031	1	0	0	-0.155	1	0	0	-0.1656	1	0	0	-0.166	1	0	0	-0.1757	1	0	0	-0.191	1	0	0	-0.2124	1	0	0	-0.253	1	0	0	-0.3687	1	0	0	-0.355	1	0	0	-0.4088	1	0	0	-0.484	1	0	0	-0.4976	1	0	0	-0.501	1	0	0	-0.5047	1	0	0	-0.505	1	0	0	-0.5052	1	0	0	-0.506	1	0	0	-0.507	1	0	0	-0.5078	1	0	0	-0.5079	1	0	0	-0.509	1	0	0	-0.4872	1	0	0	-0.444	1	0	0	-0.4384	1	0	0	-0.4352	1	0	0	-0.4337	1	0	0	-0.4335	1	0	0	-0.434	1	0	0	-0.4347	1	0	0	-0.4349	1	0	0	-0.4342	1	0	0	-0.4324	1	0	0	-0.423	1	0	0	-0.3915	1	0	0	-0.342	1	0	0	-0.3016	1	0	0	-0.2948	1	0	0	-0.3146	1	0	0	-0.3389	1	0	0	-0.3658	1	0	0	-0.3969	1	0	0	-0.4202	1	0	0	-0.43	1	0	0	-0.434	1	0	0	-0.4348	1	0	0	-0.4335	1	0	0	-0.4313	1	0	0	-0.4294	1	0	0	-0.429	1	0	0	-0.4301	1	0	0	-0.429	1	0	0	-0.429	1	0	0	-0.429	1	0																																																																																																																																																																
Mo1ShuixiyiMd010001	Attack03	0	51	0	0	0	1	0	0	-0.0009	1	0	0	-0.0018	1	0	0	-0.0026	1	0	0	-0.003	1	0	0	-0.0039	1	0	0	0.003	1	0	0	0.0498	1	0	0	0.065	1	0	0	0.0696	1	0	0	0.0726	1	0	0	0.0744	1	0	0	0.0752	1	0	0	0.0752	1	0	0	0.0749	1	0	0	0.0744	1	0	0	0.074	1	0	0	0.0633	1	0	0	0.128	1	0	0	0.1367	1	0	0	0.1433	1	0	0	0.1478	1	0	0	0.1511	1	0	0	0.1537	1	0	0	0.1562	1	0	0	0.1595	1	0	0	0.164	1	0	0	0.1799	1	0	0	0.197	1	0	0	0.0581	1	0	0	0.062	1	0	0	0.0623	1	0	0	0.067	1	0	0	0.0782	1	0	0	0.0949	1	0	0	0.1148	1	0	0	0.132	1	0	0	0.1011	1	0	0	0.068	1	0	0	0.0614	1	0	0	0.0531	1	0	0	0.0464	1	0	0	0.05	1	0	0	0.0612	1	0	0	0.068	1	0	0	0.0731	1	0	0	0.077	1	0	0	0.0791	1	0	0	0.079	1	0	0	0.0775	1	0	0	0.076	1	0																																																																																																																																																																																																																								
Mo1ShuixiyiMd010001	Attack04	0	63	0	0	0	1	0	0	0.0016	1	0	0	0.038	1	0	0	0.0675	1	0	0	0.0695	1	0	0	0.0703	1	0	0	0.071	1	0	0	0.0721	1	0	0	0.0733	1	0	0	0.0745	1	0	0	0.0755	1	0	0	0.0764	1	0	0	0.0769	1	0	0	0.0778	1	0	0	0.064	1	0	0	0.1239	1	0	0	0.1404	1	0	0	0.1497	1	0	0	0.1552	1	0	0	0.1595	1	0	0	0.165	1	0	0	0.1721	1	0	0	0.178	1	0	0	0.18	1	0	0	0.18	1	0	0	0.1796	1	0	0	0.1786	1	0	0	0.1765	1	0	0	0.1732	1	0	0	0.1724	1	0	0	0.092	1	0	0	-0.0394	1	0	0	-0.02	1	0	0	0.0271	1	0	0	0.0626	1	0	0	0.0888	1	0	0	0.1	1	0	0	0.1057	1	0	0	0.1085	1	0	0	0.1091	1	0	0	0.1081	1	0	0	0.105	1	0	0	0.101	1	0	0	0.0971	1	0	0	0.0939	1	0	0	0.091	1	0	0	0.088	1	0	0	0.0835	1	0	0	0.079	1	0	0	0.0744	1	0	0	0.071	1	0	0	0.0722	1	0	0	0.0745	1	0	0	0.0767	1	0	0	0.0788	1	0	0	0.0804	1	0	0	0.0808	1	0	0	0.0802	1	0	0	0.0795	1	0	0	0.0791	1	0	0	0.0789	1	0	0	0.079	1	0	0	0.079	1	0																																																																																																																																																																								
Mo1ShuixiyiMd010001	Attack05	0	63	0.033333	0	0	1	0	0	-0.0131	1	0	0	-0.025	1	0	0	-0.0383	1	0	0	-0.055	1	0	0	-0.0788	1	0	0	-0.107	1	0	0	-0.1345	1	0	0	-0.153	1	0	0	-0.1659	1	0	0	-0.1756	1	0	0	-0.183	1	0	0	-0.1885	1	0	0	-0.1926	1	0	0	-0.196	1	0	0	-0.1988	1	0	0	-0.201	1	0	0	-0.2024	1	0	0	-0.203	1	0	0	-0.203	1	0	0	-0.2024	1	0	0	-0.2014	1	0	0	-0.2	1	0	0	-0.2046	1	0	0	-0.099	1	0	0	0.1439	1	0	0	0.299	1	0	0	0.0599	1	0	0	-0.07	1	0	0	-0.0273	1	0	0	0.021	1	0	0	0.0514	1	0	0	0.073	1	0	0	0.08	1	0	0	0.079	1	0	0	0.0763	1	0	0	0.0719	1	0	0	0.0664	1	0	0	0.0603	1	0	0	0.054	1	0	0	0.0482	1	0	0	0.0415	1	0	0	0.033	1	0	0	0.024	1	0	0	0.015	1	0	0	0.0061	1	0	0	-0.0014	1	0	0	-0.0064	1	0	0	-0.0097	1	0	0	-0.011	1	0	0	-0.01	1	0	0	-0.0006	1	0	0	0.011	1	0	0	0.0168	1	0	0	0.0212	1	0	0	0.0235	1	0	0	0.023	1	0	0	0.0194	1	0	0	0.0153	1	0	0	0.0113	1	0	0	0.0075	1	0	0	0.0038	1	0	0	0.0011	1	0	0	0	1	0																																																																																																																																																																				
Mo1ShuixiyiMd010001	Attack06	0	63	0	0	0	1	0	0	-0.0866	1	0	0	-0.145	1	0	0	-0.1588	1	0	0	-0.166	1	0	0	-0.1688	1	0	0	-0.1686	1	0	0	-0.1665	1	0	0	-0.164	1	0	0	-0.1621	1	0	0	-0.1608	1	0	0	-0.1596	1	0	0	-0.1581	1	0	0	-0.1565	1	0	0	-0.1549	1	0	0	-0.1536	1	0	0	-0.1526	1	0	0	-0.1519	1	0	0	-0.1513	1	0	0	-0.1505	1	0	0	-0.1493	1	0	0	-0.1477	1	0	0	-0.1454	1	0	0	-0.1423	1	0	0	-0.138	1	0	0	-0.0273	1	0	0	0.034	1	0	0	0.0518	1	0	0	0.055	1	0	0	0.0606	1	0	0	0.0574	1	0	0	0.0549	1	0	0	0.06	1	0	0	0.0541	1	0	0	0.056	1	0	0	0.0578	1	0	0	0.052	1	0	0	0.0578	1	0	0	0.0564	1	0	0	0.0554	1	0	0	0.062	1	0	0	0.0577	1	0	0	0.0609	1	0	0	0.0646	1	0	0	0.058	1	0	0	0.0124	1	0	0	-0.028	1	0	0	-0.0433	1	0	0	-0.0354	1	0	0	-0.0229	1	0	0	-0.01	1	0	0	0.0005	1	0	0	0.004	1	0	0	-0.0051	1	0	0	-0.015	1	0	0	-0.0138	1	0	0	-0.008	1	0	0	-0.004	1	0	0	-0.0012	1	0	0	0.0004	1	0	0	0.0007	1	0	0	0.0004	1	0	0	0	1	0																																																																																																																																																																								
Mo1ShuixiyiMd010001	Attack07	0	104	0.016667	0	0	1	0	0	0.2221	1	0	0	0.505	1	0	0	0.8261	1	0	0	1.154	1	0	0	1.4804	1	0	0	1.763	1	0	0	2.0006	1	0	0	2.174	1	0	0	2.2926	1	0	0	2.383	1	0	0	2.4438	1	0	0	2.481	1	0	0	2.4968	1	0	0	2.5056	1	0	0	2.5116	1	0	0	2.5151	1	0	0	2.5167	1	0	0	2.5172	1	0	0	2.5171	1	0	0	2.517	1	0	0	2.517	1	0	0	2.5172	1	0	0	2.5173	1	0	0	2.5175	1	0	0	2.5177	1	0	0	2.5179	1	0	0	2.5181	1	0	0	2.5183	1	0	0	2.5184	1	0	0	2.5186	1	0	0	2.5188	1	0	0	2.5189	1	0	0	2.519	1	0	0	2.5191	1	0	0	2.5191	1	0	0	2.5191	1	0	0	2.519	1	0	0	2.5189	1	0	0	2.5191	1	0	0	2.5195	1	0	0	2.5195	1	0	0	2.5186	1	0	0	2.5162	1	0	0	2.512	1	0	0	2.4974	1	0	0	2.476	1	0	0	2.4645	1	0	0	2.4625	1	0	0	2.465	1	0	0	2.467	1	0	0	2.467	1	0	0	2.467	1	0	0	2.467	1	0	0	2.467	1	0	0	2.467	1	0	0	2.467	1	0	0	2.467	1	0	0	2.467	1	0	0	2.467	1	0	0	2.4671	1	0	0	2.4671	1	0	0	2.4671	1	0	0	2.4671	1	0	0	2.4671	1	0	0	2.4671	1	0	0	2.4671	1	0	0	2.4671	1	0	0	2.4671	1	0	0	2.467	1	0	0	2.467	1	0	0	2.467	1	0	0	2.467	1	0	0	2.467	1	0	0	2.4671	1	0	0	2.4672	1	0	0	2.4673	1	0	0	2.4673	1	0	0	2.4673	1	0	0	2.4672	1	0	0	2.467	1	0	0	2.4662	1	0	0	2.462	1	0	0	2.4584	1	0	0	2.457	1	0	0	2.4568	1	0	0	2.458	1	0	0	2.4587	1	0	0	2.4598	1	0	0	2.4612	1	0	0	2.4628	1	0	0	2.4643	1	0	0	2.4657	1	0	0	2.4668	1	0	0	2.4673	1	0	0	2.4676	1	0	0	2.4676	1	0	0	2.4675	1	0	0	2.4673	1	0	0	2.4671	1	0	0	2.467	1	0	0	2.467	1	0	0	2.467	1	0	0	2.467	1	0	0	2.467	1	0
Mo1ShuixiyiMd010001	Attack08	0	61	0	0	0	1	0	0	0.0094	1	0	0	0.02	1	0	0	0.0445	1	0	0	0.067	1	0	0	0.0507	1	0	0	0.0047	1	0	0	-0.054	1	0	0	-0.116	1	0	0	-0.1714	1	0	0	-0.211	1	0	0	-0.2361	1	0	0	-0.25	1	0	0	-0.26	1	0	0	-0.2678	1	0	0	-0.274	1	0	0	-0.2792	1	0	0	-0.284	1	0	0	-0.289	1	0	0	-0.2948	1	0	0	-0.3018	1	0	0	-0.3073	1	0	0	-0.3081	1	0	0	-0.3069	1	0	0	-0.253	1	0	0	-0.1099	1	0	0	-0.022	1	0	0	0.0182	1	0	0	0.046	1	0	0	0.0646	1	0	0	0.072	1	0	0	0.0696	1	0	0	0.067	1	0	0	0.0712	1	0	0	0.0779	1	0	0	0.0816	1	0	0	0.081	1	0	0	0.0798	1	0	0	0.08	1	0	0	0.0816	1	0	0	0.0828	1	0	0	0.0807	1	0	0	0.075	1	0	0	0.0652	1	0	0	0.054	1	0	0	0.0441	1	0	0	0.037	1	0	0	0.0304	1	0	0	0.0242	1	0	0	0.0178	1	0	0	0.011	1	0	0	0.0045	1	0	0	0	1	0	0	-0.0008	1	0	0	0	1	0	0	0.0004	1	0	0	0.0005	1	0	0	0.0005	1	0	0	0.0003	1	0	0	0.0001	1	0	0	0	1	0																																																																																																																																																																																
Mo1ShuixiyiMd010001	Attack09	0	34	0.016667	0	0	1	0	0	-0.0046	1	0	0	-0.0085	1	0	0	-0.0124	1	0	0	-0.0178	1	0	0	-0.0262	1	0	0	-0.0389	1	0	0	-0.0543	1	0	0	-0.0701	1	0	0	-0.0843	1	0	0	-0.0949	1	0	0	-0.0996	1	0	0	-0.0965	1	0	0	-0.0914	1	0	0	0.066	1	0	0	0.2624	1	0	0	0.289	1	0	0	0.2892	1	0	0	0.295	1	0	0	0.2977	1	0	0	0.2948	1	0	0	0.2865	1	0	0	0.2729	1	0	0	0.2543	1	0	0	0.2315	1	0	0	0.2055	1	0	0	0.1771	1	0	0	0.1471	1	0	0	0.1164	1	0	0	0.0858	1	0	0	0.054	1	0	0	0.0219	1	0	0	0.005	1	0	0	0.0008	1	0	0	0	1	0																																																																																																																																																																																																																																																																																								
Mo1ShuixiyiMd010001	Attack20	0	47	0.033333	0	0	1	0	0	-0.0037	1	0	0	-0.0076	1	0	0	-0.0117	1	0	0	-0.016	1	0	0	-0.0204	1	0	0	-0.026	1	0	0	-0.0319	1	0	0	-0.039	1	0	0	-0.0451	1	0	0	-0.051	1	0	0	-0.0571	1	0	0	-0.0638	1	0	0	-0.071	1	0	0	-0.0782	1	0	0	-0.0852	1	0	0	-0.0915	1	0	0	-0.0969	1	0	0	-0.101	1	0	0	-0.1036	1	0	0	-0.104	1	0	0	0.0222	1	0	0	0.208	1	0	0	0.3675	1	0	0	0.491	1	0	0	0.6089	1	0	0	0.731	1	0	0	0.8693	1	0	0	1.0285	1	0	0	1.1958	1	0	0	1.375	1	0	0	1.4909	1	0	0	1.509	1	0	0	1.5078	1	0	0	1.501	1	0	0	1.4891	1	0	0	1.484	1	0	0	1.4885	1	0	0	1.4998	1	0	0	1.5096	1	0	0	1.514	1	0	0	1.5156	1	0	0	1.516	1	0	0	1.5164	1	0	0	1.5169	1	0	0	1.517	1	0	0	1.517	1	0	0	1.517	1	0																																																																																																																																																																																																																																				
